Date,Open,High,Low,Close,r_cc,r_overnight,r_intraday,r_range,yz_var,log_yz,parkinson_var,gk_var,rs_var,rv_1,rv_5,rv_21,hv_10,hv_22,hv_100,target_yz_1,target_yz_5,target_yz_21,log_yz_jump,target_jump_1,target_jump_5,target_jump_21,vov_21,gap_abs,jump_flag,vdi,rsi_s,pde,fdi,srs,sai
1988-02-02,125.7300033569336,125.94000244140624,125.3000030517578,125.94000244140624,0.0017484008070036,7.955566556883482e-05,0.0016688451414345,0.0050947361884362,1.256514817382087e-05,-11.284583514868809,9.361769605985328e-06,1.1902321581228335e-05,1.745401109479926e-05,3.05690538193084e-06,0.0001318058775078,0.0029242846553288,0.0091103430522841,0.0128560090285389,0.0257255504681906,-10.685857112135425,-11.280864655206996,-10.435388701984284,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,,1,0.2565492286685,,1.386100314754206,,,43.11740728695368
1988-02-03,125.9499969482422,126.31999969482422,125.33000183105467,125.37999725341795,-0.0044565185063072,7.935612263638795e-05,-0.0045358746289436,0.007868094298194,2.2866052842841062e-05,-10.685857112135425,2.2328197250713752e-05,2.300577247155147e-05,2.387836739524652e-05,1.986055719705856e-05,0.0001507193565145,0.0025001184199727,0.0049593842249314,0.0118196168830129,0.0256964550470957,-11.85847496290967,-10.81713698644861,-10.455365263723165,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,7.935612263638795e-05,1,0.0277868738386925,,1.38629182163975,,,7.588878168430444
1988-02-04,125.38999938964844,125.5999984741211,125.06999969482422,125.51000213623048,0.0010363497529949,7.977139506067771e-05,0.0009565783579343,0.0042286637646055,7.07831194746172e-06,-11.85847496290967,6.449422913198064e-06,8.58732299243126e-06,1.0173335250530694e-05,1.07402081053259e-06,9.417869178533312e-05,0.0024539407416471,0.0048133759430418,0.0109110881294369,0.0256986120669075,-11.370616454941375,-10.661765911971608,-10.383971217051291,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,7.977139506067771e-05,1,0.2033070039669137,0.0058488937863064,1.3861818210500547,1.8922053651537864e-06,,87.68787641158929
1988-02-05,125.51000213623048,125.98999786376952,125.25,125.7699966430664,0.0020693616752565,0.0,0.0020693616752565,0.0058907818020082,1.15293276131425e-05,-11.370616454941375,1.2515852048492398e-05,1.5696443100444994e-05,1.5262666637144413e-05,4.282257743020388e-06,4.2906984370011934e-05,0.002392976743303,0.0042662679939662,0.0108098669139345,0.0257001710322932,-10.994637184642668,-10.525567725862723,-10.343280973444948,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0,1,0.1505695822352497,0.0042435998316248,1.3862266519958844,3.049346746830765e-07,,10.01970851012812
1988-02-08,125.7699966430664,125.7699966430664,124.94000244140624,125.26000213623048,-0.0040632212163745,0.0,-0.0040632212163745,0.0066211737619588,1.679150852633178e-05,-10.994637184642668,1.5811916724034518e-05,1.5542341231491513e-05,1.693664827915925e-05,1.6509766653195867e-05,4.478350778573824e-05,0.0013023126833127,0.0043403586173102,0.010663108993083,0.0257000588459636,-12.248016926279638,-10.566739782601818,-10.323626469847095,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.4384147806585861,0.0,1,0.0428774849849583,0.0047158455966263,1.3862886914231844,2.3783155781415427e-06,,2.712546216667641
1988-02-09,125.26000213623048,125.5199966430664,125.08000183105467,125.5199966430664,0.0020734875289265,0.0,0.0020734875289265,0.003511534451855,4.794615047832592e-06,-12.248016926279638,4.447422766909231e-06,4.504622236055875e-06,5.049751313248112e-06,4.299350532613723e-06,4.602595293642113e-05,0.0011917766837282,0.0040072794799139,0.0078629903499558,0.0257039534840852,-9.719988159805624,-10.494371436039083,-10.281137963160631,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.5687774294110955,0.0,1,0.0588616009001989,0.0050000182263613,1.3862857263467128,8.27813887840543e-07,,10.705324416317357
1988-02-10,125.51000213623048,127.18000030517578,125.51000213623048,127.16000366210938,0.0129810831612619,-7.962798780868596e-05,0.0130607111490707,0.0132179545460644,6.0070710791462735e-05,-9.719988159805624,6.301487161813385e-05,2.146222860292284e-05,2.078436074130836e-06,0.0001685085200395,0.0001946739157789,0.0012482501951575,0.0053107602721775,0.0078603233426137,0.025752233070525,-10.640298155687573,-10.974990043963333,-10.326031478877256,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.8223001065648522,7.962798780868596e-05,1,1.5976114915705888,0.0059846144606903,1.3783561296207498,9.37138052536e-06,,1.1552763894549083
1988-02-11,127.16000366210938,128.22000122070312,127.16000366210938,128.02999877929688,0.006818437081753,0.0,0.006818437081753,0.0083013832376652,2.393190151915359e-05,-10.640298155687573,2.48550977308024e-05,1.6497238145873618e-05,1.2310504361050172e-05,4.649108423782437e-05,0.0002400909792062,0.0012944080668437,0.0052422028331917,0.0074301766852217,0.0257647455060433,-10.461477956900634,-11.16800801099303,-10.357170045611852,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.7836639975199107,0.0,1,0.3328021038976679,0.0060100475490929,1.38594517378702,1.2835530783433288e-05,,5.164236927961965
1988-02-12,128.02999877929688,129.2100067138672,128.02999877929688,129.2100067138672,0.009174437771443,0.0,0.009174437771443,0.009174437771443,2.8617904863507454e-05,-10.461477956900634,3.0358021637657608e-05,9.570638693868543e-06,0.0,8.417030842208e-05,0.0003199790298853,0.0013629815070797,0.0054313629238418,0.0075504074574876,0.0257895612122435,-11.3838156960391,-11.14623660612278,-10.396641067826836,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.7633532098822645,0.0,1,0.6501008292408891,0.0055532916916676,1.3852164847981263,1.7508671154116613e-05,,3.801566515346104
1988-02-16,129.2100067138672,129.91000366210938,129.16000366210938,129.89999389648438,0.0053258369952671,0.0,0.0053258369952671,0.005789956953877,1.1378149140490082e-05,-11.3838156960391,1.2091083419205347e-05,5.804739021943102e-06,2.627584306722667e-06,2.836453970015569e-05,0.0003318338029322,0.0011541680348626,0.0054735550180748,0.0075654535078199,0.0257857005965159,-11.144074909465054,-11.251430036501404,-10.3883902215565,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.7283741765602239,0.0,0,0.7130514571044251,0.0053638815899463,1.38496042112066,1.790271494350884e-05,,11.698895689517675
