Date,Open,High,Low,Close,r_cc,r_overnight,r_intraday,r_range,yz_var,log_yz,parkinson_var,gk_var,rs_var,rv_1,rv_5,rv_21,hv_10,hv_22,hv_100,target_yz_1,target_yz_5,target_yz_21,log_yz_jump,target_jump_1,target_jump_5,target_jump_21,vov_21,gap_abs,jump_flag,vdi,rsi_s,pde,fdi,srs,sai
1993-03-04,139.05703735351562,140.23687744140625,138.87098693847656,140.06443786621094,0.0076427054172978,0.0004243078637768,0.0072183975535207,0.0097876239355061,3.032708141218838e-05,-10.403469435675223,3.455167422938374e-05,2.7770821776905964e-05,2.1852040413722665e-05,5.841094609559314e-05,0.0001694684932477,0.0007233805190309,0.0041945968380974,0.0054173166427846,0.0056946146056243,-9.843762214771855,-10.098148771464995,-10.465479774872732,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,,1,0.1930615389204645,,1.3861672627071382,,,2.901313909023839
1993-03-05,141.06729125976562,142.15184020996094,140.9039306640625,141.3304901123047,0.0089984620412993,0.0071344323207424,0.0018640297205568,0.0088174682128127,5.307724600969832e-05,-9.843762214771855,2.804157178463728e-05,3.753165182837269e-05,4.788295731759569e-05,8.097231910870436e-05,0.000196395104529,0.0008030918471924,0.0045468546626824,0.0055550025156996,0.0057478294022789,-10.21324949847219,-10.090781609093014,-10.522362262580517,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0071344323207424,1,0.2840824982120746,,1.3859995485515246,,,2.4254597653289665
1993-03-08,141.34864807128906,142.5057830810547,141.00830078125,142.1563720703125,0.0058266142435424,0.0001284704568298,0.0056981437867127,0.0105638224758231,3.6681077851833646e-05,-10.21324949847219,4.024915213914481e-05,4.32546418364553e-05,3.956372631580362e-05,3.3949433543051173e-05,0.0002100736884751,0.0006291793390037,0.0045587628494059,0.0055832423613131,0.0057532643267664,-11.252183374085549,-10.177960344227364,-10.488791465152492,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0001284704568298,1,0.0676695633144469,0.0022638022108791,1.3862776281623488,1.1919020205580451e-05,,6.187840572387331
1993-03-09,142.68275451660156,143.3997344970703,142.6101531982422,143.25453186035156,0.0076953276427184,0.0036960023843213,0.0039993252583968,0.0055213706847009,1.29789278385848e-05,-11.252183374085549,1.0995332265958144e-05,9.064142356160488e-06,7.37253721634616e-06,5.921806752878593e-05,0.0002392197240374,0.0006853642374808,0.0044827164384705,0.0050833039818395,0.0057530202302299,-9.311150408526322,-10.194572956793948,-10.4761984436227,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0036960023843213,1,0.2442667028846975,0.0021321059403114,1.3861260042713273,9.829536494290135e-06,,4.03964077148371
1993-03-10,142.7462921142578,144.4434356689453,142.68275451660156,144.4434356689453,0.0082649911408059,-0.0035541176002716,0.0118191087410776,0.0122643163992029,9.04104753433982e-05,-9.311150408526322,5.4250187030353726e-05,2.1244754739819987e-05,5.46016758259727e-06,6.83100785576e-05,0.0003008608448337,0.0007417531678893,0.0042926542940276,0.0052208376358286,0.005762196231844,-11.279385307872513,-10.557065139486925,-10.63368109791484,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.7185942420553167,0.0035541176002716,1,1.2326749358952185,0.0017414953297554,1.3811938834532504,9.02615748931052e-06,,4.404340425046789
1993-03-11,144.70663452148438,145.0878143310547,144.32090759277344,144.69300842285156,0.0017263324702775,0.001820500510737,-9.416804045957271e-05,0.0052998301382779,1.263063447838834e-05,-11.279385307872513,1.0130676529589426e-05,1.4040674235757157e-05,1.404121844893216e-05,2.9802237979344155e-06,0.000245430122536,0.0007415719084826,0.0043937991082055,0.0050356214724639,0.0056901841633853,-9.815497779719491,-10.49733766079114,-10.59546263669037,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.7781844276520377,0.001820500510737,1,0.1538780677975404,0.00270092799791,1.3862248207583705,1.77345767947392e-05,,82.35288918678445
1993-03-12,143.89889526367188,143.9397430419922,141.84326171875,142.33334350585938,-0.0164425186986703,-0.0055033779764514,-0.0109391407222188,0.0146721036410094,5.459884670612753e-05,-9.815497779719491,7.764246587522009e-05,6.140947526196228e-05,5.281252106660793e-05,0.0002703564211561,0.0004348142245834,0.0010018202530583,0.007938200276559,0.0065385101860262,0.0057410578164318,-10.851564040534068,-10.895337949461975,-10.685898616903147,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.7421533107955451,0.0055033779764514,1,0.1744436163108856,0.005278915193083,1.3861727657512082,3.073276479707137e-05,,1.6082999660808663
1993-03-15,143.0866241455078,143.91705322265625,143.0866241455078,143.7582244873047,0.0099610958352892,0.0052784140844567,0.0046826817508324,0.0057869042113396,1.937428101825019e-05,-10.851564040534068,1.2078336784176044e-05,8.273657335169442e-06,6.390029606964941e-06,9.922343023981586e-05,0.0005000882212802,0.0010924227377008,0.0082695726995566,0.0067398090516096,0.0058017195329,-11.528169224499209,-10.742874926386753,-10.699793011345248,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.7139800121456727,0.0052784140844567,1,0.4824278399848209,0.0082967293846368,1.3856271124001946,3.6683514896561336e-05,,5.040021444849281
1993-03-16,143.79452514648438,143.9578857421875,143.28628540039062,143.8172149658203,0.0004102609002717,0.0002524800017997,0.000157780898472,0.0046761719336231,9.848717384453356e-06,-11.528169224499209,7.886703057473285e-06,1.092367525093536e-05,1.420559360754008e-05,1.6831400629174578e-07,0.0004410384677577,0.0010919523123051,0.0077876027571458,0.0067550565865217,0.0057670762013444,-10.301196454392114,-10.626758171656236,-10.690571253298918,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.7712043271083214,0.0002524800017997,1,0.2442113851674179,0.0084534925784343,1.3861240952677758,3.124342475006225e-05,,2620.315784519141
1993-03-17,143.44964599609375,144.32545471191406,143.43150329589844,143.79452514648438,-0.0001577808984719,-0.0025590781275142,0.0024012972290423,0.0062132592594004,3.359287778460599e-05,-10.301196454392114,1.392366286238773e-05,1.7074833803286746e-05,2.275241215698073e-05,2.4894811922600024e-08,0.000372753284012,0.0010104616750754,0.007877677612029,0.0067694019026996,0.0057605552993463,-10.788542971704514,-10.73637477260181,-10.72582523965409,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.7298064531903932,0.0025590781275142,0,0.3819490648177371,0.0075773313806909,1.3858225618191051,2.6725407379345222e-05,,14972.529723909924
1993-03-18,143.9034423828125,144.73385620117188,143.57217407226562,144.50697326660156,0.0049423924211292,0.0007571637885868,0.0041852286325423,0.0080587174310398,2.063456408182777e-05,-10.788542971704514,2.3423209548686077e-05,2.570507770569949e-05,2.398413494355191e-05,2.442724284443536e-05,0.0003942003030585,0.001012349662961,0.0077612231074555,0.0062812157308938,0.0057718679535051,-11.588511847741657,-10.612163535797754,-10.755051457356815,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.6985787249041973,0.0007571637885868,0,0.0917318619996148,0.007993377680202,1.38626664959373,2.4234556602887592e-05,,16.137731525052946
1993-03-19,144.6612548828125,145.3509979248047,144.60679626464844,144.897216796875,0.0026968771026617,0.0010670717999525,0.0016298053027091,0.0051331835817846,9.271995330005598e-06,-11.588511847741657,9.503599820970628e-06,1.2148686525566637e-05,1.562879588343298e-05,7.273146106860967e-06,0.0001311170280093,0.000893218931252,0.0074819242027349,0.0060361684547278,0.0057718837029202,-10.270339483274094,-10.591258223212042,-10.745996451737538,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.7354840895247323,0.0010670717999525,0,0.2445115868122695,0.0078904518491698,1.3861208440680888,1.8647642739766137e-05,,18.02755067137492
1993-03-22,143.96243286132812,144.06680297851562,143.0866241455078,143.15016174316406,-0.0121304799617621,-0.0064722587584386,-0.0056582212033235,0.0068268914615409,3.4645610822619655e-05,-10.270339483274094,1.6809722500064887e-05,1.0935829071359782e-05,7.334905151678256e-06,0.0001471485441027,0.0001790421418722,0.0010076044688566,0.0086556157350642,0.0066190330426061,0.0059171439385229,-10.673702974273365,-10.602229927486926,-10.7804688512351,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.71001423457238,0.0064722587584386,0,0.6642779501577137,0.0093303011453085,1.3849487181985631,6.02993293110931e-06,,1.2167442209315786
1993-03-23,143.56309509277344,143.58578491210938,142.964111328125,143.227294921875,0.0005386819303054,0.0028804641939327,-0.0023417822636273,0.0043390318231148,2.314566579871664e-05,-10.673702974273365,6.790475994865319e-06,7.295181871341865e-06,8.084808084359146e-06,2.9017822203755186e-07,0.0001791640060879,0.0009762518320346,0.0083012640150544,0.0065849807574211,0.0057427149888174,-10.770978933926262,-10.561469863520584,-10.73341659780268,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.6826919432407743,0.0028804641939327,0,0.5765798057899415,0.0106746898557507,1.3853412945429042,1.578466742387579e-07,,617.4253443436228
1993-03-24,142.86427307128906,142.9913330078125,141.8841094970703,142.54208374023438,-0.0047955627577896,-0.0025378031793637,-0.0022577595784259,0.0077734260028791,2.1000191913492468e-05,-10.770978933926262,2.179412739348644e-05,2.82439487824996e-05,3.464956211554645e-05,2.2997422163898596e-05,0.0002021365334399,0.000998394844062,0.007869291285415,0.006693453702695,0.0057295093136627,-10.259864667474782,-10.633200732394757,-10.717019506561074,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.6597028944671475,0.0025378031793637,0,0.2352136878770097,0.0105408660799248,1.3861079728092065,1.042736310731703e-05,-1.2705055356120454,8.789529679012663
