Date,Open,High,Low,Close,r_cc,r_overnight,r_intraday,r_range,yz_var,log_yz,parkinson_var,gk_var,rs_var,rv_1,rv_5,rv_21,hv_10,hv_22,hv_100,target_yz_1,target_yz_5,target_yz_21,log_yz_jump,target_jump_1,target_jump_5,target_jump_21,vov_21,gap_abs,jump_flag,vdi,rsi_s,pde,fdi,srs,sai
1988-05-26,977.0999755859376,977.0999755859376,977.0999755859376,977.0999755859376,0.0079116273680597,0.0079116273680597,0.0,0.0,6.259384761103133e-05,-9.678843549686045,0.0,0.0,0.0,6.259384761103125e-05,0.0003242218639726,0.000639116367484,0.0073909785539493,0.0054892942579106,0.0134442473149951,-10.094493606028834,-9.09358079589079,-9.403790291587654,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,,1,,,8.289306334778562e-11,,,5.1797719930495
1988-05-27,983.4000244140624,983.4000244140624,983.4000244140624,983.4000244140624,0.0064270038399659,0.0064270038399659,0.0,0.0,4.130637835893668e-05,-10.094493606028834,0.0,0.0,0.0,4.1306378358936427e-05,0.000364453942521,0.0006692655131083,0.0074845230544502,0.0055769074287351,0.0133255659522501,-8.265458823074711,-8.965085280328182,-9.357572856557306,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0064270038399659,1,,,8.289306334778562e-11,,,8.823187802398182
1988-05-31,999.2999877929688,999.2999877929688,999.2999877929688,999.2999877929688,0.0160390418481458,0.0160390418481458,0.0,0.0,0.0002572508634065,-8.265458823074711,0.0,0.0,0.0,0.0002572508634065,0.0005279828869853,0.0009261230840494,0.008673178834726,0.0063207920925212,0.0133357222854342,-9.900994205104729,-9.443603515826954,-9.449416050802178,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0160390418481458,1,,0.0055483307681368,8.289306334778562e-11,5.2396022944793625e-05,,2.052404714765108
1988-06-01,1006.4000244140624,1006.4000244140624,1006.4000244140624,1006.4000244140624,0.0070798885528204,0.0070798885528204,0.0,0.0,5.012482192035748e-05,-9.900994205104729,0.0,0.0,0.0,5.012482192035734e-05,0.0005770146838176,0.0009542407964507,0.0087163024840455,0.0064034947424477,0.0133028985877048,-8.494294553238936,-9.369437926039724,-9.479451852145813,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0070798885528204,1,,0.006685271610533,8.289306334778562e-11,4.205597698973005e-05,,11.511555556703131
1988-06-02,1020.9000244140624,1020.9000244140624,1020.9000244140624,1020.9000244140624,0.014304983884242,0.014304983884242,0.0,0.0,0.0002046325639284,-8.494294553238936,0.0,0.0,0.0,0.0002046325639284,0.0006159084752253,0.0011424871900711,0.0093552491328567,0.0068852328729449,0.0123123014079882,-11.662590086530656,-10.004904362256536,-9.607299963642223,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.844763918063434,0.014304983884242,1,,0.0068202275407551,8.289306334778562e-11,4.630831691767487e-05,,3.0098262973970127
1988-06-03,1023.9000244140624,1023.9000244140624,1023.9000244140624,1023.9000244140624,0.002934274335733,0.002934274335733,0.0,0.0,8.609965877341873e-06,-11.662590086530656,0.0,0.0,0.0,8.60996587734134e-06,0.0005619245934916,0.0011380008340131,0.0076484246652712,0.006879132434492,0.0119742075863617,-9.041818481445588,-9.984631264793087,-9.523148187494286,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.2294784246002546,0.002934274335733,1,,0.0077303239423059,8.289306334778562e-11,4.574352699869886e-05,,65.2644315009393
1988-06-06,1035.0999755859375,1035.0999755859375,1035.0999755859375,1035.0999755859375,0.0108791273785597,0.0108791273785597,0.0,0.0,0.0001183554125189,-9.041818481445588,0.0,0.0,0.0,0.0001183554125189,0.0006389736276516,0.001241034581609,0.0075720456664004,0.0070972988948476,0.0120035623955324,-11.15876719112098,-9.263384943247065,-9.452890044262196,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.1482034129296537,0.0108791273785597,1,,0.0077660787923927,8.289306334778562e-11,4.3363261392625614e-05,,5.398769761803615
1988-06-07,1031.199951171875,1031.199951171875,1031.199951171875,1031.199951171875,-0.0037748915293209,-0.0037748915293209,0.0,0.0,1.4249806058139235e-05,-11.15876719112098,0.0,0.0,0.0,1.4249806058138685e-05,0.0003959725703031,0.0012451598208472,0.0062414045622442,0.0072382735859746,0.0118573680755403,-9.425902454136668,-9.27799190199044,-9.400204381572504,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.1988267142604911,0.0037748915293209,1,,0.0087500702374624,8.289306334778562e-11,4.8832048558864255e-05,,27.78792503558445
1988-06-08,1040.5,1040.5,1040.5,1040.5,0.0089782415594932,0.0089782415594932,0.0,0.0,8.060882150061262e-05,-9.425902454136668,0.0,0.0,0.0,8.060882150061089e-05,0.0004264565698834,0.0013256741597007,0.0058088491578918,0.0073627994868771,0.0105309225474889,-12.413078149674012,-9.44855106610525,-9.445560918657035,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.1278465711858905,0.0089782415594932,1,,0.0092504530938813,8.289306334778562e-11,4.661736721183611e-05,,5.290445346477653
1988-06-09,1042.5999755859375,1042.5999755859375,1042.5999755859375,1042.5999755859375,0.0020162030837973,0.0020162030837973,0.0,0.0,4.065074875113944e-06,-12.413078149674012,0.0,0.0,0.0,4.065074875113743e-06,0.0002258890808301,0.0013111452736122,0.0058866994086457,0.0073429326111393,0.0102747169772137,-11.232557048102944,-9.083405805126342,-9.407632145345076,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.357014355440764,0.0020162030837973,0,,0.0089961848029718,8.289306334778562e-11,4.285252286946272e-05,,55.56823237002421
1988-06-10,1046.4000244140625,1046.4000244140625,1046.4000244140625,1046.4000244140625,0.0036381551169291,0.0036381551169291,0.0,0.0,1.3236172654837952e-05,-11.232557048102944,0.0,0.0,0.0,1.3236172654837394e-05,0.0002305152876076,0.0012967000904335,0.0059899271745866,0.0071594968763046,0.0100534472450458,-7.923841505639754,-8.839094073373134,-9.344541304713523,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.3388097943600412,0.0036381551169291,0,,0.0090114435257538,8.289306334778562e-11,4.104419579964705e-05,,17.415553287437724
1988-06-15,1066.5,1066.5,1066.5,1066.5,0.0190265338769896,0.0190265338769896,0.0,0.0,0.0003620089913722,-7.923841505639754,0.0,0.0,0.0,0.0003620089913722,0.0004741688664609,0.0016584414785526,0.007110803792161,0.0076247179747137,0.0101730781586474,-11.817552750943651,-9.262350900879422,-9.444304821810976,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.4258388990717448,0.0190265338769896,0,,0.0096532591648517,8.289306334778562e-11,5.76839483016033e-05,,1.3098262099892333
1988-06-16,1069.4000244140625,1069.4000244140625,1069.4000244140625,1069.4000244140625,0.0027155074329081,0.0027155074329081,0.0,0.0,7.373980618179635e-06,-11.817552750943651,0.0,0.0,0.0,7.373980618179138e-06,0.0004672930410209,0.0016623390988211,0.0066966692356723,0.0075550356845399,0.0101462466446806,-11.822976407732838,-9.277114401491763,-9.399791266696823,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.4609804642159614,0.0027155074329081,0,,0.0104701339591579,8.289306334778562e-11,4.540209394986183e-05,,63.37051883461149
1988-06-20,1072.300048828125,1072.300048828125,1072.300048828125,1072.300048828125,0.0027081534176663,0.0027081534176663,0.0,0.0,7.33409493361803e-06,-11.822976407732838,0.0,0.0,0.0,7.334094933617661e-06,0.0003940183144539,0.0016349526268802,0.0068165279230042,0.007430357500903,0.0087160682544621,-8.63531186080411,-9.252631792003834,-9.366333034323985,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.4784889774380157,0.0027081534176663,0,,0.0096681627018046,8.289306334778562e-11,4.3234706700129913e-05,,53.72418332405751
1988-06-21,1058.0999755859375,1058.0999755859375,1058.0999755859375,1058.0999755859375,-0.0133310959253566,-0.0133310959253566,0.0,0.0,0.000177718118571,-8.63531186080411,0.0,0.0,0.0,0.000177718118571,0.0005676713581499,0.0018124052887531,0.0085988793505111,0.0083688036021063,0.0088114322461014,-8.677744440060975,-9.708655638625208,-9.447821240170262,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.481552870426491,0.0133310959253566,0,,0.0101868893456395,8.289306334778562e-11,3.0775568694849034e-05,-0.6329981006616265,3.194223298784737
1988-06-22,1072.0,1072.0,1072.0,1072.0,0.0130512387941241,0.0130512387941241,0.0,0.0,0.0001703348340612,-8.677744440060975,0.0,0.0,0.0,0.0001703348340612,0.0007247700195563,0.0019632037431094,0.0090954106375402,0.008549191392952,0.008812624233788,-9.097919209345532,-10.336424874549875,-9.50939629864804,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.4750946653323702,0.0130512387941241,0,,0.0122354984208233,8.289306334778562e-11,4.175445915153454e-05,-0.7372340805137839,4.25497238598256
1988-06-23,1083.4000244140625,1083.4000244140625,1083.4000244140625,1083.4000244140625,0.0105782041277219,0.0105782041277219,0.0,0.0,0.0001118984025677,-9.097919209345532,0.0,0.0,0.0,0.0001118984025677,0.0004746594307518,0.001953330167196,0.0090727632304205,0.0086463005824482,0.0086835563180397,-14.688210977858777,-10.804643343583486,-9.528801408480494,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.4454843534778024,0.0105782041277219,0,,0.0108820557273257,8.289306334778562e-11,4.137747076686569e-05,-0.8334216403021724,4.241878486359502
1988-06-24,1082.699951171875,1082.699951171875,1082.699951171875,1082.699951171875,-0.0006463905400982,-0.0006463905400982,0.0,0.0,4.178207303285406e-07,-14.688210977858777,0.0,0.0,0.0,4.178207303284428e-07,0.000467703270864,0.0019526736881157,0.008803337226592,0.0080003156386719,0.0086521618728716,-10.874973191618896,-10.012070300066505,-9.52175249235894,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.791024977572652,0.0006463905400982,0,,0.010712218124993,8.289306334778562e-11,4.290284472155445e-05,-0.6706074760510331,1119.3847445329045
1988-06-27,1078.0,1078.0,1078.0,1078.0,-0.0043504037494284,-0.0043504037494284,0.0,0.0,1.892601278304119e-05,-10.874973191618896,0.0,0.0,0.0,1.892601278304068e-05,0.0004792951887134,0.0018778777819565,0.0091162508835226,0.0082154130209528,0.0086670308647201,-13.027231597992028,-9.709398154474982,-9.534088057309551,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.7469582496173368,0.0043504037494284,0,,0.010350215317619,8.289306334778562e-11,3.227709417794718e-05,-0.5030580154792943,25.324677145849343
1988-06-28,1079.5999755859375,1079.5999755859375,1079.5999755859375,1079.5999755859375,0.001483107060918,0.001483107060918,0.0,0.0,2.199606554144836e-06,-13.027231597992028,0.0,0.0,0.0,2.199606554144828e-06,0.0003037766766965,0.0018789843634226,0.00912770723861,0.0075847411844144,0.0086604292465101,-10.458319427870308,-9.712694451134771,-9.51235316537454,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.809583729673704,0.001483107060918,0,,0.0108181662928651,8.289306334778562e-11,3.183106222709835e-05,-0.423144735993416,138.1049433677743
1988-06-29,1085.4000244140625,1085.4000244140625,1085.4000244140625,1085.4000244140625,0.0053580255925914,0.0053580255925914,0.0,0.0,2.8708438250864835e-05,-10.458319427870308,0.0,0.0,0.0,2.8708438250864425e-05,0.0001621502808861,0.0017419540291527,0.0091470481767418,0.0075188518601729,0.0085701918832249,-9.878343859511135,-9.7692611197704,-9.363830607409708,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.7638152550608497,0.0053580255925914,0,,0.0095388929341554,8.289306334778562e-11,3.347168370910053e-05,-0.4313193588764089,5.648174722045107
1988-06-30,1093.199951171875,1093.199951171875,1093.199951171875,1093.199951171875,0.0071605252661427,0.0071605252661427,0.0,0.0,5.127312208706828e-05,-9.878343859511135,0.0,0.0,0.0,5.127312208706798e-05,0.0001015250004054,0.0017306333036287,0.0075648501039152,0.007357016226733,0.0085711969674957,-9.001953316467777,-9.519011196984309,-9.391338986066868,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.7602724734578583,0.0071605252661427,0,,0.0079268344040965,8.289306334778562e-11,1.8705507626371488e-05,-0.4736342822189623,1.9800822398315436
1988-07-01,1105.4000244140625,1105.4000244140625,1105.4000244140625,1105.4000244140625,0.0110981520967469,0.0110981520967469,0.0,0.0,0.0001231689799625,-9.001953316467777,0.0,0.0,0.0,0.0001231689799625,0.0002242761596376,0.0018124959052323,0.008044013816997,0.0074384354349538,0.0086120822636962,-9.22849359356991,-9.263340957316007,-9.4250702294285,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.7859949774012822,0.0110981520967469,0,,0.0083635313835812,8.289306334778562e-11,2.663334053125165e-05,-0.5514759799318363,1.82088183148875
1988-07-04,1094.5,1094.5,1094.5,1094.5,-0.0099096445224239,-0.0099096445224239,0.0,0.0,9.82010545608064e-05,-9.22849359356991,0.0,0.0,0.0,9.8201054560806e-05,0.0003035512014154,0.0016534460963866,0.009072885971375,0.0081355437347177,0.0084405764502443,-13.632639115266176,-9.252461505596004,-9.475108097098213,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.7414091901018558,0.0099096445224239,0,,0.0089155921920421,8.289306334778562e-11,1.8591902259466144e-05,-0.5336919413951858,3.0911195371768825
1988-07-05,1095.699951171875,1095.699951171875,1095.699951171875,1095.699951171875,0.0010957458850221,0.0010957458850221,0.0,0.0,1.2006590445429376e-06,-13.632639115266176,0.0,0.0,0.0,1.2006590445428654e-06,0.0003025522539058,0.0016045219335108,0.0073363504950496,0.0077739978782069,0.0084170491241174,-11.324860600557296,-9.247487266217714,-9.456831008997003,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.8730405695414156,0.0010957458850221,0,,0.0072070428240382,8.289306334778562e-11,2.561747950254425e-05,-0.4734762904862992,251.9882753498244
1988-07-06,1091.9000244140625,1091.9000244140625,1091.9000244140625,1091.9000244140625,-0.0034740634686717,-0.0034740634686717,0.0,0.0,1.206911698435949e-05,-11.324860600557296,0.0,0.0,0.0,1.2069116984359244e-05,0.0002859129326393,0.0014119584865667,0.0067842302475428,0.0079113434644064,0.0084126491783777,-8.928388983629032,-9.137224085879538,-9.449366291014051,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.816381385883658,0.0034740634686717,0,,0.0074400177892929,8.289306334778562e-11,1.2478409556836748e-05,-0.368870992551768,23.689629433552952
1988-07-07,1079.4000244140625,1079.4000244140625,1079.4000244140625,1079.4000244140625,-0.0115139665765466,-0.0115139665765466,0.0,0.0,0.0001325714263258,-8.928388983629032,0.0,0.0,0.0,0.0001325714263258,0.000367211236878,0.0015359199470152,0.0072062321914829,0.0081748819921925,0.0083469574536938,-8.376790290310362,-9.150439859032137,-8.895228916630726,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.842898692394876,0.0115139665765466,0,,0.0070861631715212,8.289306334778562e-11,2.6655225615202634e-06,-0.3782131350328069,2.7699123731659205
