Date,Open,High,Low,Close,r_cc,r_overnight,r_intraday,r_range,yz_var,log_yz,parkinson_var,gk_var,rs_var,rv_1,rv_5,rv_21,hv_10,hv_22,hv_100,target_yz_1,target_yz_5,target_yz_21,log_yz_jump,target_jump_1,target_jump_5,target_jump_21,vov_21,gap_abs,jump_flag,vdi,rsi_s,pde,fdi,srs,sai
1993-12-07,7828.2998046875,7828.2998046875,7828.2998046875,7828.2998046875,-0.0032127010107337,-0.0032127010107337,0.0,0.0,1.0321447784369436e-05,-11.481286421681752,0.0,0.0,0.0,1.0321447784369336e-05,0.0054943048040437,0.0107601457931557,0.0224671710119365,0.022402397150436,0.0247702403188913,-11.014236956542671,-5.999835318454585,-6.58834692853629,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,,1,,,8.289306334778562e-11,,,532.3191461613608
1993-12-08,7860.1298828125,7860.1298828125,7860.1298828125,7860.1298828125,0.004057783020243,0.004057783020243,0.0,0.0,1.6465603039372943e-05,-11.014236956542671,0.0,0.0,0.0,1.64656030393724e-05,0.0053095149540197,0.0107745970002981,0.0226592774759877,0.0209232161264424,0.0246828457623391,-6.155486425294341,-5.926065964497332,-6.583899214561848,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.004057783020243,1,,,8.289306334778562e-11,,,322.4609884534838
1993-12-09,8230.66015625,8230.66015625,8230.66015625,8230.66015625,0.0460630940327288,0.0460630940327288,0.0,0.0,0.002121808631868,-6.155486425294341,0.0,0.0,0.0,0.002121808631868,0.0072462918374074,0.0126306509860701,0.0244322132074314,0.0222594140207257,0.0246061958550424,-5.271789638039851,-6.082343521748039,-6.6519689679227545,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0460630940327288,1,,0.0246378975217312,8.289306334778562e-11,0.0004159216135117,,3.415148626109959
1993-12-10,8842.0703125,8842.0703125,8842.0703125,8842.0703125,0.0716548226078623,0.0716548226078623,0.0,0.0,0.0051344136029642,-5.271789638039851,0.0,0.0,0.0,0.0051344136029642,0.0106692097185108,0.0174300480682876,0.0288992435933157,0.0257796810115191,0.0254069663853125,-5.412214251903095,-6.675998027514416,-6.84091145830025,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0716548226078623,1,,0.0249558412061986,8.289306334778562e-11,0.0010505702446053,,2.077980182639215
1993-12-13,9452.8603515625,9452.8603515625,9452.8603515625,9452.8603515625,0.0667963309354792,0.0667963309354792,0.0,0.0,0.004461749826442,-5.412214251903095,0.0,0.0,0.0,0.004461749826442,0.011744759112098,0.0208261479270824,0.0270018418765042,0.028200122975547,0.0260359210214525,-7.321205573829009,-7.904418618612455,-7.062034718257423,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,3.108799422881376,0.0667963309354792,1,,0.0199315038227447,8.289306334778562e-11,0.0012939545539535,,2.632321301356216
1993-12-14,9212.8603515625,9212.8603515625,9212.8603515625,9212.8603515625,-0.0257170061590104,-0.0257170061590104,0.0,0.0,0.0006613644057825,-7.321205573829009,0.0,0.0,0.0,0.0006613644057825,0.0123958020700962,0.0207384380157975,0.0327509547242178,0.0292233922069499,0.026217503402726,-6.94289627289413,-7.068362512245486,-6.904594485268592,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.7895082312529933,0.0257170061590104,1,,0.0344478704770937,8.289306334778562e-11,0.001074774256194,,18.74277167469757
1993-12-15,8931.0,8931.0,8931.0,8931.0,-0.0310720015507499,-0.0310720015507499,0.0,0.0,0.0009654692803698,-6.94289627289413,0.0,0.0,0.0,0.0009654692803698,0.0133448057474266,0.0215869278032047,0.0377282324082647,0.0304574185763184,0.0265052220026825,-8.562684513104072,-7.2121355549154,-6.889908331786381,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.5658573351457874,0.0310720015507499,1,,0.029599057962868,8.289306334778562e-11,0.0007867976266557,,13.82209253565592
1993-12-16,9055.3203125,9055.3203125,9055.3203125,9055.3203125,0.0138240941106846,0.0138240941106846,0.0,0.0,0.000191105577981,-8.562684513104072,0.0,0.0,0.0,0.000191105577981,0.0114141026935397,0.0216828521224437,0.0377214025366773,0.0304677598977206,0.0264347664149693,-10.621785969533605,-7.249437261844795,-6.85947340605457,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.397005524996464,0.0138240941106846,1,,0.0317843490626632,8.289306334778562e-11,0.0007064896743896,,59.72668487440917
1993-12-17,9010.7197265625,9010.7197265625,9010.7197265625,9010.7197265625,-0.0049375155209504,-0.0049375155209504,0.0,0.0,2.4379059519626408e-05,-10.621785969533605,0.0,0.0,0.0,2.43790595196261e-05,0.0063040681500951,0.0212134785421001,0.038217891533507,0.0303345781883636,0.0263646230327731,-12.644090084544848,-7.254971739125435,-6.854818992291443,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.435348010358841,0.0049375155209504,1,,0.0301565066337847,8.289306334778562e-11,0.0005787560995975,,258.5853603759701
1993-12-20,9026.919921875,9026.919921875,9026.919921875,9026.919921875,0.0017962660286127,0.0017962660286127,0.0,0.0,3.226571645548128e-06,-12.644090084544848,0.0,0.0,0.0,3.226571645548041e-06,0.0018455448952986,0.0211083552402148,0.0359801790643612,0.0295257975859845,0.0263410516179725,-5.784791253239776,-7.255795693042983,-6.811662303777624,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.710825794216761,0.0017962660286127,0,,0.0275539816244267,8.289306334778562e-11,0.0005010353865739,,571.9830600575646
1993-12-21,8540.0595703125,8540.0595703125,8540.0595703125,8540.0595703125,-0.0554432320975172,-0.0554432320975172,0.0,0.0,0.0030739519854191,-5.784791253239776,0.0,0.0,0.0,0.0030739519854191,0.0042581324749352,0.0238126494960632,0.042027293562513,0.032798310513834,0.0268841531295847,-7.836021312509474,-9.289937484205684,-6.92436088707457,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.7028157170854,0.0554432320975172,0,,0.033106094301666,8.289306334778562e-11,0.0003657325844849,,1.3852306391732463
