Date,p_change,expected_runlen,p_evt,TRS,regime
1994-08-08,1.0,0.0,0.0,0.03233475842251894,MEDIUM
1994-08-09,0.9999999999980624,1.937450200273361e-12,0.0,0.06466951684492397,MEDIUM
1994-08-10,1.0,0.0,0.0,0.09700427526755681,HIGH
1994-08-11,0.999999999825256,1.7474399705008636e-10,0.0,0.12933903366952818,HIGH
1994-08-12,0.9999999853381558,1.4661844183193398e-08,0.0,0.16167378995754367,HIGH
1994-08-15,0.999999999998692,1.3080647050881253e-12,0.0,0.19400855053488295,HIGH
1994-08-16,0.999999999998424,1.5758505611529034e-12,0.0,0.22634330895730825,HIGH
1994-08-17,0.9999999999793724,2.0627499708305448e-11,0.0,0.25867806737530047,HIGH
1994-08-18,1.0,0.0,0.0,0.29101282580267046,HIGH
1994-08-19,1.0,0.0,0.0,0.3233475842251894,HIGH
1994-08-22,0.9999999987949504,1.2050496156490451e-09,0.0,0.3556823422580388,HIGH
1994-08-23,1.0,0.0,0.0,0.38801710107022724,HIGH
1994-08-24,0.999999999991756,8.2439610693541e-12,0.0,0.42035185948959575,HIGH
1994-08-25,0.9999999999094572,9.054290650556925e-11,0.0,0.45268661787800185,HIGH
1994-08-26,1.0,0.0,0.0,0.4850213763377841,HIGH
1994-08-30,0.999999999712024,2.87975865376211e-10,0.0,0.5173561346248542,HIGH
1994-08-31,0.9999954317595988,4.568240401064694e-06,0.0,0.5496886102297531,HIGH
1994-09-01,1.0,0.0,0.0,0.5820256516053409,HIGH
1994-09-02,0.9999976193367388,2.3806632610812173e-06,0.0,0.6143590803372305,HIGH
1994-09-05,0.9999903600509884,9.639949011566456e-06,0.0,0.6466895007874012,HIGH
1994-09-06,0.9999993315101922,6.685136539414661e-07,0.0,0.6466947754221314,HIGH
1994-09-07,1.0,0.0,0.0,0.6466951684503788,HIGH
1994-09-08,1.0,0.0,0.0,0.6466951684503788,HIGH
1994-09-09,1.0,0.0,0.0,0.6466951684503788,HIGH
1994-09-12,0.9999999999953963,4.603539771608212e-12,0.0,0.6466951684476722,HIGH
1994-09-13,0.9999999999869992,1.3001044685230588e-11,0.0,0.6466951684427352,HIGH
1994-09-14,0.9999998844449236,1.1555507639493672e-07,0.0,0.6466951005115611,HIGH
1994-09-15,0.9999995530732888,4.469267113181969e-07,0.0,0.6466949056867332,HIGH
1994-09-16,0.9999863113415298,1.368866250390039e-05,0.0,0.6466871204070332,HIGH
1994-09-19,1.0,0.0,0.0,0.6466951684503788,HIGH
1994-09-20,0.9980425856926746,0.0019574143073254,0.0,0.6455441602089678,HIGH
1994-09-22,1.0,0.0,0.0,0.6466951684503788,HIGH
1994-09-23,0.9999999996008354,3.9916459027011797e-10,0.0,0.6466951682156962,HIGH
1994-09-26,0.9999999622076428,3.779235724203981e-08,0.0,0.6466951462309478,HIGH
1994-09-27,0.9999995706160814,4.2938391863424347e-07,0.0,0.646694916000747,HIGH
1994-09-28,0.9999999998306356,1.6936428171908582e-10,0.0,0.6466951683508037,HIGH
1994-09-29,0.9999999948127558,5.1872441891450855e-09,0.0,0.646695165400619,HIGH
1994-09-30,0.9999999998239492,1.7605072902989612e-10,0.0,0.6466951683468725,HIGH
1994-10-03,0.9999996295275908,3.704724092010576e-07,0.0,0.6466949506368586,HIGH
1994-10-04,0.9999705072754896,2.94927245103479e-05,0.0,0.6466778286197178,HIGH
1994-10-05,0.9999999999934764,6.523698428848926e-12,0.0,0.6466951684465434,HIGH
1994-10-06,0.9999999996908284,3.0917168825076484e-10,0.0,0.6466951682686062,HIGH
1994-10-07,0.9999999853509224,1.464907761261536e-08,0.0,0.6466951598376806,HIGH
1994-10-10,0.99999994763925,5.236075001204719e-08,0.0,0.6466951376656869,HIGH
1994-10-11,0.9999999998045316,1.954682922574686e-10,0.0,0.6466951683354561,HIGH
1994-10-12,0.9999999999965272,3.4728886431358854e-12,0.0,0.6466951684483371,HIGH
1994-10-14,0.9968062990950092,0.0031937009049908,0.0,0.6448170109242176,HIGH
1994-10-17,0.9999999999958626,8.274608357476713e-12,0.0,0.6466951684479463,HIGH
1994-10-18,0.9999999902210605,9.778939658008027e-09,0.0,0.6466951627010028,HIGH
1994-10-19,0.9999727537086324,2.7246291367599132e-05,0.0,0.6466791493811694,HIGH
1994-10-20,0.9999999337698974,6.623767031398792e-08,0.0,0.6466951295114157,HIGH
1994-10-21,0.8299460032119825,0.1700541547840088,0.0,0.5454646777528471,HIGH
1994-10-24,0.9999993574704164,1.222819586410119e-06,0.0,0.6466947906850447,HIGH
1994-10-25,0.9999998086915708,1.9130842927500788e-07,0.0,0.6466950559735498,HIGH
1994-10-26,0.999623898600812,0.0003761014285054,0.0,0.6464740389281036,HIGH
1994-10-27,0.9911463992600024,0.0088537552227812,0.0,0.6414862206110077,HIGH
1994-10-28,0.9999997808622784,2.281655727023812e-07,0.0,0.6466950396117479,HIGH
1994-10-31,0.9999999999988556,1.1445289134255173e-12,0.0,0.646695168449706,HIGH
1994-11-01,0.9999999978085462,2.191453796200281e-09,0.0,0.6466951671619475,HIGH
1994-11-02,0.9762231391866454,0.023776860815278,0.0,0.6326900075966962,HIGH
1994-11-03,0.974521595178868,0.0254795431861573,0.0,0.6316857836081139,HIGH
1994-11-04,0.9671785658163328,0.0335277877603423,0.0,0.6273490565295969,HIGH
1994-11-07,0.9999999949439804,5.305941439203875e-09,0.0,0.6466951654777704,HIGH
1994-11-08,0.9999997267188842,2.7328111587358626e-07,0.0,0.6466950077789768,HIGH
