Date,p_change,expected_runlen,p_evt,TRS,regime
1984-10-11,1.0,0.0,0.0,0.03230474692868482,MEDIUM
1984-10-12,1.0,0.0,0.0,0.06460949385736964,MEDIUM
1984-10-15,0.9999999943937976,5.606202502228541e-09,0.0,0.0969142402905724,HIGH
1984-10-16,0.9999673691527184,3.263084728159407e-05,0.0,0.12921514244006937,HIGH
1984-10-17,0.9998808959221388,0.0001191093439009,0.0,0.16150619023903082,HIGH
1984-10-18,0.9999999999808667,1.913328789600237e-11,0.0,0.19382848156872687,HIGH
1984-10-19,1.0,0.0,0.0,0.2261332285007937,HIGH
1984-10-22,0.9999999833333344,1.6666665714204498e-08,0.0,0.2584379715014321,HIGH
1984-10-23,0.9999999999207448,7.925538003571028e-11,0.0,0.2907427223371494,HIGH
1984-10-24,0.9998399765705586,0.0001600234294414,0.0,0.3230003252278059,HIGH
1984-10-25,0.999999812904416,1.871339220115338e-07,0.0,0.35535215558461647,HIGH
1984-10-26,0.9999999999974196,2.5804913660573016e-12,0.0,0.3876569631433056,HIGH
1984-10-29,0.5401562605592379,0.4598437397328677,0.0,0.018392064939985506,LOW
1984-10-30,0.930591142861994,0.0694395666641608,0.0,0.03024898099593748,LOW
1984-10-31,0.0732851849026619,1.0359124632863903,0.0,0.004324957813219189,LOW
1984-11-01,0.8478699995500107,0.3019602235587494,0.0,0.027772219598882937,LOW
1984-11-02,0.0497392719063523,1.250364944065995,0.0,0.0036378234046841734,LOW
1984-11-05,0.1242527061559005,1.7960168207930134,0.0,0.011642839151820648,LOW
1984-11-06,0.9788153709085566,0.0606342556499329,0.0,0.03167960199075614,LOW
1984-11-07,0.5331721162213651,0.5301270985923764,0.0,0.01817793248045473,LOW
1984-11-08,0.9999575680359062,5.856635096843795e-05,0.0,0.0323034968639705,MEDIUM
1984-11-09,0.8145219834554503,0.1861927832062353,0.0,0.05353286022974414,MEDIUM
1984-11-12,0.0212005471478347,0.9846317223883772,0.0,0.0028086062260433923,LOW
1984-11-13,0.9974041309593428,0.0051866101155698,0.0,0.03222825603629753,MEDIUM
1984-11-14,0.9507725993875944,0.0494104630557698,0.0,0.06169787447316171,MEDIUM
