Date,rho,state_id,state,p_hmm_crisis,p_change,p_evt,macro,macro_norm,vov_21,vov_norm,vdi,vdi_norm
1992-06-15,0.07162832923207815,0,CALM,0.0028999160452487,0.3099445453939107,0.0,0,0.0,0.8317959379792673,0.07977025977452197,0.2186184887475074,0.009374151645316329
1992-06-16,0.12923275137653617,0,CALM,0.0216323173580282,0.5848669017089643,0.0,0,0.0,0.8244102553718533,0.06851291695236271,0.0684536956589043,0.0
1992-06-17,0.28941317387534615,0,CALM,0.1949466079245581,0.9999404277141436,0.0,0,0.0,0.8365180874986289,0.08696781466857943,0.6341623411662171,0.3199165488451991
1992-06-18,0.04560805478586436,0,CALM,0.1484041770747326,0.0102645568698562,0.0,0,0.0,0.8218043667801684,0.0645409914320997,0.0748890694909499,0.0
1992-06-19,0.06145242103788054,0,CALM,0.1044877811996155,0.1619990462761373,0.0,0,0.0,0.7986879389251552,0.029306664827492005,0.1827296722617122,0.0
1992-06-22,0.22635844172948014,0,CALM,0.0734212421151627,0.9751515504055808,0.0,0,0.0,0.796456464602898,0.02590542586560129,0.3450023559777515,0.10382278533013174
1992-06-23,0.023188599426010488,0,CALM,0.0514566220287315,0.0196874403198295,0.0,0,0.0,0.7937006793237497,0.021705026081227832,0.2624960439281947,0.04216453246738929
1992-06-24,0.019695921089530905,0,CALM,0.0360847385086075,0.0299118435578367,0.0,0,0.0,0.8014821723801474,0.0335656677660176,0.2239493799750943,0.01335800974209929
1992-06-25,0.08241736334536998,0,CALM,0.0258173418028959,0.3699673088598125,0.0,0,0.0,0.7923823814543958,0.019695661226834898,0.1951965419717314,0.0
1992-06-26,0.017118628854320462,0,CALM,0.0295666496786216,0.030248830438251,0.0,0,0.0,0.8000362491854275,0.03136177491512062,0.2133142730060102,0.005410228555027988
1992-06-29,0.5346661816940002,1,WATCH,0.3206966547750351,1.0,0.0,1,1.0,0.8089316055958566,0.04492018000241355,3.0914877545631985,1.0
1992-06-30,0.13835362108624585,0,CALM,0.5064033850282155,0.0137840208193541,0.0,0,0.0,0.8022109610686938,0.03467649591122428,0.2800504460260166,0.055283210741987714
1992-07-01,0.6183186605394826,2,STRESS,0.6544823695197508,1.0,0.0,1,1.0,0.8102834530982947,0.0469806815954483,3.4078606451311177,1.0
1992-07-02,0.32881182079430343,0,CALM,0.5062281673022084,0.9597814887522296,0.0,0,0.0,0.8470264696128158,0.1029848121830541,0.0799757845824908,0.0
1992-07-06,0.10614288483068496,0,CALM,0.3602437984289153,0.0029432567410279,0.0,0,0.0,0.8811083699675112,0.1549328387525054,0.0793930409802511,0.0
1992-07-07,0.27127904131297137,0,CALM,0.2531490503967149,0.9971141568144694,0.0,0,0.0,0.8356793973905018,0.08568947350898737,0.1568534368307999,0.0
