Date,p_change,expected_runlen,p_evt,TRS,regime
1992-06-10,1.0,0.0,0.0,0.03231777067065952,MEDIUM
1992-06-12,0.996189040216996,0.003810959783004,0.0,0.06441106684540433,MEDIUM
1992-06-15,0.99967321777022,0.0003267826567948,0.0,0.09692444759894726,HIGH
1992-06-16,0.9999860653376408,1.3949139263241789e-05,0.0,0.1292694416064922,HIGH
1992-06-17,0.9832643589099732,0.0167357030213969,0.0,0.159121927023858,HIGH
1992-06-18,0.9999973784836396,2.969019144065684e-06,0.0,0.19390616092295024,HIGH
1992-06-19,0.999810551121672,0.000189449690679,0.0,0.22618534942713858,HIGH
1992-06-22,0.9999991687939794,8.319076857400985e-07,0.0,0.2585419695842916,HIGH
1992-06-23,0.8493546496735472,0.1506470944186,0.0,0.2504929644813687,HIGH
1992-06-24,0.9964965389288984,0.0035569164961256,0.0,0.32214592126530456,HIGH
1992-06-25,0.9999988960452268,1.1046626205124455e-06,0.0,0.3554951198445149,HIGH
1992-06-26,0.9994204041731858,0.0005795970855672,0.0,0.3876084630079475,HIGH
1992-06-29,0.9991013204886235,0.0008988449509982,0.0,0.4197870247033043,HIGH
1992-06-30,0.9918726646746958,0.0081308774217765,0.0,0.4490966147518434,HIGH
1992-07-01,0.9999915590724804,8.54335633547004e-06,0.0,0.4847628322519216,HIGH
1992-07-02,0.9835085138388436,0.0164917982887152,0.0,0.5093054824190856,HIGH
1992-07-06,0.579624703350495,0.4236440424762434,0.0,0.019621189080753873,LOW
1992-07-07,0.6008844234971602,0.441912851152776,0.0,0.04054558379764586,MEDIUM
1992-07-08,0.0077113003556291,1.5911756613387784,0.0,0.0073002272724135165,LOW
1992-07-09,0.0061786884857921,2.681444628337668,0.0,0.009556275783507142,LOW
1992-07-10,0.0020538394772404,3.4526858029374043,0.0,0.011348949511352248,LOW
1992-07-13,0.0020179318819883,3.865480024653104,0.0,0.013612511537439373,LOW
1992-07-14,0.0020888336480418,4.238621112561185,0.0,0.01589561038390086,LOW
1992-07-17,0.9730878234735262,0.1639038628090808,0.0,0.03152374023860231,LOW
1992-07-20,0.7521216908749693,0.3236016633713426,0.0,0.04978386817074715,MEDIUM
1992-07-21,0.999799103934388,0.0002316430664194,0.0,0.09693556719993145,HIGH
1992-07-22,0.0021813111190329,1.0015452130309557,0.0,0.002273474770947536,LOW
1992-07-23,0.999781584685372,0.0004369092528362,0.0,0.03231133990911474,MEDIUM
1992-07-24,0.999996167292149,3.833225975051138e-06,0.0,0.06463531565374092,MEDIUM
1992-07-27,1.0,0.0,0.0,0.09695331201197856,HIGH
1992-07-28,1.0,0.0,0.0,0.12927108268263807,HIGH
1992-07-29,0.99999076890209,9.231097910067376e-06,0.0,0.16158749442828832,HIGH
1992-07-30,0.9999999971955584,2.804441709848994e-09,0.0,0.19390662352854177,HIGH
1992-07-31,0.9974030372128468,0.0025969629446673,0.0,0.22568906076581075,HIGH
1992-08-03,0.4816233712407045,0.5183794234565832,0.0,0.016617692916639504,LOW
1992-08-04,0.9999622621512472,7.22344579816893e-05,0.0,0.03231665957807504,MEDIUM
1992-08-05,0.9999991211173236,8.788968908913321e-07,0.0,0.06463548958865122,MEDIUM
1992-08-06,0.9999996110130704,3.889869295136784e-07,0.0,0.09695327765396164,HIGH
1992-08-07,0.9972730499237964,0.002726950443521,0.0,0.12894986263548433,HIGH
1992-08-11,1.0,0.0,0.0,0.1615888533532976,HIGH
1992-08-12,0.999999909545166,9.045483395642152e-08,0.0,0.19390660804476392,HIGH
1992-08-13,0.99903814651823,0.00096185348177,0.0,0.22602614532014534,HIGH
1992-08-14,0.9999998906469388,1.1075674396910617e-07,0.0,0.2585421396084262,HIGH
1992-08-17,0.9999371689203548,6.283115883226498e-05,0.0,0.29084328692665673,HIGH
1992-08-18,0.99999998132189,1.8678110030645833e-08,0.0,0.323177701207329,HIGH
1992-08-19,0.9999999997345644,2.654355580497868e-10,0.0,0.3554954772912894,HIGH
1992-08-20,0.9987783815640308,0.0012216184369761,0.0,0.3873815991750975,HIGH
1992-08-21,0.9999999737571564,2.7071003954092683e-08,0.0,0.4201310086741262,HIGH
1992-08-24,0.9999979418640692,2.058135930871641e-06,0.0,0.452447941041364,HIGH
1992-08-25,0.9999162833325698,8.371666885638428e-05,0.0,0.48472958763965324,HIGH
1992-08-26,0.9999927888222092,7.222725118472316e-06,0.0,0.5170809337094395,HIGH
1992-08-27,0.987748271217508,0.0122517666317871,0.0,0.5432639511806232,HIGH
1992-08-28,0.5778756029072237,0.4224948078435542,0.0,0.019567571164734045,LOW
1992-08-31,0.999998016531492,3.7059820327926304e-06,0.0,0.03231771227276491,MEDIUM
1992-09-01,0.8642466378232777,0.1357623595020957,0.0,0.05656017123468089,MEDIUM
1992-09-02,0.962987467237932,0.0379164044423816,0.0,0.09367464223561009,HIGH
1992-09-03,0.0505960925225019,1.1240784845930951,0.0,0.003678778804081108,LOW
1992-09-04,0.3069555045126,1.574212698947873,0.0,0.022596157855591843,LOW
1992-09-07,0.4483854039122031,1.050368785058843,0.0,0.046802110605310906,MEDIUM
1992-09-08,0.9999959492344902,1.147785297988136e-05,0.0,0.032317651406746285,MEDIUM
1992-09-09,0.9999992787278392,7.212721606377853e-07,0.0,0.06463549886948623,MEDIUM
1992-09-10,0.027425218236409,0.972576191439824,0.0,0.003004782396135261,LOW
1992-09-11,0.9957627222272398,0.0078369517077216,0.0,0.03219297365686958,MEDIUM
1992-09-15,0.9781737280445104,0.0218314230877477,0.0,0.06334810419269776,MEDIUM
1992-09-16,0.9999375515645068,6.37226387079192e-05,0.0,0.09694779610699858,HIGH
1992-09-17,0.9999738353448412,2.616511800743731e-05,0.0,0.12926800128519178,HIGH
1992-09-18,0.967357750593373,0.032643102478153,0.0,0.15677124797798406,HIGH
1992-09-21,0.0033095777880773,0.9979518711424412,0.0,0.002306093466650789,LOW
1992-09-22,0.4643226208475116,1.070842887146471,0.0,0.032176314763040594,MEDIUM
1992-09-23,0.0022109649152131,1.6731595558521313,0.0,0.00682299598613427,LOW
1992-09-24,0.0027163036805584,2.351267971488042,0.0,0.009155763461493297,LOW
1992-09-25,0.9993506743894944,0.002215323368804,0.0,0.03229865204544357,MEDIUM
1992-09-28,0.9597957328891158,0.0404267525685778,0.0,0.062260690070555125,MEDIUM
1992-09-29,0.0028531129726241,1.0048375354581438,0.0,0.0022928961098261915,LOW
1992-09-30,0.0029246765318337,1.9494530521679576,0.0,0.004589930189867769,LOW
1992-10-01,0.021286999409294,2.6462262290885588,0.0,0.008480017814956099,LOW
1992-10-02,0.7800339638888242,0.8672072496127077,0.0,0.02573910506381162,LOW
1992-10-05,0.0027561857402735,1.6042396599529498,0.0,0.002290093871813296,LOW
1992-10-06,0.0119843141195613,3.2605599921640174,0.0,0.005114186048544448,LOW
1992-10-07,0.002416463393959,4.674381995164935,0.0,0.00684081783664824,LOW
1992-10-08,0.0020028081570085,6.211528488015483,0.0,0.009073258975661273,LOW
1992-10-09,0.0020849310367978,7.65768185264217,0.0,0.01135344334907156,LOW
1992-10-12,0.9338448666503558,0.574121731498466,0.0,0.030360033653629766,LOW
1992-10-13,0.984235908325361,0.0167309695203713,0.0,0.06370612619506998,MEDIUM
1992-10-14,0.0021650901163502,1.0876697133442268,0.0,0.0022730058601399977,LOW
1992-10-15,0.0021813120019736,3.1154636630234878,0.0,0.004546949592942596,LOW
1992-10-16,0.0100818316557967,4.201268039322929,0.0,0.007506041703505456,LOW
1992-10-19,0.0040346362204586,8.900271336025929,0.0,0.009308234143681938,LOW
1992-10-20,0.0020673026320953,12.531239708276583,0.0,0.011350895413816462,LOW
1992-10-21,0.0020323248162991,13.86534124122034,0.0,0.013615007868593801,LOW
1992-10-22,0.0181611092291138,15.32879464163646,0.0,0.0191522874508369,LOW
1992-10-23,0.9999999998781032,2.0038906014215822e-09,0.0,0.032317770667070596,MEDIUM
1992-10-27,1.0,0.0,0.0,0.06463554134131903,MEDIUM
1992-10-28,0.9999923618991648,7.638100835261064e-06,0.0,0.0969526373616797,HIGH
1992-10-29,0.9980447001390308,0.0019552998619892,0.0,0.1290407729238697,HIGH
1992-10-30,0.0461670670537244,0.9540136659936465,0.0,0.0035497448332752236,LOW
1992-11-02,0.9999999930840257,1.3831909863698264e-08,0.0,0.032317770467037286,MEDIUM
1992-11-03,0.9999997926486748,2.0735132529112539e-07,0.0,0.06463552913151678,MEDIUM
1992-11-04,0.999999995747298,4.252702074983504e-09,0.0,0.0969533116363505,HIGH
1992-11-05,0.9976830976954516,0.0023169023078423,0.0,0.12899817289932322,HIGH
1992-11-06,0.9996269740976936,0.0003731694655178,0.0,0.16153393801960717,HIGH
1992-11-09,0.99999366750144,6.332904611784251e-06,0.0,0.19390550536325946,HIGH
1992-11-10,0.9999999999965816,3.418374319820365e-12,0.0,0.22622439469391212,HIGH
1992-11-11,0.9998390647138184,0.0001609352861817,0.0,0.25850425843577146,HIGH
1992-11-12,0.9898522909372472,0.0101477101486945,0.0,0.2881688352752,HIGH
1992-11-13,0.4756548548705729,0.5254722124720514,0.0,0.01643497053448006,LOW
1992-11-16,0.9999999999593804,7.551718366543899e-11,0.0,0.032317770669463584,MEDIUM
1992-11-17,0.9999371291263592,6.287087364071125e-05,0.0,0.0646318391959798,MEDIUM
1992-11-18,0.9956868626083976,0.0043131395852667,0.0,0.09657221599840705,HIGH
1992-11-19,0.1942566217302408,0.8061567525674713,0.0,0.007914166358188328,LOW
1992-11-20,0.8794568548292276,0.1945941994316088,0.0,0.028736311507656476,LOW
1992-11-23,0.989120738035916,0.0293784017605237,0.0,0.06399437038745222,MEDIUM
1992-11-24,0.0331341480180864,0.995488930357312,0.0,0.0031706011565207116,LOW
1992-11-25,0.005663090482278,1.5488089107463734,0.0,0.004748309449868926,LOW
1992-11-26,0.9999889842454496,3.297955779205179e-05,0.0,0.032317446341167726,MEDIUM
1992-11-27,0.9979560404489024,0.0020440188899515,0.0,0.06451516411951373,MEDIUM
1992-11-30,0.9999516961938336,4.838195218834643e-05,0.0,0.09694904546943657,HIGH
1992-12-01,0.9463324499734984,0.0536727930822862,0.0,0.12292431185484368,HIGH
1992-12-02,0.0706048220864684,0.9331953212724602,0.0,0.004262890718965048,LOW
1992-12-10,0.0793936848620309,1.7198372129329558,0.0,0.009040143554192198,LOW
1992-12-11,0.8537017957405154,0.3950653822013506,0.0,0.027963277595815156,LOW
1992-12-14,0.9894811147688516,0.0135812484445099,0.0,0.06401562679928118,MEDIUM
1992-12-15,0.9998477461770784,0.0001530002210345,0.0,0.09693986373929714,HIGH
1992-12-16,0.9058293787413856,0.0942019858910091,0.0,0.11810070152180788,HIGH
1992-12-17,0.7994814007547529,0.2148120559506329,0.0,0.13164001145385493,HIGH
1992-12-18,0.9999768203935084,4.340385004900894e-05,0.0,0.193902529250133,HIGH
1992-12-21,0.9998121669892008,0.0001878561611832,0.0,0.2261856824611385,HIGH
1992-12-22,0.9999999969201644,3.079835641691851e-09,0.0,0.25854216463985646,HIGH
1992-12-23,0.0020707088252263,0.9979297344045228,0.0,0.0022702775460015506,LOW
1992-12-24,0.0030502754456261,1.011440747302333,0.0,0.004597192730840534,LOW
1992-12-28,0.9999999452562692,1.64120393822008e-07,0.0,0.03231776905887788,MEDIUM
1992-12-29,0.0118312063602553,0.988168938924762,0.0,0.002552659715347759,LOW
1992-12-30,0.0076813918557942,1.0815816752745189,0.0,0.004865087389193178,LOW
1992-12-31,0.2862174022028214,1.422492410187396,0.0,0.032015660959760724,LOW
1993-01-04,0.9999338778606208,0.0001802497676522,0.0,0.03231582387225401,MEDIUM
1993-01-05,0.9999980929243316,1.9092804734850376e-06,0.0,0.06463542904389383,MEDIUM
1993-01-06,0.6645493945373565,0.3354506313097443,0.0,0.022221826877262735,LOW
1993-01-07,0.014053155264423,0.9894448351505374,0.0,0.005234017203785886,LOW
1993-01-08,0.0021650670636493,1.8573566991320047,0.0,0.006819015581225641,LOW
1993-01-11,0.9689611485125156,0.0913073523204777,0.0,0.03140169169703796,LOW
1993-01-12,0.0020037090936443,1.1158462402454887,0.0,0.0022683407871086116,LOW
1993-01-13,0.9998181495010524,0.0004071016083354,0.0,0.03231241649568522,MEDIUM
1993-01-14,0.9999999991151016,8.84898327447719e-10,0.0,0.06463554128921215,MEDIUM
1993-01-15,1.0,0.0,0.0,0.09695331201197856,HIGH
1993-01-18,0.3116848748744364,0.6883151251255636,0.0,0.011441082804202694,LOW
1993-01-19,0.9251047005046308,0.0749548936713484,0.0,0.030099935022426194,LOW
1993-01-20,0.5689777360337287,0.4915304560404188,0.0,0.01929479791269882,LOW
1993-01-21,0.9999999982619004,2.7988398789906503e-09,0.0,0.03231777061948587,MEDIUM
1993-01-22,0.3145039617283701,0.6854990042511495,0.0,0.01152635886784422,LOW
1993-01-25,0.710744052741402,0.2900723057640868,0.0,0.04726469000642204,MEDIUM
1993-01-26,0.9999999991469736,1.0651668132085091e-09,0.0,0.032317770645544454,MEDIUM
1993-01-27,0.0048071358189115,0.9951956093664852,0.0,0.0023493982114128633,LOW
1993-01-28,0.5288236066637664,0.5735919826448058,0.0,0.03612760608713425,MEDIUM
1993-01-29,0.9999999899057354,1.2654258709567404e-08,0.0,0.0323177703734611,MEDIUM
1993-02-01,0.9999998643483106,1.3565168953253865e-07,0.0,0.06463553335352204,MEDIUM
1993-02-02,0.971749557992913,0.0282504429337722,0.0,0.09445250640097326,HIGH
1993-02-03,0.8607503378549214,0.1393083517083475,0.0,0.1127003583649048,HIGH
1993-02-04,0.8358173371604901,0.1849216309140037,0.0,0.13712510141640927,HIGH
1993-02-05,0.999252477270481,0.0008859442431958,0.0,0.19377456345803823,HIGH
1993-02-08,0.0043031226545684,1.0006825590825823,0.0,0.0023348224788364547,LOW
1993-02-09,0.7305720311630785,0.5458072650704754,0.0,0.048472895199993093,MEDIUM
1993-02-10,0.0035215006059544,1.3689141647720215,0.0,0.006936662846677521,LOW
1993-02-11,0.4977614345172819,1.1960489959668426,0.0,0.06844773147323319,MEDIUM
1993-02-12,0.9999942138355546,1.1186888121015369e-05,0.0,0.03231760031256116,MEDIUM
1993-02-15,0.0023372175938543,0.99945617730082,0.0,0.0022779817242535626,LOW
1993-02-16,0.9999997696980272,4.606591756472695e-07,0.0,0.032317763890038397,MEDIUM
1993-02-17,0.1221138211685203,0.8779012212506663,0.0,0.005775371269380803,LOW
1993-02-18,0.9970217097180994,0.0049191017589355,0.0,0.03223006228640562,MEDIUM
1993-02-19,0.0032539506489399,1.0198939337553787,0.0,0.002304485114353788,LOW
1993-02-22,0.0044509225269788,1.996077379395761,0.0,0.004678193250950257,LOW
1993-02-23,0.9999999606829096,1.1796391916803763e-07,0.0,0.03231776951307374,MEDIUM
1993-02-24,0.9999769950389248,2.300496107527265e-05,0.0,0.06463418670067593,MEDIUM
1993-02-25,0.0022259757613787,0.997775697358862,0.0,0.0022747659267667846,LOW
1993-02-26,0.4419976461463101,1.114992423050691,0.0,0.030810869531776156,LOW
1993-03-01,0.1073317721262768,0.902343960052487,0.0,0.016020124483557732,LOW
