Date,rho,state_id,state,p_hmm_crisis,p_change,p_evt,macro,macro_norm,vov_21,vov_norm,vdi,vdi_norm
1962-01-02,0.30000000000000004,0,CALM,1.285048000298102e-73,1.0,0.0,0,0.0,1.88305237664062,1.0,0.0919449952205173,0.0
1962-01-03,0.30030175943498844,0,CALM,8.995898962220597e-74,0.9999999995010632,0.0,0,0.0,1.922221954511293,1.0,0.2034755633387578,0.0030175953477577116
1962-01-04,0.29999999995220306,0,CALM,6.297129273576137e-74,0.9999999997610152,0.0,0,0.0,2.0042679144299043,1.0,0.1192010356413049,0.0
1962-01-05,0.29999999999652915,0,CALM,4.407990491503295e-74,0.9999999999826455,0.0,0,0.0,2.057203448432688,1.0,0.0961026453680055,0.0
1962-01-08,0.30000000000000004,0,CALM,3.0855933440523067e-74,1.0,0.0,0,0.0,2.074893707914592,1.0,0.1867556956346188,0.0
1962-01-09,0.3025245852357208,0,CALM,2.1599153408366144e-74,0.9999999999946588,0.0,0,0.0,2.1217234476473106,1.0,0.2289273981913249,0.025245852367889884
1962-01-10,0.29999999999163585,0,CALM,1.51194073858563e-74,0.9999999999581792,0.0,0,0.0,2.145509827481145,1.0,0.1962685599524176,0.0
1962-01-11,0.2999999999864332,0,CALM,1.058358517009941e-74,0.9999999999321658,0.0,0,0.0,2.1696950492574536,1.0,0.1174198251800996,0.0
1962-01-12,0.29999999999788085,0,CALM,7.408509619069587e-75,0.999999999989404,0.0,0,0.0,2.193750434575379,1.0,0.1997422939709009,0.0
1962-01-15,0.3003829488308586,0,CALM,5.18595673334871e-75,0.999999999942487,0.0,0,0.0,2.158093404261851,1.0,0.2044051984633589,0.0038294884236115905
1962-01-16,0.2999999999779255,0,CALM,3.630169713344097e-75,0.9999999998896274,0.0,0,0.0,2.1608503770730816,1.0,0.1150944528033428,0.0
1962-01-17,0.29999999949414186,0,CALM,4.1802289759542325e-75,0.9999999974707092,0.0,0,0.0,1.891059409558303,1.0,0.0801027581421913,0.0
1962-01-18,0.3011568238900058,0,CALM,4.401973613521851e-75,0.9999999986650028,0.0,0,0.0,1.893266708101492,1.0,0.2132662381242556,0.011568241570052457
1962-01-19,0.3032721283244479,0,CALM,3.081381648979041e-75,1.0,0.0,0,0.0,1.9652359966336423,1.0,0.2374869281603367,0.03272128324447865
1962-01-22,0.3012516334830727,0,CALM,2.2141613423384884e-75,0.999999998200163,0.0,0,0.0,1.9083660837775496,1.0,0.2143518295267649,0.012516338430400764
1962-01-23,0.2999999960389159,0,CALM,1.677792455597057e-75,0.9999999801945796,0.0,0,0.0,1.8980627029676505,1.0,0.0527194165637577,0.0
1962-01-24,0.30181166529937314,0,CALM,1.65233626466672e-53,0.9999999798480292,0.0,0,0.0,1.6196802511601698,1.0,0.220764356926843,0.018116693297672695
1962-01-25,0.29491048532574005,0,CALM,1.2428809284611607e-42,0.999998644381032,0.0,0,0.0,1.460763393648043,0.9274908219621288,0.2247719889709565,0.021616742533206987
1962-01-26,0.292657080128988,0,CALM,1.962116728506623e-42,0.999984047645454,0.0,0,0.0,1.46007658300958,0.9266027059989715,0.1809972655116887,0.0
1962-01-29,0.1802456494053472,0,CALM,7.792277439836645e-09,0.8454667919796321,0.0,0,0.0,0.829747311128185,0.11152289061351393,0.186395892503019,0.0
1962-01-30,0.07796204821805419,0,CALM,0.2890080226762962,0.0285502127449007,0.0,0,0.0,0.4678480369798756,0.0,0.1794393684288575,0.0
1962-01-31,0.12694923183661913,0,CALM,0.501581384945948,0.0077694280006607,0.0,0,0.0,0.4689364644136587,0.0,0.1113217497962358,0.0
1962-02-01,0.1668473106812231,0,CALM,0.6510276499294667,0.0204519909942822,0.0,0,0.0,0.4689248372954493,0.0,0.1357062674093967,0.0
1962-02-02,0.18977670841349598,0,CALM,0.7554685793701105,0.0045478178548418,0.0,0,0.0,0.4707765822362648,0.0,0.0584763327825106,0.0
1962-02-05,0.21016219388575974,0,CALM,0.8287269347516051,0.0088163453986138,0.0,0,0.0,0.4623623610847175,0.0,0.2139574528802537,0.01217191118135688
1962-02-06,0.22215804895691643,0,CALM,0.880098845880777,0.0052426601737622,0.0,0,0.0,0.3973253935717639,0.0,0.2124416083814919,0.01084805451969729
1962-02-07,0.22946986750591963,0,CALM,0.9160429679445012,0.0022956275989716,0.0,0,0.0,0.3988222513513462,0.0,0.0701705007717046,0.0
1962-02-08,0.2358773721102814,0,CALM,0.9412034300398984,0.002882573001534,0.0,0,0.0,0.4160087787721158,0.0,0.1947891209614768,0.0
1962-02-09,0.24238887698800973,0,CALM,0.9588205738814988,0.0078712193694173,0.0,0,0.0,0.4177816808746651,0.0,0.2127242477140009,0.011094896437515834
1962-02-12,0.2446421625133628,0,CALM,0.9706744119683156,0.0025313857713624,0.0,0,0.0,0.4591573311842938,0.0,0.2168210517484386,0.014672823670114193
1962-02-13,0.24743274168858131,0,CALM,0.9791810090316816,0.0057757158965587,0.0,0,0.0,0.4664205290696581,0.0,0.2169935364808472,0.014823462513491746
1962-02-14,0.24853107774603825,0,CALM,0.9848848241886976,0.0044901030962234,0.0,0,0.0,0.4823074870088377,0.0,0.2161863515238124,0.014118510796191718
1962-02-15,0.2480158364240484,0,CALM,0.9891648193157544,0.003623157975549,0.0,0,0.0,0.478850307229535,0.0,0.1347141839025867,0.0
1962-02-16,0.2496962261289588,0,CALM,0.992220947483955,0.0077657169827495,0.0,0,0.0,0.4813151212084894,0.0,0.2010262055317007,0.0008784586142014996
1962-02-19,0.2490724946440028,0,CALM,0.9945533409702636,0.0021707970071845,0.0,0,0.0,0.2894085022149298,0.0,0.192657515530757,0.0
1962-02-20,0.24945877482915324,0,CALM,0.9961856389671864,0.0020618254367832,0.0,0,0.0,0.29761216301945,0.0,0.1622372490968455,0.0
1962-02-21,0.24974897810060587,0,CALM,0.9973287519261598,0.0020839505953296,0.0,0,0.0,0.2960215173309796,0.0,0.1285750412610242,0.0
