Date,rho,state_id,state,p_hmm_crisis,p_change,p_evt,macro,macro_norm,vov_21,vov_norm,vdi,vdi_norm
1993-03-24,0.0006846151296134701,0,CALM,0.0009882741066462,0.0021877330147596,0.0,0,0.0,0.6597028944671475,0.0,0.2352136878770097,0.0
1993-03-25,0.01428443332934323,0,CALM,0.0007372368739024,0.0191843864298503,0.0,0,0.0,0.6427449711914007,0.0,0.4177373277632672,0.1026324682489757
1993-03-26,0.024734820598955428,0,CALM,0.0006014588958777,0.0071466309705582,0.0,0,0.0,0.6497070560265747,0.0,0.6120315791133707,0.23155129680874362
1993-03-29,0.02046218053600429,0,CALM,0.000466980639029,0.0304523630956711,0.0,0,0.0,0.6344350706676816,0.0,0.4778966906209961,0.14254962757112818
1993-03-30,0.011663024387457484,0,CALM,0.0003671706960677,0.0057985442324235,0.0,0,0.0,0.6172606042342769,0.0,0.4199720038696759,0.10411522866955858
1993-03-31,0.020900913708058834,0,CALM,0.0003231073951231,0.0033076400903326,0.0,0,0.0,0.6228105934150283,0.0,0.5668708543611011,0.20158608841211537
1993-04-01,0.00827913679188287,0,CALM,0.0002678931757776,0.0023247283815604,0.0,0,0.0,0.6091573120763132,0.0,0.3798181210013871,0.07747217821626388
1993-04-02,0.013213791538292748,0,CALM,0.0002280109908694,0.0055447883794032,0.0,0,0.0,0.6074196814502995,0.0,0.4446328923934214,0.12047831114694757
1993-04-05,0.05565133152334162,0,CALM,0.0002417440968285,0.1031303700236984,0.0,0,0.0,0.5796227046270352,0.0,0.7900160717757149,0.3496482149439481
1993-04-06,0.0018351067511988071,0,CALM,0.000203727489928,0.0062519109827632,0.0,0,0.0,0.6039659375598401,0.0,0.2711042075413321,0.005337926821641672
1993-04-07,0.00044697963132368,0,CALM,0.00018595744951,0.0020024513447309,0.0,0,0.0,0.5901989540362946,0.0,0.085658862500789,0.0
1993-04-08,0.00045960151351233,0,CALM,0.000238358011881,0.0020000600527104,0.0,0,0.0,0.623259269833987,0.0,0.2130603241663557,0.0
1993-04-13,0.028515344035284326,0,CALM,0.0002158883506622,0.049602750939153,0.0,0,0.0,0.6207634337796543,0.0,0.542489099318757,0.18540821759788176
1993-04-14,0.007134920474962336,0,CALM,0.0002088288284279,0.0020115493384459,0.0,0,0.0,0.6079988787955413,0.0,0.3637401041854796,0.06680403400166181
1993-04-15,0.000450045612101835,0,CALM,0.0001993622151335,0.0020010252915923,0.0,0,0.0,0.6152489038021205,0.0,0.1108805208106718,0.0
1993-04-16,0.00044676489747543,0,CALM,0.0001854402070742,0.0020020242285344,0.0,0,0.0,0.600280462788014,0.0,0.150539420203394,0.0
1993-04-19,0.000443751011964115,0,CALM,0.0001737455253879,0.0020015731530857,0.0,0,0.0,0.587890003401259,0.0,0.1085004434268539,0.0
1993-04-20,0.014518957148118065,0,CALM,0.0001986662391511,0.0020397654720034,0.0,0,0.0,0.6225953037243329,0.0,0.4749785539940249,0.1406133749392961
1993-04-21,0.000447865488069085,0,CALM,0.0001863496695109,0.0020063903534568,0.0,0,0.0,0.6080235677714562,0.0,0.2272117854506308,0.0
1993-04-22,0.00044344258585794,0,CALM,0.0001718490835256,0.0020024015748827,0.0,0,0.0,0.5906283180252302,0.0,0.0976927223444714,0.0
1993-04-23,0.015849666275488734,0,CALM,0.0001581055660772,0.0273394938476806,0.0,0,0.0,0.6209238530551514,0.0,0.4189278548971036,0.10342241114433313
1993-04-26,0.00044851058129926507,0,CALM,0.0001518842330657,0.0020526976151642,0.0,0,0.0,0.6277796369639214,0.0,0.1281274652532608,0.0
1993-04-27,0.0013458992322523964,0,CALM,0.0001434784153714,0.0022695945307608,0.0,0,0.0,0.6161651937657142,0.0,0.2759618798453828,0.008561107222573862
1993-04-28,0.00047938348127744997,0,CALM,0.0001371730142182,0.0022254511386145,0.0,0,0.0,0.6181987050841823,0.0,0.2108338220333358,0.0
1993-04-29,0.03192136690959173,0,CALM,0.0001393464247166,0.0997879124822438,0.0,0,0.0,0.6417715458523594,0.0,0.4428411957474269,0.11928947806963815
1993-05-03,0.00044043263375392004,0,CALM,0.0001483061537212,0.0020167804766181,0.0,0,0.0,0.6383045050774644,0.0,0.2005552707605482,0.0
1993-05-04,0.00044298394227533505,0,CALM,0.0001532526491331,0.0020233538999603,0.0,0,0.0,0.6325482736227879,0.0,0.2426464337755548,0.0
1993-05-05,0.007332353671661666,0,CALM,0.0001525211518474,0.0025699400800851,0.0,0,0.0,0.6325875731620401,0.0,0.3652446770710807,0.06780235367682796
1993-05-06,0.000520671791303615,0,CALM,0.0001591878124871,0.0024043741909092,0.0,0,0.0,0.6524925528373761,0.0,0.1093035214287447,0.0
1993-05-07,0.000483783919011275,0,CALM,0.0002878883660591,0.0020590591374825,0.0,0,0.0,0.6555328532160587,0.0,0.2608575957657982,0.0
1993-05-10,0.27649516456251194,0,CALM,0.0026520723813976,0.9995967852321688,0.0,0,0.0,0.6093343553800168,0.0,1.407145071584044,0.7591278942072875
1993-05-11,0.00092510403914724,0,CALM,0.002099386315908,0.0020012873008512,0.0,0,0.0,0.6428847749613157,0.0,0.2308576943246421,0.0
1993-05-12,0.0007832170026995601,0,CALM,0.0015328241517612,0.0020000548237963,0.0,0,0.0,0.5640037411581758,0.0,0.0556222562070365,0.0
1993-05-13,0.016441225323940396,0,CALM,0.0011082263845663,0.0341582140232797,0.0,0,0.0,0.6027918012859127,0.0,0.403710383612244,0.09332525923142881
1993-05-14,0.007108626448456621,0,CALM,0.0008103964654098,0.0023002253181993,0.0,0,0.0,0.5815538198694122,0.0,0.3602071308569527,0.0644598226846431
1993-05-17,0.01176962986554331,0,CALM,0.0006046262882989,0.0024133193145261,0.0,0,0.0,0.5729714319503508,0.0,0.4308877651445171,0.11135809430563366
1993-05-18,0.00051727336206959,0,CALM,0.0004584715416314,0.0020132773833087,0.0,0,0.0,0.5676977098801058,0.0,0.2037884275908677,0.0
1993-05-19,0.19973508545380553,0,CALM,0.0003784964435299,0.8601844472865372,0.0,0,0.0,0.6158879511411399,0.0,0.6790742878860231,0.27603571885615596
1993-05-21,0.00048708910372953,0,CALM,0.000297487252841,0.0020635864525964,0.0,0,0.0,0.5657951164212227,0.0,0.2237776602309895,0.0
1993-05-24,0.0004616838552378601,0,CALM,0.0002448110871184,0.0020024054172913,0.0,0,0.0,0.5522687398459641,0.0,0.1548251576397618,0.0
1993-05-25,0.000600403186598405,0,CALM,0.0002024668347993,0.0027489323894929,0.0,0,0.0,0.5755694844823139,0.0,0.2242510922640795,0.0
1993-05-26,0.00044547602533016,0,CALM,0.0001804100903192,0.0020018675137518,0.0,0,0.0,0.5644804946759947,0.0,0.1394220589809225,0.0
1993-05-27,0.00044403999294401,0,CALM,0.0001753945728982,0.0020009567485973,0.0,0,0.0,0.5905859461004014,0.0,0.1966147561556001,0.0
1993-05-28,0.00532105396638356,0,CALM,0.0001598720177476,0.016711374719554,0.0,0,0.0,0.6266756878269465,0.0,0.2922793135170119,0.019388110180358593
1993-06-01,0.00050433668537367,0,CALM,0.0001575490222454,0.0023247471490616,0.0,0,0.0,0.6408959121672249,0.0,0.0927611663488924,0.0
1993-06-02,0.000449797935720475,0,CALM,0.0001985979770347,0.002000742207309,0.0,0,0.0,0.6607322991424821,0.0,0.1268819749404995,0.0
1993-06-03,0.00045921034523688003,0,CALM,0.0002222514656468,0.0020182373941259,0.0,0,0.0,0.6663950978933793,0.0,0.2011399358675015,0.0
1993-06-04,0.00051307213062874,0,CALM,0.0004506074677432,0.0020021013184647,0.0,0,0.0,0.7398178805612777,0.0,0.1958627352345014,0.0
