Date,p_calm,p_crisis,p_calm_raw,p_crisis_raw,state,quality_flag
1994-08-08,0.0,1.0,1.6932375554868907e-75,1.0,1,OK
1994-08-09,0.0,1.0,4.850681874050313e-25,1.0,1,OK
1994-08-10,0.0,1.0,3.4656090360144936e-28,1.0,1,OK
1994-08-11,0.0,1.0,2.694668446816464e-25,1.0,1,OK
1994-08-12,0.0,1.0,4.6280992883172746e-23,1.0,1,OK
1994-08-15,0.0,1.0,2.819926062181966e-20,1.0,1,OK
1994-08-16,0.0,1.0,3.9651961251007393e-19,1.0,1,OK
1994-08-17,0.0,1.0,2.2061177560043762e-18,1.0,1,OK
1994-08-18,0.0,1.0,3.9343875936645836e-19,1.0,1,OK
1994-08-19,0.0,1.0,1.2995144015272806e-16,1.0,1,OK
1994-08-22,2.1829205110179828e-12,0.9999999999978171,8.629454045673708e-12,0.999999999992724,1,OK
1994-08-23,1.5281109710940655e-12,0.9999999999984719,3.9635989512311896e-15,1.0,1,OK
1994-08-24,5.435318861657379e-12,0.9999999999945647,1.5736484941795742e-11,0.9999999999854481,1,OK
1994-08-25,1.6901591237683533e-11,0.9999999999830984,4.210834504462372e-11,0.9999999999563443,1,OK
1994-08-26,1.1831202684220443e-11,0.9999999999881688,2.8234289263090275e-14,1.0,1,OK
1994-08-30,1.155608941871833e-11,0.9999999999884439,9.133796955743751e-12,0.9999999999890861,1,OK
1994-08-31,9.212675067260534e-11,0.9999999999078732,2.7904872723200584e-10,0.9999999997198756,1,OK
1994-09-01,6.448885869758669e-11,0.9999999999355111,6.454814142183396e-17,1.0,1,OK
1994-09-02,5.169065175891774e-11,0.9999999999483093,2.156300933491053e-11,0.9999999999781721,1,OK
1994-09-05,3.7274960895672393e-11,0.999999999962725,4.285112287662719e-12,0.999999999996362,1,OK
1994-09-06,2.6782897695198926e-06,0.9999973217102305,8.927546913320895e-06,0.9999910724544101,1,OK
1994-09-07,1.8765796274688995e-06,0.9999981234203725,5.92125257411563e-09,0.9999999940773705,1,OK
1994-09-08,1.3136450294215507e-06,0.9999986863549706,1.3191770509798614e-10,0.9999999998690328,1,OK
1994-09-09,9.196006334200035e-07,0.9999990803993666,1.6243184746779888e-10,0.999999999836291,1,OK
1994-09-12,6.445269833399436e-07,0.9999993554730167,2.6879054529120946e-09,0.9999999973115337,1,OK
1994-09-13,4.61480375357759e-07,0.9999995385196246,3.437016866292515e-08,0.9999999656283768,1,OK
1994-09-14,6.239824517084713e-07,0.9999993760175483,1.003153098487484e-06,0.999998996846037,1,OK
1994-09-15,8.912196740595846e-07,0.9999991087803259,1.5147749225375292e-06,0.9999984852268076,1,OK
