Date,p_calm,p_crisis,p_calm_raw,p_crisis_raw,state,quality_flag
1990-08-02,1.8390679598190296e-05,0.9999816093204018,1.8390677427435828e-05,0.9999816093204018,1,LOW_CONFIDENCE
1990-08-03,1.2906924749311877e-05,0.9999870930752507,1.1150010152096255e-07,0.9999998885032317,1,LOW_CONFIDENCE
1990-08-06,9.034847324507211e-06,0.9999909651526755,3.37031138582791e-16,1.0,1,LOW_CONFIDENCE
1990-08-07,6.324393127199457e-06,0.9999936756068728,6.830706460659061e-19,1.0,1,LOW_CONFIDENCE
1990-08-08,4.427075189106233e-06,0.9999955729248109,4.96362221044264e-19,1.0,1,LOW_CONFIDENCE
1990-08-09,3.09895263250759e-06,0.9999969010473675,1.1047868509192848e-15,1.0,1,LOW_CONFIDENCE
1990-08-10,2.1692668428219264e-06,0.9999978307331572,2.4374634458484436e-13,1.0,1,LOW_CONFIDENCE
1990-08-13,1.5184867900863708e-06,0.9999984815132099,4.5242909124912943e-13,1.0,1,LOW_CONFIDENCE
1990-08-14,1.0629429358921527e-06,0.9999989370570641,1.0192923283160638e-11,0.999999999992724,1,LOW_CONFIDENCE
1990-08-16,7.441473666158771e-07,0.9999992558526334,2.9132631721480157e-10,0.9999999997089617,1,LOW_CONFIDENCE
1990-08-17,5.209271674022631e-07,0.9999994790728326,7.828701429422766e-11,0.9999999999199645,1,LOW_CONFIDENCE
1990-08-20,3.649546074235843e-07,0.9999996350453926,1.0198648740147937e-09,0.9999999989813659,1,LOW_CONFIDENCE
1990-08-21,2.554725908598954e-07,0.9999997445274091,1.4526747772802911e-11,0.9999999999854481,1,LOW_CONFIDENCE
1990-08-22,1.7883081371294907e-07,0.9999998211691863,3.073330071442868e-15,1.0,1,LOW_CONFIDENCE
1990-08-23,1.2518156955465543e-07,0.9999998748184304,1.7332890720084245e-14,1.0,1,LOW_CONFIDENCE
1990-08-24,8.76270986882588e-08,0.9999999123729013,8.197175690976647e-13,1.0,1,LOW_CONFIDENCE
1990-08-27,6.133896923721238e-08,0.9999999386610308,1.416571095649748e-17,1.0,1,LOW_CONFIDENCE
1990-08-28,4.2943826938923735e-08,0.9999999570561731,2.1410133799711782e-11,0.9999999999781721,1,LOW_CONFIDENCE
1990-08-29,4.6566915878898385e-08,0.9999999534330841,5.5019418915708895e-08,0.9999999449792101,1,LOW_CONFIDENCE
1990-08-30,2.8417170128136604e-07,0.9999997158282987,8.385798829301939e-07,0.9999991614171327,1,LOW_CONFIDENCE
1990-08-31,9.059855995618982e-05,0.9999094014400438,0.0003013321336283805,0.9996986678674491,1,LOW_CONFIDENCE
1990-09-03,9.922742935297713e-05,0.999900772570647,0.0001193614567150563,0.9998806385420549,1,LOW_CONFIDENCE
1990-09-04,9.455948389736069e-05,0.9999054405161026,8.366761253498601e-05,0.9999163323888327,1,LOW_CONFIDENCE
