Date,p_calm,p_crisis,p_calm_raw,p_crisis_raw,state,quality_flag
1993-03-10,0.9793164987690458,0.02068350123095421,0.979316498770794,0.02068350123095421,0,LOW_CONFIDENCE
1993-03-11,0.9839909588123831,0.016009041187616896,0.9948980322455664,0.005101967753163168,0,LOW_CONFIDENCE
1993-03-12,0.9885328363282094,0.011467163671790587,0.999130550532536,0.0008694494681958696,0,LOW_CONFIDENCE
1993-03-15,0.9918329513312113,0.0081670486687887,0.9995332196706072,0.0004667803284509593,0,LOW_CONFIDENCE
1993-03-16,0.9940001224637556,0.005999877536244467,0.9990568551072514,0.0009431448936412596,0,LOW_CONFIDENCE
1993-03-17,0.9956809064921522,0.004319093507847764,0.9996027358909239,0.0003972641082554576,0,LOW_CONFIDENCE
1993-03-18,0.9968813044770768,0.0031186955229232593,0.9996822331084281,0.00031776689143274867,0,LOW_CONFIDENCE
1993-03-19,0.9976412229715524,0.002358777028447552,0.9994143661258631,0.000585633874670902,0,LOW_CONFIDENCE
1993-03-22,0.9982151591159347,0.0017848408840652288,0.9995543434518553,0.0004456565471731417,0,LOW_CONFIDENCE
1993-03-23,0.9986643747773224,0.001335625222677571,0.9997125446528545,0.00028745534610637044,0,LOW_CONFIDENCE
1993-03-24,0.9990117258933537,0.0009882741066462872,0.9998222118293506,0.00017778816923995832,0,LOW_CONFIDENCE
1993-03-25,0.9992627631260975,0.0007372368739024587,0.9998485166694359,0.00015148333083352556,0,LOW_CONFIDENCE
1993-03-26,0.9993985411041223,0.0006014588958777525,0.9997153563879347,0.00028464361382010516,0,LOW_CONFIDENCE
1993-03-29,0.9995330193609709,0.00046698063902903567,0.9998468019620198,0.000153198039715363,0,LOW_CONFIDENCE
1993-03-30,0.9996328293039323,0.00036717069606772093,0.9998657191697223,0.00013428082915798654,0,LOW_CONFIDENCE
1993-03-31,0.9996768926048768,0.00032310739512318606,0.9997797069727571,0.0002202930262526048,0,LOW_CONFIDENCE
1993-04-01,0.9997321068242223,0.0002678931757776615,0.999860940002681,0.0001390599973047708,0,LOW_CONFIDENCE
1993-04-02,0.9997719890091306,0.00022801099086941056,0.9998650474418899,0.0001349525594168251,0,LOW_CONFIDENCE
1993-04-05,0.9997582559031715,0.0002417440968285008,0.9997262119879003,0.0002737880107330448,0,LOW_CONFIDENCE
1993-04-06,0.999796272510072,0.00020372748992805405,0.9998849779275312,0.00011502207382701164,0,LOW_CONFIDENCE
1993-04-07,0.9998140425504899,0.00018595744951009635,0.9998555059784802,0.00014449402186819508,0,LOW_CONFIDENCE
1993-04-08,0.9997616419881189,0.00023835801188106832,0.9996393740089342,0.0003606259907466696,0,LOW_CONFIDENCE
1993-04-13,0.9997841116493378,0.00021588835066224912,0.9998365408596022,0.000163459141151671,0,LOW_CONFIDENCE
1993-04-14,0.9997911711715721,0.00020882882842791832,0.9998076433913952,0.00019235660988114648,0,LOW_CONFIDENCE
1993-04-15,0.9998006377848664,0.0001993622151335676,0.9998227265483369,0.00017727345078008262,0,LOW_CONFIDENCE
1993-04-16,0.9998145597929258,0.00018544020707423202,0.9998470444798513,0.00015295552160244906,0,LOW_CONFIDENCE
1993-04-19,0.999826254474612,0.00017374552538797295,0.9998535420648963,0.00014645793478670183,0,LOW_CONFIDENCE
1993-04-20,0.9998013337608488,0.0001986662391511678,0.9997431854286808,0.0002568145712652891,0,LOW_CONFIDENCE
1993-04-21,0.9998136503304891,0.00018634966951091485,0.9998423889938252,0.00015761100701699134,0,LOW_CONFIDENCE
1993-04-22,0.9998281509164744,0.00017184908352562241,0.9998619856166404,0.0001380143828932735,0,LOW_CONFIDENCE
1993-04-23,0.9998418944339228,0.0001581055660772537,0.9998739626406256,0.00012603735869772673,0,LOW_CONFIDENCE
1993-04-26,0.9998481157669342,0.00015188423306578328,0.9998626322110726,0.00013736778937235234,0,LOW_CONFIDENCE
1993-04-27,0.9998565215846286,0.0001434784153714344,0.9998761351592516,0.000123864840751287,0,LOW_CONFIDENCE
1993-04-28,0.9998628269857818,0.0001371730142182147,0.9998775395880467,0.00012246041152736873,0,LOW_CONFIDENCE
1993-04-29,0.9998606535752834,0.00013934642471660004,0.9998555822849751,0.00014441771587949916,0,LOW_CONFIDENCE
1993-05-03,0.9998516938462787,0.00014830615372124752,0.9998307878111563,0.00016921218806542504,0,LOW_CONFIDENCE
1993-05-04,0.9998467473508669,0.0001532526491331675,0.9998352055294878,0.00016479447176098087,0,LOW_CONFIDENCE
1993-05-05,0.9998474788481525,0.00015252115184748437,0.9998491856762771,0.00015081432484755707,0,LOW_CONFIDENCE
1993-05-06,0.9998408121875129,0.000159187812487146,0.9998252566446187,0.00017474335397968984,0,LOW_CONFIDENCE
1993-05-07,0.9997121116339409,0.00028788836605910374,0.9994118103423029,0.000588189657727005,0,LOW_CONFIDENCE
1993-05-10,0.9973479276186024,0.002652072381397658,0.9918314982504586,0.00816850175052095,0,LOW_CONFIDENCE
1993-05-11,0.9979006136840919,0.0020993863159080818,0.999190214503429,0.0008097854964324037,0,LOW_CONFIDENCE
1993-05-12,0.9984671758482387,0.0015328241517612638,0.9997891542328453,0.00021084576875202263,0,LOW_CONFIDENCE
1993-05-13,0.9988917736154337,0.0011082263845663294,0.9998825017377715,0.00011749826111148273,0,LOW_CONFIDENCE
1993-05-14,0.9991896035345901,0.0008103964654098967,0.999884540012648,0.00011545998737822026,0,LOW_CONFIDENCE
