ticker,model,family,horizon,d_model,nhead,num_layers,dropout,weight_decay,lr,max_epochs,batch_size,rmse,mae,qlike,mase,hit_rate,mz_alpha,mz_beta,mz_r2,mz_alpha_p,mz_beta_p,mz_joint_p,jb_stat,jb_p,ljungbox_stat,ljungbox_p,ljungbox_sq_stat,ljungbox_sq_p,bp_p,arch_p,tail_corr_90,tail_corr_p_90,tail_corr_95,tail_corr_p_95,ceq_gain_bps,enc_beta2,enc_beta2_p,pit_ks_stat,pit_ks_p,cc_p_95,stress_qlike,stress_correlation,self_attention_to_t_minus_1,causal_violation,self_attention_sparsity,attention_entropy,attention_gini,avg_attention_matrix,n_params,param_sample_ratio,n_obs_total,n_train,n_test,n_features,n_nonstationary_feats,window,target_param_ratio,sigma2_final
SP500,Decoder-Only Transformer-HAR-X-Attention,Decoder-Only Transformer-HAR-X,1,16,2,2,0.2,0.0005,0.0005,250,64,0.0003377154600293,0.0002364779580836,1.0836358117368303,1.5650357635232144,0.4919206381673144,-5.7355114768127695e-05,0.5200187210778596,0.2508073191694395,5.840325388564581e-28,7.311300159594527e-309,7.31130015961871e-309,675416.4299615378,0.0,8129.085361475502,0.0,2193.661637615144,0.0,4.944872916528116e-246,,0.2181771959779927,0.0004988802964133,0.0410862281784517,0.6743503712387205,,0.235686020210936,7.406960657290791e-26,0.4994124489775165,0.0,,0.3058598153109547,0.3798540456110032,0.3246829509735107,0.0,0.48,2.56658673286438,0.5617621160433526,"[[1.         0.         0.         0.         0.        ]
 [0.51344603 0.48655435 0.         0.         0.        ]
 [0.34346882 0.33648375 0.3200472  0.         0.        ]
 [0.25802442 0.2541877  0.25011003 0.23767784 0.        ]
 [0.20642385 0.20414197 0.20194459 0.19869193 0.18879679]]",6866,0.3507176789089237,24472,19577,4895,8,0,5,0.6,1.8720459685938728
SP500,Decoder-Only Transformer-HAR-X-Attention,Decoder-Only Transformer-HAR-X,5,16,2,2,0.1,0.0001,0.0005,250,64,0.0003102848701921,0.0002096464660156,1.0626576243531387,1.3873609845483077,0.4897708674304419,-5.5431606918612384e-05,0.5897173129308964,0.1543404831054641,5.508649635141305e-18,3.672612307293467e-180,3.6726123072997633e-180,2889848.406804157,0.0,5606.370570108052,0.0,941.5576249667608,7.212964117440469e-196,1.9915605869717196e-46,,0.2316275829433724,0.0007394236421573,0.2426675708583142,0.0197684195860666,,0.1982306905944963,1.4124349695488827e-10,0.4995388977883199,0.0,,0.3894191309462893,0.2939965969290261,0.3166970908641815,0.0,0.56,2.566852331161499,0.5607296315715546,"[[1.         0.         0.         0.         0.        ]
 [0.49097693 0.5090228  0.         0.         0.        ]
 [0.33009845 0.33017966 0.33972302 0.         0.        ]
 [0.24803287 0.24885273 0.24753132 0.25558242 0.        ]
 [0.19916363 0.1991683  0.19854672 0.1981004  0.20502035]]",6866,0.350771431490753,24468,19574,4894,8,0,5,0.6,1.5333289876974785
SP500,Decoder-Only Transformer-HAR-X-Attention,Decoder-Only Transformer-HAR-X,10,16,2,2,0.1,0.0005,0.0005,250,64,0.0003098894583851,0.0002082012358243,1.0637979930008463,1.3776566021316503,0.5039901780233272,-4.628388448440089e-05,0.5674491273122667,0.1402407225829248,5.134171660054633e-13,1.4660762740544166e-162,1.4660762740549022e-162,2348988.043212555,0.0,7565.564941168944,0.0,1337.7040065293672,2.785965868263576e-281,8.767295425646655e-54,,0.2298409444546219,0.001124410938333,0.1481107599415066,0.1735316771811263,,0.2243287316689648,6.405945826787896e-08,0.4996253303936618,0.0,,0.4722860356588094,0.2401028720851712,0.317116379737854,0.0,0.52,2.5668692588806152,0.560779873995356,"[[1.         0.         0.         0.         0.        ]
 [0.49562696 0.5043732  0.         0.         0.        ]
 [0.33423856 0.32806557 0.33769557 0.         0.        ]
 [0.2535677  0.24627803 0.247047   0.253107   0.        ]
 [0.20396982 0.1970633  0.19718677 0.19772603 0.20405366]]",6866,0.3508431272355646,24463,19570,4893,8,0,5,0.6,1.833383766871668
SP500,Decoder-Only Transformer-HAR-X-Attention,Decoder-Only Transformer-HAR-X,21,16,4,1,0.2,0.0001,0.0005,250,64,0.0003903942592969,0.0002909040792398,1.3001583015153038,1.9242099601183764,0.494575230296827,4.734150186846094e-06,0.2821255381374298,0.0442605443537607,0.5295140602337789,5.26889290093675e-50,5.268892900957353e-50,1340478.346303742,0.0,13357.53953134426,0.0,1401.8714174028362,3.912667510633299e-295,4.9133513841496e-46,,-0.0787718029097339,0.3479964753969741,-0.2410881801125703,0.1339697062291238,,0.0135433957902793,0.60502578990365,0.4996251446612383,0.0,,0.50590126372186,0.0758644682855542,0.2942664623260498,0.0,0.52,2.5641448497772217,0.5652767331288095,"[[1.         0.         0.         0.         0.        ]
 [0.46627802 0.5337221  0.         0.         0.        ]
 [0.3275326  0.30272755 0.36974037 0.         0.        ]
 [0.25350276 0.2353409  0.22645025 0.28470764 0.        ]
 [0.20662297 0.19290769 0.1852343  0.18161002 0.23362489]]",3586,0.1833239609426921,24452,19561,4891,8,0,5,0.6,2.224057158234354
SP500,Decoder-Only Transformer-HAR-X-Attention,Decoder-Only Transformer-HAR-X,63,16,4,2,0.1,0.0001,0.0005,250,64,0.0003397939397817,0.0002317685029947,1.223255518956213,1.5310440504676832,0.4885151763740771,5.866279678719234e-05,0.1620835159891446,0.0064143100511837,1.8231370436035672e-11,2.135513540061236e-08,2.1355135400563325e-08,2103562.9775534165,0.0,12911.909929797936,0.0,1654.7571522342405,0.0,1.0990456353672256e-11,,-0.3061627511065714,0.00352377959944,0.0419580419580419,0.8969858708195542,,-0.0240125023619445,0.5356806293032677,0.4996806718529831,0.0,,0.932635519795496,-0.0001410503938155,0.3209116160869598,0.0,0.52,2.566889762878418,0.560643438048577,"[[1.         0.         0.         0.         0.        ]
 [0.49624422 0.50375557 0.         0.         0.        ]
 [0.32774684 0.33439225 0.33786085 0.         0.        ]
 [0.24726674 0.24715807 0.25168872 0.25388676 0.        ]
 [0.19866748 0.19818003 0.19819479 0.20132126 0.2036369 ]]",6866,0.3515977058582548,24410,19528,4882,8,0,5,0.6,2.18102329610238
SP500,Decoder-Only Transformer-HAR-X-Attention,Decoder-Only Transformer-HAR-X,100,16,4,2,0.2,0.0005,0.0005,250,64,0.0004097124542641,0.000316331291925,1.4227766482465127,2.0868193980735184,0.5183815978640378,8.171732817740568e-05,0.0571504235554348,0.0012496646939712,1.3248867982171342e-18,0.0136215052484147,0.0136215052484204,1287795.973805972,0.0,15814.21131006968,0.0,1686.893153217875,0.0,6.354727274542286e-22,,-0.1651767898475536,0.18162035035158,-0.8424242424242423,0.0022200312259168,,-0.0553861474897815,0.089715992307167,0.4995994066119526,0.0,,0.6335832593128604,-0.0629469838550751,0.314033180475235,0.0,0.56,2.5666990280151367,0.5612806118199571,"[[1.         0.         0.         0.         0.        ]
 [0.4855682  0.5144324  0.         0.         0.        ]
 [0.32889423 0.32662758 0.34447855 0.         0.        ]
 [0.24548225 0.24867865 0.2462382  0.25959995 0.        ]
 [0.19679789 0.19750825 0.19953471 0.19769874 0.20846064]]",6866,0.3521386808903477,24373,19498,4875,8,0,5,0.6,2.4360265292818624
SP500,Decoder-Only Transformer-HAR-X-Attention,Decoder-Only Transformer-HAR-X,1,16,4,2,0.1,0.0001,0.0005,250,64,0.0003338168068302,0.0002060151657402,0.9526790090961114,1.36342983009664,0.4899672399672399,-2.889444758094368e-05,0.4725129774193463,0.3062393690744471,2.437468490331828e-11,0.0,0.0,738916.1101345547,0.0,3494.610432023531,0.0,4120.354987877756,0.0,0.0,,0.4107852828667532,2.6089981010036127e-11,0.3410664020574715,0.0002044551614935,,0.3183045621770327,2.5153585782418582e-111,0.4986447310123258,0.0,,0.338286390218023,0.4140241211641049,0.2121132463216781,0.0,0.53,3.8128914833068848,0.6153802106550563,"[[1.         0.         0.         0.         0.         0.
  0.         0.         0.         0.        ]
 [0.4903004  0.5096995  0.         0.         0.         0.
  0.         0.         0.         0.        ]
 [0.32872513 0.3293033  0.341971   0.         0.         0.
  0.         0.         0.         0.        ]
 [0.24768853 0.24741518 0.24720642 0.2576894  0.         0.
  0.         0.         0.         0.        ]
 [0.19849974 0.1982594  0.19797762 0.19832686 0.20693621 0.
  0.         0.         0.         0.        ]
 [0.16573046 0.1653399  0.16499212 0.16519159 0.16570278 0.17304303
  0.         0.         0.         0.        ]
 [0.14242524 0.14184774 0.14138596 0.14150594 0.14177667 0.14229248
  0.14876662 0.         0.         0.        ]
 [0.12464003 0.12443523 0.12380458 0.12366716 0.12400651 0.12425918
  0.12473853 0.13044827 0.         0.        ]
 [0.11087674 0.1105986  0.1102344  0.10999785 0.11001269 0.1103798
  0.11068426 0.11103748 0.11617835 0.        ]
 [0.09975881 0.09956358 0.09928638 0.09915747 0.09904026 0.099147
  0.09948476 0.09974205 0.10011104 0.10470928]]",6866,0.3507176789089237,24472,19577,4895,8,0,10,0.6,1.445190045157129
SP500,Decoder-Only Transformer-HAR-X-Attention,Decoder-Only Transformer-HAR-X,5,16,2,2,0.1,0.0001,0.0005,250,64,0.0002859940764961,0.0001827595928056,0.9667217024192464,1.2094338312939918,0.4890436207249641,-6.230146259702558e-05,0.6910130173245136,0.1954384228215051,1.5787533552002683e-25,7.6202954493502405e-233,7.620295449357364e-233,2529713.462016769,0.0,4816.2361045618445,0.0,1047.7079705674123,9.841405047308504e-219,4.508396200645205e-71,,0.2848055996835525,1.957463207788485e-05,0.1692110003075165,0.0875083107119777,,0.4027484508855624,8.840221747829892e-35,0.4995614556029789,0.0,,0.4287961945648659,0.3184366193424972,0.2115468084812164,0.0,0.51,3.8120481967926025,0.6163450766558638,"[[1.         0.         0.         0.         0.         0.
  0.         0.         0.         0.        ]
 [0.4784138  0.52158624 0.         0.         0.         0.
  0.         0.         0.         0.        ]
 [0.3179223  0.3271345  0.35494283 0.         0.         0.
  0.         0.         0.         0.        ]
 [0.23994392 0.24351662 0.24663107 0.26990825 0.         0.
  0.         0.         0.         0.        ]
 [0.1920776  0.19505103 0.19571877 0.19860967 0.21854313 0.
  0.         0.         0.         0.        ]
 [0.16009472 0.16201293 0.16325174 0.16424637 0.16698852 0.18340534
  0.         0.         0.         0.        ]
 [0.1366679  0.13884711 0.13942564 0.14083332 0.14191894 0.14390182
  0.15840463 0.         0.         0.        ]
 [0.11937372 0.1210264  0.12182507 0.12269571 0.12410103 0.12485385
  0.12660082 0.13952339 0.         0.        ]
 [0.10543257 0.10722535 0.10778892 0.1089106  0.10987557 0.11091169
  0.11172642 0.11314696 0.12498143 0.        ]
 [0.09466825 0.09596181 0.0967227  0.09738305 0.09869754 0.09937358
  0.10043095 0.10115777 0.10249416 0.11310988]]",6866,0.350771431490753,24468,19574,4894,8,0,10,0.6,1.555141290378435
SP500,Decoder-Only Transformer-HAR-X-Attention,Decoder-Only Transformer-HAR-X,10,16,2,2,0.2,0.0001,0.0005,250,64,0.0003599577139892,0.000253978631244,1.157111463242461,1.6805632144707086,0.4963129864809504,-3.040612498996052e-05,0.4213080086556678,0.1395664084065166,3.406631718951171e-07,1.4535708698492665e-161,1.4535708698494771e-161,1218209.4570701343,0.0,9876.478115570755,0.0,1362.6863352769233,1.127788773527389e-286,2.3930687995504702e-85,,0.2938084779730086,2.1963432096001177e-05,-0.0117125719912864,0.9112768658897976,,0.1721938416001282,3.543684179647802e-09,0.499540101343258,0.0,,0.4622801234992045,0.2247923367275101,0.2100712209939956,0.0,0.51,3.8129079341888423,0.6155140929131437,"[[1.         0.         0.         0.         0.         0.
  0.         0.         0.         0.        ]
 [0.49396494 0.5060351  0.         0.         0.         0.
  0.         0.         0.         0.        ]
 [0.3333747  0.3283868  0.33823895 0.         0.         0.
  0.         0.         0.         0.        ]
 [0.25166017 0.24906181 0.24495141 0.2543262  0.         0.
  0.         0.         0.         0.        ]
 [0.20296122 0.19974396 0.19803047 0.19498643 0.20427775 0.
  0.         0.         0.         0.        ]
 [0.16958632 0.1677638  0.16539334 0.16414773 0.16245307 0.17065568
  0.         0.         0.         0.        ]
 [0.14555074 0.14399612 0.14299355 0.14105485 0.14082639 0.13910662
  0.14647177 0.         0.         0.        ]
 [0.12806459 0.12579177 0.12509586 0.12442464 0.12349395 0.12311774
  0.12154128 0.12846982 0.         0.        ]
 [0.11389809 0.1126492  0.11101142 0.11059836 0.11047386 0.10964368
  0.10930666 0.10805556 0.11436327 0.        ]
 [0.10290613 0.10097875 0.10074609 0.09931163 0.09947451 0.09918296
  0.09849839 0.09838615 0.09719493 0.10332067]]",6866,0.3508431272355646,24463,19570,4893,8,0,10,0.6,1.98184990983138
SP500,Decoder-Only Transformer-HAR-X-Attention,Decoder-Only Transformer-HAR-X,21,16,4,2,0.2,0.0001,0.0005,250,64,0.0003234190353004,0.0002174059856358,1.1188749461470624,1.4380505218185264,0.4950819672131147,-1.206024330083387e-05,0.4322119785390712,0.0580731603541472,0.1131728224002828,1.946365847414732e-65,1.946365847416012e-65,2617460.1049326197,0.0,10669.215288947134,0.0,1387.191859566778,5.778806205465106e-292,1.4953764105138945e-19,,-0.0717661063415338,0.3567133906726266,-0.0553061224489795,0.7058483020226823,,0.11005178781268,0.0025768908364932,0.4997390172194066,0.0,,0.6217336854807244,0.1395470609579325,0.2135004103183746,0.0,0.51,3.8128628730773926,0.6155311266912746,"[[1.         0.         0.         0.         0.         0.
  0.         0.         0.         0.        ]
 [0.49228632 0.507714   0.         0.         0.         0.
  0.         0.         0.         0.        ]
 [0.32905146 0.3299298  0.34101737 0.         0.         0.
  0.         0.         0.         0.        ]
 [0.24719825 0.24691848 0.24830945 0.2575738  0.         0.
  0.         0.         0.         0.        ]
 [0.19756643 0.19756179 0.19812861 0.19951594 0.20722774 0.
  0.         0.         0.         0.        ]
 [0.16379282 0.16439755 0.16510032 0.1658924  0.16719092 0.1736265
  0.         0.         0.         0.        ]
 [0.14042737 0.140219   0.14123668 0.14204375 0.14280465 0.14389528
  0.14937279 0.         0.         0.        ]
 [0.12312299 0.12260011 0.1228095  0.12394191 0.12470397 0.12534727
  0.1262941  0.13118057 0.         0.        ]
 [0.10929935 0.10924364 0.10907731 0.10944635 0.1105573  0.11119295
  0.11176748 0.11259352 0.11682249 0.        ]
 [0.09847888 0.09818114 0.0983476  0.09840982 0.09877005 0.09975383
  0.10031911 0.10085844 0.10148831 0.10539299]]",6866,0.3510045498696386,24452,19561,4891,8,0,10,0.6,1.996405637165332
