ticker,rows,P_LOW->LOW,P_LOW->MEDIUM,P_LOW->HIGH,P_MEDIUM->LOW,P_MEDIUM->MEDIUM,P_MEDIUM->HIGH,P_HIGH->LOW,P_HIGH->MEDIUM,P_HIGH->HIGH,stationary_LOW,mean_duration_LOW,median_duration_LOW,weibull_LOW_k,weibull_LOW_lambda,weibull_LOW_ll_weib,weibull_LOW_ll_exp,weibull_LOW_lr,weibull_LOW_pval,weibull_LOW_n,stationary_MEDIUM,mean_duration_MEDIUM,median_duration_MEDIUM,weibull_MEDIUM_k,weibull_MEDIUM_lambda,weibull_MEDIUM_ll_weib,weibull_MEDIUM_ll_exp,weibull_MEDIUM_lr,weibull_MEDIUM_pval,weibull_MEDIUM_n,stationary_HIGH,mean_duration_HIGH,median_duration_HIGH,weibull_HIGH_k,weibull_HIGH_lambda,weibull_HIGH_ll_weib,weibull_HIGH_ll_exp,weibull_HIGH_lr,weibull_HIGH_pval,weibull_HIGH_n
SENSEX,6895,0.7402785838653512,0.238827626233314,0.02089378990133488,0.40942028985507245,0.37028985507246376,0.22028985507246376,0.16005802707930367,0.021760154738878143,0.8181818181818182,0.5001208613911395,3.8470982142857144,2.0,1.1517752611178897,4.077974868848579,-2086.9078890073806,-2103.1979615735736,32.58014513238595,1.1437724656282455e-08,896,0.2000400104646405,1.5880322209436133,1.0,1.4713046339228515,1.7806572463844443,-1144.4593305702115,-1270.908722357811,252.8987835751991,0.0,869,0.29983912814422004,5.5,1.0,0.7642306888349795,4.448289961444518,-983.6882245249041,-1016.9852826816481,66.59411631348803,3.3306690738754696e-16,376
