Date,yz_var,log_yz,parkinson_var,gk_var,rs_var,rv_1,rv_5,rv_21,hv_10,hv_22,hv_100,target_yz_1,target_yz_5,target_yz_21,log_yz_jump,target_jump_1,target_jump_5,target_jump_21
1988-05-26,8.294844631127831e-06,-11.699876244365095,0.0,0.0,0.0,8.29484463112748e-06,0.000742508728499048,0.0037156425802848505,0.017516253529920322,0.013271324717986165,0.015344168319579809,-9.682023842074292,-8.99457525425548,-8.976859360672517,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-05-27,6.23950970806597e-05,-9.682023842074292,0.0,0.0,0.0,6.239509708065898e-05,0.00031310425072284556,0.003625145006673878,0.01616367176303126,0.013402768545202719,0.014503710664577518,-9.38941425239587,-9.078675926895276,-8.977534859550845,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-05-30,8.360441198240944e-05,-9.38941425239587,0.0,0.0,0.0,8.360441198240878e-05,0.00028151399164134093,0.0037084359832300186,0.016040706356247374,0.01328073309045652,0.013967563154787189,-9.146192720018643,-9.199358262093524,-9.009560612437443,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-05-31,0.00010662498110126672,-9.146192720018643,0.0,0.0,0.0,0.0001066249811012665,0.0003878117905094481,0.00380107699559954,0.01029338956963414,0.013446144221312495,0.013970474577925707,-8.011286433871062,-9.411720438027132,-8.936268643520977,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-01,0.0003316977361968245,-8.011286433871062,0.0,0.0,0.0,0.0003316977361968214,0.0005926170709922832,0.004058518886438479,0.011185030650754203,0.01393621008296678,0.014059639000967546,-10.229682626789419,-8.858101858986284,-8.982078852295244,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-03,3.6083218777831856e-05,-10.229682626789419,0.0,0.0,0.0,3.608321877783171e-05,0.0006204054451389874,0.004082409263035359,0.010862474659075664,0.013775022664551101,0.014024218529983316,-11.301661198739913,-8.801202866752663,-8.98243172007812,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-06,1.2352386438191002e-05,-11.301661198739913,0.0,0.0,0.0,1.2352386438190822e-05,0.0005703627344965191,0.003965768127893373,0.005105558604017086,0.013775122509592093,0.01344363256095248,-10.883624203230228,-8.773453981896267,-8.906944734899984,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-07,1.8762989791662386e-05,-10.883624203230228,0.0,0.0,0.0,1.876298979166156e-05,0.0005055213123057719,0.003946491106064133,0.006308467708180619,0.013524139295333297,0.013453615669574362,-11.522523405024595,-8.777583917231217,-8.895521293760691,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-08,9.904478731640928e-06,-11.522523405024595,0.0,0.0,0.0,9.904478731640486e-06,0.00040880080993614595,0.0039495841998669215,0.006791142543897139,0.01355142352340271,0.01326382936422555,-7.3634288340785,-8.550376592539875,-8.855287466169154,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-09,0.0006340207751707891,-7.3634288340785,0.0,0.0,0.0,0.0006340207751707872,0.0007111238489101117,0.004532794075523002,0.009011957482875463,0.014359522358584578,0.013456477123607652,-9.462414308542662,-9.409004922593988,-9.072505255831203,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-10,7.771872633860964e-05,-9.462414308542662,0.0,0.0,0.0,7.771872633860871e-05,0.0007527593564708887,0.00443579805330299,0.010347950463700448,0.01442278154787527,0.013272762628330171,-10.302976586192944,-8.968954517381716,-9.080611321863595,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-13,3.353313122695118e-05,-10.302976586192944,0.0,0.0,0.0,3.35331312269511e-05,0.000773940101259649,0.00429386141224742,0.01033545713566559,0.013946515091873314,0.012272964257450818,-11.069955253911818,-8.763711413266176,-9.030207813411915,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-14,1.5573258425592616e-05,-11.069955253911818,0.0,0.0,0.0,1.557325842559244e-05,0.0007707503698935798,0.004060902440207566,0.010740516224884011,0.013527749413575213,0.012037436081095488,-8.485136380539812,-8.506086271595333,-8.952406979111508,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-15,0.00020651523203915278,-8.485136380539812,0.0,0.0,0.0,0.0002065152320391513,0.0009673611232010905,0.004108359191348284,0.011040403295754293,0.01287704545806475,0.011906368550916268,-9.477278084927457,-8.732487843954686,-9.025879161479178,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-16,7.657207544665975e-05,-9.477278084927457,0.0,0.0,0.0,7.6572075446659e-05,0.0004099124234769625,0.0024665148582650636,0.010822322331980905,0.01315512906684993,0.011876210853061429,-8.097455858015133,-8.810143471912053,-9.05626021823493,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-20,0.00030431236693029696,-8.097455858015133,0.0,0.0,0.0,0.0003043123669302968,0.0006365060640686506,0.002761327770948012,0.012421665110620166,0.011237248867828299,0.01191343389367864,-8.630674458647267,-9.23632488196275,-9.065053474336533,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-21,0.0001785441828778578,-8.630674458647267,0.0,0.0,0.0,0.0001785441828778558,0.0007815171157195553,0.0029307237770554305,0.0130826801630352,0.011406019403207042,0.011961330582524542,-8.313334526454378,-9.284931361738542,-9.140944606193166,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-22,0.000245224968361472,-8.313334526454378,0.0,0.0,0.0,0.0002452249683614691,0.0010111688256554318,0.002684149170560038,0.013653887899075495,0.011623860917626919,0.012037331050048011,-13.31459704511967,-9.792158600689834,-9.211554848405303,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-23,1.6502270869012734e-06,-13.31459704511967,0.0,0.0,0.0,1.650227086901026e-06,0.0008063038207031816,0.0025706047265830257,0.013569738659273857,0.010150055661958814,0.011994089837980533,-11.022660722020502,-9.797845972746202,-9.017687382716774,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1988-06-24,1.6327483213749506e-05,-11.022660722020502,0.0,0.0,0.0,1.6327483213748875e-05,0.0007460592284702715,0.0025866050275636155,0.011321415791409389,0.010232246722872288,0.011745213946330728,-9.99937693784521,-9.09103680538058,-9.011712850534606,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
