Date,yz_var,log_yz,parkinson_var,gk_var,rs_var,rv_1,rv_5,rv_21,hv_10,hv_22,hv_100,target_yz_1,target_yz_5,target_yz_21,log_yz_jump,target_jump_1,target_jump_5,target_jump_21
1971-06-30,2.91046978442061e-05,-10.44461092451259,0.0,0.0,0.0,2.91046978442054e-05,9.811179133508625e-05,0.0007756265133414975,0.00793096383695585,0.006200826320636283,0.005017009918724027,-10.16771510723893,-10.57059982277328,-10.274494051986936,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-01,3.8389939177394784e-05,-10.16771510723893,0.0,0.0,0.0,3.8389939177394384e-05,0.00012369336133882228,0.0007741020200683513,0.008295667780596682,0.006223613221574057,0.004988368475117518,-11.783685809581687,-10.728906345084301,-10.31559774591213,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-02,7.6279918345989585e-06,-11.783685809581687,0.0,0.0,0.0,7.62799183459856e-06,0.00012813664240036125,0.0007456572861814237,0.007403774778521993,0.006091952164975803,0.004990074335246937,-10.935721128378693,-10.718023257623447,-10.158033632323534,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-06,1.7810521415640022e-05,-10.935721128378693,0.0,0.0,0.0,1.7810521415639422e-05,0.00014488044416426115,0.000747594826237303,0.004842348066223915,0.006014931725764479,0.00499974708405627,-9.890957119817873,-10.710025562022727,-10.03687145768944,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-07,5.063046237621332e-05,-9.890957119817873,0.0,0.0,0.0,5.0630462376212196e-05,0.00014356361264804995,0.0007974094334226777,0.0025583589426560996,0.00615918881048308,0.004994434323596603,-11.188079222632345,-11.102088253783977,-10.09111649647551,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-08,1.3838177570237143e-05,-11.188079222632345,0.0,0.0,0.0,1.3838177570236678e-05,0.00012829709237408124,0.000766309617401513,0.0025548874430191475,0.0062137250600044144,0.00497675143929576,-10.839689292515462,-11.129217298479425,-10.059328445848049,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-09,1.9605717138509586e-05,-10.839689292515462,0.0,0.0,0.0,1.9605717138508773e-05,0.00010951287033519563,0.0007815360318645329,0.0025499447068554493,0.00610606518294688,0.004989737792961028,-11.637770117833968,-10.832359254192887,-10.043851737430423,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-12,8.826339066002522e-06,-11.637770117833968,0.0,0.0,0.0,8.826339066002224e-06,0.00011071121756659928,0.0007843294973722342,0.0024518501160034163,0.00610439896861024,0.004966108572069467,-10.887013384726647,-10.630330049674622,-10.05153361042041,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-13,1.8699506249843683e-05,-10.887013384726647,0.0,0.0,0.0,1.869950624984312e-05,0.00011160020240080297,0.0008014130044096333,0.0033157573159985736,0.006176768655985209,0.004977138811883663,-11.145906850276692,-10.664064793324567,-9.96468954395957,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-14,1.443424687775169e-05,-11.145906850276692,0.0,0.0,0.0,1.4434246877751572e-05,7.540398690234237e-05,0.0007829770109435623,0.003897183263586884,0.006232686431325732,0.004934034728014845,-11.3457142316258,-10.793892112618499,-9.866248589927496,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-15,1.1820038175806282e-05,-11.3457142316258,0.0,0.0,0.0,1.1820038175805752e-05,7.338584750791146e-05,0.0007911167382433693,0.003804247187075904,0.006132823278411551,0.004811122351772135,-10.009522748901421,-10.88027373969343,-9.872739632069203,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-16,4.49696486077273e-05,-10.009522748901421,0.0,0.0,0.0,4.4969648607727066e-05,9.874977897712973e-05,0.0008355516190663701,0.004584391714718506,0.006304320649701146,0.004872907083486391,-10.383628404114859,-11.516238896533737,-9.51225397235258,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-19,3.093481106631489e-05,-10.383628404114859,0.0,0.0,0.0,3.093481106631434e-05,0.00012085825097744186,0.0008664864301326843,0.005039215456785622,0.006423423735946464,0.004845159776126155,-11.128317123909069,-12.188642150930953,-9.47031250995302,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-20,1.4690387465578012e-05,-11.128317123909069,0.0,0.0,0.0,1.469038746557743e-05,0.00011684913219317616,0.0007427655919752863,0.005009262147380677,0.006476012155849974,0.0048282746204135075,-15.388021049821706,-11.2978965373351,-9.464151506702514,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-21,2.0752254168204186e-07,-15.388021049821706,0.0,0.0,0.0,2.0752254168199152e-07,0.00010262240785710659,0.0005037555119218439,0.004440001552719299,0.005909690625559822,0.004829850783603389,-12.613310019311024,-10.2931905850354,-9.456736077335595,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-22,3.3274300128759127e-06,-12.613310019311024,0.0,0.0,0.0,3.327430012875779e-06,9.412979969417661e-05,0.0004162840795553921,0.00423101368061063,0.004736268557743919,0.0048235554246335265,-14.209371995022712,-9.427130518477174,-9.458011215501166,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-23,6.744465031961241e-07,-14.209371995022712,0.0,0.0,0.0,6.744465031960706e-07,4.983459758964561e-05,0.00039459897741445164,0.003874556187709047,0.004080157552442738,0.004823540541052505,-11.937605230827302,-9.365698583261281,-9.451295292013771,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-26,6.53979078062253e-06,-11.937605230827302,0.0,0.0,0.0,6.539790780622308e-06,2.543957730395358e-05,0.0003883303990214155,0.0036045130563778045,0.004122331490069491,0.004832238299515198,-9.878878956167839,-9.359474438671318,-9.449302299019655,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-27,5.124569334949306e-05,-9.878878956167839,0.0,0.0,0.0,5.1245693349491985e-05,6.199488318786814e-05,0.00043639138159784794,0.003929398487797274,0.004474940104923192,0.0048537460534085735,-9.137767394186877,-9.198852630922493,-9.477488266204663,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-28,0.0001075271264147399,-9.137767394186877,0.0,0.0,0.0,0.00010752712641473835,0.0001693144870609245,0.0005428517883608468,0.004731631900423106,0.005074558359169082,0.00497206998632596,-8.34929857445498,-9.169363213985951,-9.545904608206527,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-29,0.00023656239015230212,-8.34929857445498,0.0,0.0,0.0,0.00023656239015230174,0.00040254944720035047,0.0007274668846207252,0.005685565406280343,0.006085741403013984,0.005083836373755949,-10.550544487628578,-9.7673319306601,-9.710160448811555,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-07-30,2.6179221723515007e-05,-10.550544487628578,0.0,0.0,0.0,2.6179221723514038e-05,0.0004280542224206684,0.0007245414085000337,0.005640198196871484,0.005929479453326285,0.005108407076481432,-11.59496321438466,-9.71374109339924,-9.7077163066115,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-02,9.21237081875782e-06,-11.59496321438466,0.0,0.0,0.0,9.212370818757225e-06,0.0004307268024588034,0.0006953638401413966,0.0060777577273146335,0.005831974710551815,0.005109661073211545,-8.976883180253136,-9.636081299067426,-9.709343981881535,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-03,0.00012629587516452297,-8.976883180253136,0.0,0.0,0.0,0.0001262958751645224,0.0005057769842738338,0.0008140317234713204,0.005919142612178527,0.005998057380252638,0.005233551314967623,-9.006059266926206,-10.115738435429913,-9.809755141144064,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-04,0.00012266429105155339,-9.006059266926206,0.0,0.0,0.0,0.00012266429105155314,0.0005209141489106486,0.0009188854931072341,0.00596087497816849,0.006225354416524026,0.0053442967574027,-13.06726581332227,-10.229885089395758,-9.914372994470574,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-05,2.1132864002387176e-06,-13.06726581332227,0.0,0.0,0.0,2.1132864002387057e-06,0.0002864650451585855,0.0008703683171312608,0.005991376401024295,0.006054830132646376,0.0053098310630024315,-10.079033718651575,-9.738401256255827,-9.835972188999959,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-06,4.194993214851162e-05,-10.079033718651575,0.0,0.0,0.0,4.1949932148511056e-05,0.0003022357555835825,0.0008984800717095351,0.006908705049990572,0.006007272183191332,0.005334655911130271,-10.300407406623547,-9.873181239133405,-9.851280755548224,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-09,3.361939463080415e-05,-10.300407406623547,0.0,0.0,0.0,3.361939463080352e-05,0.0003266427793956288,0.0009124937492018299,0.006831756790473305,0.005867798314411581,0.005364154066250609,-13.20382635327914,-8.819650413113774,-9.881951179133223,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-10,1.8435326736657688e-06,-13.20382635327914,0.0,0.0,0.0,1.8435326736656475e-06,0.00020219043690477206,0.0009055109428094933,0.006949580628442627,0.005640413810444662,0.005351398642866892,-9.201842330632513,-8.697995018699583,-9.883602262069275,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-11,0.00010085342421981088,-9.201842330632513,0.0,0.0,0.0,0.00010085342421981057,0.00018037957007302952,0.0009876648607794608,0.008163272505499919,0.0061920480534707525,0.005449196327151438,-9.05669750038098,-8.793678553133105,-9.981068548772017,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-12,0.00011660743641275092,-9.05669750038098,0.0,0.0,0.0,0.00011660743641274962,0.0002948737200855404,0.0010898380503144589,0.008014604367709332,0.006845745114374108,0.005545498906304165,-12.253423375330087,-8.941579104776181,-10.105080734124543,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-13,4.7687631469163235e-06,-12.253423375330087,0.0,0.0,0.0,4.7687631469161245e-06,0.0002576925510839455,0.0010827867752855693,0.007885767212946645,0.006903474175555664,0.005544214526904056,-7.571485530860307,-8.946994458428389,-10.091232408109969,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-16,0.0005149269392994616,-7.571485530860307,0.0,0.0,0.0,0.0005149269392994609,0.0007390000957526029,0.001552744065977303,0.010647898209142697,0.008637080472796571,0.005974695416301937,-9.236230956016776,-10.431579201949317,-10.98686301763241,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-17,9.74441693249874e-05,-9.236230956016776,0.0,0.0,0.0,9.744416932498638e-05,0.0008346007324039235,0.001619253424235975,0.009759239793051837,0.008853315702213926,0.0060493940204174755,-10.608812210727862,-11.33360260652262,-11.307314313386495,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-18,2.4697408194866703e-05,-10.608812210727862,0.0,0.0,0.0,2.469740819486666e-05,0.0007584447163789796,0.0016292604449652645,0.008842685011593044,0.00883787395836907,0.00605888149878384,-11.303143118440701,-11.725868994711638,-11.372284025148941,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-19,1.2334094748649628e-05,-11.303143118440701,0.0,0.0,0.0,1.2334094748649e-05,0.0006541713747148791,0.0016413870171722313,0.009027699877391042,0.00880868084110413,0.006070152676405229,-13.60381660943916,-12.047699816877738,-11.420313333219928,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-20,1.235768618082635e-06,-13.60381660943916,0.0,0.0,0.0,1.2357686180824832e-06,0.0006506383801860454,0.001639295355777438,0.009174146930754284,0.008808772010718832,0.006068251438893041,-11.354138536782902,-11.808702825081888,-11.415304829298615,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-23,1.1720880811192984e-05,-11.354138536782902,0.0,0.0,0.0,1.172088081119291e-05,0.00014743232169777746,0.0016503417900854348,0.008533913485426942,0.008849902788047802,0.00605766095111052,-11.529848736872811,-11.421741959223256,-11.2346838930046,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-24,9.832190222733756e-06,-11.529848736872811,0.0,0.0,0.0,9.832190222733327e-06,5.982034259552437e-05,0.0016536341895275457,0.008288060347352778,0.008880486017507254,0.006055853416480319,-12.150231140809497,-11.472230239399673,-11.259461237556108,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-25,5.287149363897193e-06,-12.150231140809497,0.0,0.0,0.0,5.287149363896836e-06,4.041008376455455e-05,0.0016076756455419504,0.00815170689897492,0.00888542582396063,0.0060412488757581595,-13.621523973914062,-11.487639134784134,-11.277160555827713,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-26,1.2140789948107246e-06,-13.621523973914062,0.0,0.0,0.0,1.2140789948106414e-06,2.92900680107162e-05,0.001501362598122023,0.007889234311371587,0.008751258402184391,0.006035773042756924,-11.60248385364383,-11.361341429449006,-11.135728376952674,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-27,9.143347767649988e-06,-11.60248385364383,0.0,0.0,0.0,9.143347767649624e-06,3.719764716028334e-05,0.0012739435557373709,0.00787799077995681,0.00844381963930898,0.0060325486312213595,-10.438034643943357,-10.513319814539484,-11.154623698856632,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-30,2.9296729243797373e-05,-10.438034643943357,0.0,0.0,0.0,2.9296729243796905e-05,5.477349559288733e-05,0.0012770610632576536,0.004667191234626836,0.007776670530470789,0.006040917568184969,-11.85043918724195,-10.546337466746948,-11.242157472602202,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-08-31,7.135420832195996e-06,-11.85043918724195,0.0,0.0,0.0,7.135420832195628e-06,5.207672620234964e-05,0.0012749841132710922,0.003491174890269447,0.007698739126810363,0.006039872609913404,-12.313467178857435,-10.600505392186566,-11.211819073262012,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-01,4.490855222942083e-06,-12.313467178857435,0.0,0.0,0.0,4.490855222941786e-06,5.1280432061394587e-05,0.0011531790933295115,0.003181831857330585,0.007691609217998479,0.00602656435844494,-11.721494822083569,-10.636624877946511,-11.140992146628294,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-02,8.117446324786722e-06,-11.721494822083569,0.0,0.0,0.0,8.117446324786481e-06,5.818379939137042e-05,0.0010386322486027448,0.0029777949451960505,0.007166698724103666,0.006033360716741449,-9.351672987133064,-10.694318299960628,-11.128379342071831,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-03,8.682004770254031e-05,-9.351672987133064,0.0,0.0,0.0,8.682004770253924e-05,0.00013586049932626004,0.0011233390099050452,0.003890821643795587,0.0067073717321844755,0.006101367864682886,-10.601278208908974,-12.029317577961706,-11.458557577251815,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-07,2.488418121133157e-05,-10.601278208908974,0.0,0.0,0.0,2.4884181211331145e-05,0.00013144795129379428,0.0011062732589678654,0.003988318989452752,0.006650191121254964,0.006096298452899723,-15.402363832961464,-12.348247720409317,-11.396378266974983,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-08,2.0456732023849574e-07,-15.402363832961464,0.0,0.0,0.0,2.0456732023844968e-07,0.0001245170977818371,0.0010728584316573003,0.003999292339667659,0.006631059610537806,0.006091679347805226,-16.424390791091533,-12.356180831633962,-11.366638965658334,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-09,7.361593142804542e-08,-16.424390791091533,0.0,0.0,0.0,7.361593142804424e-08,0.00012009985849032336,0.0010710885149150626,0.004046453726993831,0.006386621116487348,0.006089160507838357,-13.490125126585008,-12.359221209709217,-11.347838097302668,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-10,1.3845631976387476e-06,-13.490125126585008,0.0,0.0,0.0,1.3845631976386722e-06,0.00011336697536317555,0.0009716196538928907,0.00413759922411325,0.006380667323843174,0.0060625270926991034,-12.62567595208891,-12.073728107733391,-11.353145619533208,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-13,3.286536588421145e-06,-12.62567595208891,0.0,0.0,0.0,3.2865365884210863e-06,2.9833464249057393e-05,0.0008582987540685623,0.0041987861238062755,0.0062699935736491704,0.00606546478550585,-10.997861999175578,-12.157275031171336,-11.353262328098483,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-14,1.6737446239657035e-05,-10.997861999175578,0.0,0.0,0.0,1.673744623965661e-05,2.1686729277382863e-05,0.0008702674371613028,0.003996094875511859,0.00614587910464289,0.006064436637411084,-17.22054539306293,-12.947968204217865,-11.40659686976951,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-15,3.320466333928481e-08,-17.22054539306293,0.0,0.0,0.0,3.3204663339249494e-08,2.1515366620483663e-05,0.00035537370252518123,0.0038044547940239305,0.006156726920643645,0.0060303282926265685,-18.60684051406386,-11.18466253134189,-11.194246615079072,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-16,8.300409526735093e-09,-18.60684051406386,0.0,0.0,0.0,8.300409526735094e-09,2.1450051098582356e-05,0.0002579378336097216,0.003812911278429855,0.0040310172626709115,0.006016445351021971,-11.678738443566584,-11.14186461252725,-11.173529497214494,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-17,8.472045647795632e-06,-11.678738443566584,0.0,0.0,0.0,8.472045647795498e-06,2.853753354873918e-05,0.00024171247106265036,0.003816214744472689,0.003526915383189948,0.006001858173282289,-13.81631627458502,-11.257791904949313,-11.120933502817829,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-20,9.991936078817315e-07,-13.81631627458502,0.0,0.0,0.0,9.991936078816413e-07,2.6250190568199737e-05,0.000230377569921883,0.002496282325857629,0.0033306033684713317,0.005969482376520369,-12.943167099423393,-10.76972479046291,-10.85122942931993,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-21,2.3925100394891802e-06,-12.943167099423393,0.0,0.0,0.0,2.392510039489008e-06,1.1905254368032131e-05,0.00023153431134328954,0.0018085928879072062,0.0032382843957913117,0.0059700673714380955,-9.762758297507743,-10.760078667527331,-10.501611053619502,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-22,5.7555646387432424e-05,-9.762758297507743,0.0,0.0,0.0,5.7555646387431096e-05,6.942769609212398e-05,0.00027736907691952773,0.002788207747886013,0.0036801443735594718,0.006014082533788298,-12.702284427746621,-11.460175770256354,-10.60647705809245,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-23,3.0441624374117e-06,-12.702284427746621,0.0,0.0,0.0,3.044162437411606e-06,7.246355812000884e-05,0.000270581049134206,0.0027578652940870537,0.003646837762253947,0.005958784194855758,-14.431358141743182,-11.246265617194315,-10.606233765698342,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-24,5.401818509991228e-07,-14.431358141743182,0.0,0.0,0.0,5.401818509990766e-07,6.453169432321243e-05,0.0002658340816213083,0.0028546887355271615,0.0035911256562780308,0.005945947431717411,-10.087404892232383,-10.924484039356416,-10.564107975937166,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-27,4.1600227736759214e-05,-10.087404892232383,0.0,0.0,0.0,4.160022773675817e-05,0.00010513272845208897,0.00030622023036325577,0.0032741698075301065,0.003815391835624532,0.005977863478746944,-12.58834638791175,-11.323255685718202,-10.581881240192487,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-28,3.4115402547656204e-06,-12.58834638791175,0.0,0.0,0.0,3.41154025476534e-06,0.00010615175866736528,0.0003004884228503715,0.0033634777576509265,0.003831523390364647,0.005958053203891567,-12.401559405734647,-11.380050051838657,-10.295083731673547,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-29,4.112170161765849e-06,-12.401559405734647,0.0,0.0,0.0,4.11217016176579e-06,5.270828244169999e-05,0.00027530386376834034,0.0035001459677917947,0.0037967666923944083,0.005952565793201773,-11.067234414408032,-10.902048715117044,-10.29461980411015,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-09-30,1.5615688461523747e-05,-11.067234414408032,0.0,0.0,0.0,1.5615688461523083e-05,6.527980846581146e-05,0.00028378413139766784,0.003844821440738162,0.0037194908283782646,0.005949819158931456,-10.583942930030219,-10.996351008765087,-10.270738800889728,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-01,2.5319316145470686e-05,-10.583942930030219,0.0,0.0,0.0,2.531931614547058e-05,9.005894276028296e-05,0.0003046125923201966,0.004114330399457078,0.003804479170640172,0.005969507491618913,-11.331954971265233,-11.278937810166493,-10.075151520592811,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-04,1.1983797190230593e-05,-11.331954971265233,0.0,0.0,0.0,1.1983797190230463e-05,6.044251221375526e-05,0.0003084789431856406,0.00428910505910702,0.0038425398349029444,0.005979802785880774,-16.413689831487343,-11.487822190074798,-10.086395286079524,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-05,7.440793326959916e-08,-16.413689831487343,0.0,0.0,0.0,7.440793326959004e-08,5.7105379892259505e-05,0.00022173330341637097,0.0042559486154437175,0.0038080718515529585,0.005977521582493738,-10.149156110595932,-11.427584337127326,-9.881675083435598,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-06,3.91090704849041e-05,-10.149156110595932,0.0,0.0,0.0,3.9109070484903946e-05,9.210228021539766e-05,0.00023595819268994376,0.003668703303348581,0.0035119703546066636,0.006008210778535108,-11.823918930645807,-12.465473183129394,-9.892750540744652,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-07,7.327185636751485e-06,-11.823918930645807,0.0,0.0,0.0,7.32718563675122e-06,8.38137773906258e-05,0.00024308081100645653,0.0034918363921644818,0.003398423939067814,0.005833703319786193,-12.270722239911473,-11.216538143732585,-9.898826363627313,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-08,4.686978373084418e-06,-12.270722239911473,0.0,0.0,0.0,4.6869783730843225e-06,6.318143961823953e-05,0.0002476941734481128,0.0037200392288399037,0.003434230831467201,0.005794918294900296,-16.42728281306173,-11.19641257729953,-9.9032022287305,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-11,7.340333720673076e-08,-16.42728281306173,0.0,0.0,0.0,7.340333720668532e-08,5.127104576521575e-05,0.00024638301358768087,0.0025445142085855463,0.0034342290002323987,0.005794477748234238,-12.634463269786954,-10.893005910099987,-9.896113342713747,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-12,3.2577832558593305e-06,-12.634463269786954,0.0,0.0,0.0,3.257783255859194e-06,5.4454421087805355e-05,0.0002463542602551189,0.00254540328479441,0.0034416885936072988,0.005786705634635588,-12.44369706097272,-10.194417563870495,-9.837851898861505,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-13,3.9424929172653335e-06,-12.44369706097272,0.0,0.0,0.0,3.94249291726515e-06,1.928784352016657e-05,0.00023355930693272746,0.002887783534999196,0.003446694357105641,0.005789918261026544,-9.802938608262423,-9.550915611065559,-9.743152059067077,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-14,5.5288887093453195e-05,-9.802938608262423,0.0,0.0,0.0,5.528888709345262e-05,6.724954497686797e-05,0.0002888149893628408,0.00401625931113924,0.003708487693534408,0.005825283191935309,-12.014770565995647,-9.719597840548973,-9.786769927619673,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-15,6.054124811715796e-06,-12.014770565995647,0.0,0.0,0.0,6.054124811715359e-06,6.8616691415499e-05,0.00029486081376502946,0.0038267305683539303,0.0037463171954548492,0.005765550090916755,-10.621106407690217,-9.729240687974775,-9.774558485208813,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-18,2.4395632229385963e-05,-10.621106407690217,0.0,0.0,0.0,2.439563222938547e-05,9.293892030767779e-05,0.0003107844003466194,0.003908048842581128,0.00388702553198944,0.005788337093620932,-9.238628141660664,-9.734235755425372,-9.789402736186108,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-19,9.721085731662942e-05,-9.238628141660664,0.0,0.0,0.0,9.721085731662863e-05,0.0001868919943684472,0.0004069960640553664,0.00480359987854109,0.004314843236877155,0.005873783850889332,-8.66377511153374,-9.98279204331843,-9.875192088472813,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-20,0.00017273099474387837,-8.66377511153374,0.0,0.0,0.0,0.0001727309947438771,0.00035568049619505914,0.0005773345487597544,0.005082461658384556,0.005045711455086164,0.0059880383057251095,-16.35125777289877,-9.950188972002923,-10.045342343867722,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-21,7.920151584595719e-08,-16.35125777289877,0.0,0.0,0.0,7.920151584592769e-08,0.0003004708106174525,0.0005198581038881693,0.00478812959229407,0.0050587608341713585,0.005958850675128587,-12.661571940412546,-9.932070551518478,-10.020982471729232,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-22,3.170655351970068e-06,-12.661571940412546,0.0,0.0,0.0,3.1706553519699505e-06,0.00029758734115770705,0.0005199845968027277,0.005109506249516578,0.004900441140086526,0.0059258286416893685,-10.683811766192179,-9.817080248633554,-9.895108339250703,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
1971-10-25,2.291286969531486e-05,-10.683811766192179,0.0,0.0,0.0,2.291286969531422e-05,0.0002961045786236358,0.0005423572846470427,0.004978227468976071,0.004967204530803599,0.0059089018071337785,-10.348340493369175,-9.356344883292454,-9.728780211548091,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604
