Date,Open,High,Low,Close,r_cc,r_overnight,r_intraday,r_range,yz_var,log_yz,parkinson_var,gk_var,rs_var,rv_1,rv_5,rv_21,hv_10,hv_22,hv_100,target_yz_1,target_yz_5,target_yz_21,log_yz_jump,target_jump_1,target_jump_5,target_jump_21,vov_21,gap_abs,jump_flag,vdi,rsi_s,pde,fdi,srs,sai,bocpd_p_change,bocpd_runlen,bocpd_p_evt
1989-05-31,2743.89990234375,2743.89990234375,2743.89990234375,2743.89990234375,-0.0222015457483166,-0.0222015457483166,0.0,0.0,0.0004929086336145,-7.615186726421808,0.0,0.0,0.0,0.0004929086336145,0.009431158155608,0.0334450384073828,0.0574238157018937,0.0395134067816963,0.020703628648341,-7.840207446120789,-4.383174628999351,-5.677613153691278,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.987598828216743,0.0222015457483166,0,,0.0746969120139033,1.385922344293281,0.0009656758057577,-1.52458309336819,19.1336842029234,1.0,0.0,0.0
1989-06-01,2690.0,2690.0,2690.0,2690.0,-0.0198390368468252,-0.0198390368468252,0.0,0.0,0.0003935873830096,-7.840207446120789,0.0,0.0,0.0,0.0003935873830096,0.0019040150396356,0.0338384812103875,0.0566707314807541,0.0394465132771562,0.0207694300385823,-10.427096616485397,-4.383417851865433,-5.6775174985753525,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.5722058248820487,0.0198390368468252,0,,0.0693292338843945,1.385925718871266,0.0011196452480941,-1.4693957477387374,4.83759164289971,1.0,0.0,0.0
1989-06-02,2675.39990234375,2675.39990234375,2675.39990234375,2675.39990234375,-0.0054423282359506,-0.0054423282359506,0.0,0.0,2.9618936627826235e-05,-10.427096616485397,0.0,0.0,0.0,2.9618936627825168e-05,0.0019107457872438,0.0334408067436359,0.0562988542823089,0.039419178905966,0.0207599111977449,-2.811250028179568,-4.30191112709657,-5.674979100280144,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.589916351065287,0.0054423282359506,0,,0.0628261941904436,1.3767553467542155,0.0009115111978375,-1.4490299212022653,64.5109494220607,1.0,0.0,0.0
1989-06-05,2093.60009765625,2093.60009765625,2093.60009765625,2093.60009765625,-0.2452137464988663,-0.2452137464988663,0.0,0.0,0.0601297814720102,-2.811250028179568,0.0,0.0,0.0,0.0601297814720102,0.0612413729336185,0.0934043486036001,0.0879924515616906,0.0636707525787694,0.0321014202619136,-7.265515817129724,-6.337850610235065,-7.469103638028103,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.9027267326080737,0.2452137464988663,1,,0.0669135607762667,1.3220012439975943,0.0025789593436115,-3.930652826847548,1.018486537508992,1.0,0.0,0.0
1989-06-06,2149.699951171875,2149.699951171875,2149.699951171875,2149.699951171875,0.0264431559270968,0.0264431559270968,0.0,0.0,0.0006992404953847,-7.265515817129724,0.0,0.0,0.0,0.0006992404953847,0.0617451369206471,0.0941006484793399,0.0805642606831061,0.064064186400149,0.0322125416700136,-6.745582662274912,-6.406323300122863,-7.528602871895695,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.747958402432992,0.0264431559270968,0,,0.0850560764026986,1.3855884944453338,0.002864863534285,-3.8920704741458487,88.30314782952284,1.0,0.0,0.0
1989-06-07,2224.699951171875,2224.699951171875,2224.699951171875,2224.699951171875,0.0342937783127391,0.0342937783127391,0.0,0.0,0.0011760632309632,-6.745582662274912,0.0,0.0,0.0,0.0011760632309632,0.0624282915179958,0.0952729892623864,0.0834971274420057,0.0649356417579252,0.0323804206352264,-7.879544866713021,-6.519258818592775,-7.572494192505616,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.587455816035204,0.0342937783127391,0,,0.0781974253063318,1.3842777676308624,0.0025206615687997,-3.830769576323745,53.082427731189576,1.0,0.0,0.0
1989-06-09,2268.39990234375,2268.39990234375,2268.39990234375,2268.39990234375,0.0194526409882498,0.0194526409882498,0.0,0.0,0.0003784052414177,-7.879544866713021,0.0,0.0,0.0,0.0003784052414177,0.0624131093764038,0.0956187224673377,0.0820402465839735,0.0653383483854864,0.0324126181827796,-5.234446775463416,-6.571789691887788,-7.574231215081034,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.5317541592119994,0.0194526409882498,0,,0.0694261465471201,1.385910189522232,0.0015869446525395,-3.823587583602016,164.93722174046815,1.0,0.0,0.0
1989-06-12,2440.199951171875,2440.199951171875,2440.199951171875,2440.199951171875,0.0730052890421937,0.0730052890421937,0.0,0.0,0.0053297722281342,-5.234446775463416,0.0,0.0,0.0,0.0053297722281342,0.0677132626679102,0.1009468578890329,0.0869585851096013,0.0679512896379467,0.0332749581705764,-6.679018405997169,-8.00394083577573,-8.25382204444326,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,2.263679744208009,0.0730052890421937,0,,0.0727669788284776,1.373563890884686,0.0010888411987295,-3.4781396051007056,12.704719781038362,1.0,0.0,0.0
1989-06-13,2355.199951171875,2355.199951171875,2355.199951171875,2355.199951171875,-0.0354543543288406,-0.0354543543288406,0.0,0.0,0.0012570112408749,-6.679018405997169,0.0,0.0,0.0,0.0012570112408749,0.008840492436775,0.1021997007793182,0.0859664855846309,0.0680232366363063,0.0334298678549151,-9.077843590236014,-8.323389738932244,-8.49885773300542,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.9707394435625616,0.0354543543288406,0,,0.0801235381905851,1.3840335879413446,0.001624228760538,-3.400481746897138,7.0329461998994764,1.0,0.0,0.0
1989-06-14,2380.5,2380.5,2380.5,2380.5,0.0106849208320669,0.0106849208320669,0.0,0.0,0.0001141675331875,-9.077843590236014,0.0,0.0,0.0,0.0001141675331875,0.0082554194745777,0.1022241514805359,0.0864754639625141,0.0681937073028661,0.0334476030727012,-8.130392623019006,-8.162116104899068,-8.51374044372104,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.9585993600423632,0.0106849208320669,0,,0.084336762721918,1.3834022383920894,0.001420543053216,-3.406414261216683,72.30969411163451,1.0,0.0,0.0
