Date,Open,High,Low,Close,r_cc,r_overnight,r_intraday,r_range,yz_var,log_yz,parkinson_var,gk_var,rs_var,rv_1,rv_5,rv_21,hv_10,hv_22,hv_100,target_yz_1,target_yz_5,target_yz_21,log_yz_jump,target_jump_1,target_jump_5,target_jump_21,vov_21,gap_abs,jump_flag,vdi,rsi_s,pde,fdi,srs,sai,bocpd_p_change,bocpd_runlen,bocpd_p_evt
2007-08-28,4235.27978515625,4235.27978515625,4164.580078125,4170.68017578125,-0.016708212597072,-0.0013379559108734,-0.0153702566861985,0.0168339419364457,8.351025828647518e-05,-9.390541067948549,0.0001022083076536,5.0430770107227774e-05,2.463959251589652e-05,0.0002791643681889,0.0004385577175506,0.0050238619112587,0.014335982046884,0.0154463487632683,0.0105445202154016,-8.971686183191787,-9.525079456908909,-9.431941407008429,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,,1,0.6338436108919994,,1.3847302467734042,,,1.5709659467818566,1.0,0.0,0.0
2007-08-29,4149.97021484375,4197.64013671875,4135.740234375,4193.580078125,0.0054756688256427,-0.0049779771368181,0.0104536459624608,0.0148561659385859,0.0001269539429689,-8.971686183191787,7.960274260096824e-05,6.813908222412301e-05,5.875685552985428e-05,2.998294908811531e-05,0.0003185300649642,0.0050522243375461,0.0144284608492715,0.0155029996399416,0.0105569139485512,-9.277837819019592,-9.580234294920109,-9.497554302576669,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0049779771368181,1,0.3337874880539571,,1.3858216517209128,,,10.623706607524904,1.0,0.0,0.0
2007-08-30,4215.919921875,4253.6298828125,4191.830078125,4246.1201171875,0.0124508493407488,0.0053130141627819,0.0071378351779669,0.0146352970837144,9.347300969383684e-05,-9.277837819019592,7.725340545840115e-05,8.741476831380258e-05,8.947568522805604e-05,0.000155023649306,0.0004735315006991,0.0048872921387297,0.0104125615259642,0.0157466948370904,0.0105444700745778,-10.01581552755932,-9.480338130115763,-9.530568099601936,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0053130141627819,1,0.0817045618687188,0.0145795309689104,1.3862657992480203,6.1834006056629205e-06,,3.054575864807723,1.0,0.0,0.0
2007-08-31,4264.39990234375,4313.02001953125,4259.5400390625,4294.56005859375,0.0113434667549963,0.0042958158198568,0.0070476509351393,0.0124771769260924,4.468755306970591e-05,-10.01581552755932,5.614967080990346e-05,5.8652969177517625e-05,5.796323709288085e-05,0.0001286742380217,0.0005931447097452,0.0049764923082542,0.0085743141685303,0.0154532650395641,0.010599295030168,-11.85857432740272,-9.098668934339294,-9.475133605007406,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0042958158198568,1,0.1280618117314139,0.0100888148411911,1.3862309178389127,4.265286212737331e-05,,4.609661687178662,1.0,0.0,0.0
2007-09-03,4297.9599609375,4306.77001953125,4288.0,4295.990234375,0.0003329648848301,0.0007913633051667,-0.0004583984203365,0.0043677839730591,7.077608649426034e-06,-11.85857432740272,6.880766946170285e-06,9.457596726673245e-06,9.451013965443353e-06,1.1086561452992177e-07,0.0005929560702193,0.0047816128169267,0.0086188576045121,0.0153939855521602,0.0105970034581312,-9.285090452675536,-8.971649661023221,-9.470296652659972,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.157344543424639,0.0007913633051667,1,0.1756829291076135,0.0103192365984348,1.3862101130854692,3.050637628455837e-05,,5348.373563434348,1.0,0.0,0.0
2007-09-04,4288.080078125,4326.9599609375,4262.1201171875,4324.35009765625,0.0065797786410461,-0.0018429854838089,0.0084227641248551,0.0150984913216375,9.279753663075188e-05,-9.285090452675536,8.222079184012783e-05,8.6577356422814e-05,9.346592367686128e-05,4.329348696516647e-05,0.0003570851889955,0.0047856647048717,0.0086424387974258,0.015122359114552,0.0105944215376488,-9.139247526642595,-9.06289642709686,-9.52188300424379,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.0654435837016043,0.0018429854838089,1,0.0608744919488476,0.0095047520299911,1.3862784101041037,3.474744870591816e-05,,8.248011555058982,0.9020143895265365,0.0979856104734636,0.0
2007-09-05,4312.43994140625,4318.93017578125,4235.41015625,4235.41015625,-0.020781690066856,-0.0027580070247821,-0.0180236830420739,0.0195275545039834,0.0001073680897502,-9.139247526642595,0.0001375340604422,6.517375226102799e-05,2.936693193942231e-05,0.0004318786420348,0.0007589808819422,0.0049127315276892,0.0109395786998514,0.0157583303525305,0.010795881612387,-8.949825425949378,-9.179190848104271,-9.572212002625747,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.0041569940695232,0.0027580070247821,1,0.6811960589915491,0.0124808714763096,1.3843959576121558,2.491276134532102e-06,,1.7573938748368314,0.9999984276835888,1.5763341938263136e-06,0.0
2007-09-06,4250.2099609375,4268.39990234375,4202.919921875,4256.1201171875,0.0048778020764668,0.003488211701595,0.001389590374872,0.0154595236511371,0.0001297598097643,-8.949825425949378,8.619990033249459e-05,0.0001187525162558,0.0001530429650925,2.379295309718383e-05,0.0006277501857334,0.0045270891805593,0.0110363076190574,0.0153304188403922,0.0108032996031174,-8.412519436588887,-9.197321330279127,-9.644195296316743,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.9673015856500148,0.003488211701595,1,0.2413351070538398,0.0143635315715971,1.3860276973311358,5.570370229227249e-06,,26.383869071882145,0.9973812629972216,0.002618766240129,0.0
2007-09-07,4251.68017578125,4265.18017578125,4154.08984375,4162.419921875,-0.0222613575309382,-0.0010437343746738,-0.0212176231562643,0.0263910717821881,0.0002220696600968,-8.412519436588887,0.0002512051874935,0.0001743394296932,0.0001238314213643,0.0004955680391202,0.000994643986832,0.0045977498862108,0.0131439474282643,0.015307604113424,0.010991975512083,-9.399109028418543,-9.633835426224914,-9.810519252231842,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.9891051369346544,0.0010437343746738,1,0.3116723249441449,0.0159604850760731,1.3858027262451769,2.8894730838109528e-05,,2.007078556943965,0.9999425641817096,5.745067080038018e-05,0.0
2007-09-10,4165.52978515625,4192.77978515625,4131.47998046875,4136.4501953125,-0.0062586378546546,0.0007468497133638,-0.0070054875680185,0.0147282556079044,8.279780219233678e-05,-9.399109028418543,7.823789785761431e-05,8.950264386622655e-05,9.806391490314954e-05,3.917054779571553e-05,0.0010337036690131,0.0039078601613135,0.0131842188713915,0.0147800631836089,0.0109077240110027,-10.19280307971244,-9.75261077575628,-9.86445450830706,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,0.9328700984906668,0.0007468497133638,0,0.0980480574696236,0.0159651778094298,1.3862531067006678,3.2893792216280496e-05,,26.389818391468804,0.7450779123077702,0.2549759306256615,0.0
