Date,Open,High,Low,Close,r_cc,r_overnight,r_intraday,r_range,yz_var,log_yz,parkinson_var,gk_var,rs_var,rv_1,rv_5,rv_21,hv_10,hv_22,hv_100,target_yz_1,target_yz_5,target_yz_21,log_yz_jump,target_jump_1,target_jump_5,target_jump_21,vov_21,gap_abs,jump_flag,vdi,rsi_s,pde,fdi,srs,sai,bocpd_p_change,bocpd_runlen,bocpd_p_evt
1990-07-27,1973.0,1973.0,1956.0,1965.0,-0.0096227635414564,-0.0055597818222027,-0.0040629817192536,0.0086536554278526,3.09888565901065e-05,-10.38188285066771,2.700932585612961e-05,3.1065998177405235e-05,3.972610845591788e-05,9.259757817478251e-05,0.0005664977334807,0.0014903885164508,0.0085844494234343,0.008281097914141,0.0090932867231752,-10.608915587915222,-8.958367363117096,-7.391537347193164,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,,1,0.1605972220349094,,1.3862039024032795,,,6.1178460444566,1.0,0.0,0.0
1990-07-30,1959.0,1961.0,1945.0,1955.0,-0.0051020518838955,-0.0030581063588208,-0.0020439455250745,0.0081925701437996,2.4694855178133173e-05,-10.608915587915222,2.420777557908284e-05,3.194527568671363e-05,3.99072898810996e-05,2.603093342596162e-05,0.0001766279569428,0.0015142493794043,0.0078446027550164,0.0082745680579306,0.0089929029586682,-9.44603831859724,-8.103074337648323,-7.362909034670711,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0030581063588208,1,0.2368829341270716,,1.386100379863624,,,6.785309895239196,1.0,0.0,0.0
1990-07-31,1967.0,1971.0,1955.0,1965.0,0.0051020518838955,0.0061193459695929,-0.0010172940856974,0.0081508347332541,7.900192558859265e-05,-9.44603831859724,2.3961760471691305e-05,3.2818282312716386e-05,3.7414788733684455e-05,2.603093342596162e-05,0.0001963617437634,0.0015402803128302,0.0081228193057466,0.008408009570266,0.0089772376714089,-10.601144100941395,-7.763637809307485,-7.356494046924159,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0061193459695929,1,0.5056603526211323,0.0073624077126759,1.3853540774197288,2.419482318554489e-05,,7.543399731650092,1.0,0.0,0.0
1990-08-01,1959.0,1966.0,1953.0,1960.0,-0.0025477720787986,-0.0030581063588208,0.0005103342800221,0.0066343698304329,2.488751860221315e-05,-10.601144100941395,1.5875006160813446e-05,2.1906824603888847e-05,2.1877270811120464e-05,6.4911425655057385e-06,0.000200594989759,0.0015429002563185,0.0076716769721208,0.0084025955145934,0.0089810245350318,-8.06773914960535,-7.489084336696289,-7.350556636332142,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,,0.0030581063588208,1,0.1918379391974879,0.0074582131293486,1.386176029123789,1.876593255275254e-05,,30.902873697782898,1.0,0.0,0.0
1990-08-02,1949.0,1960.0,1897.0,1916.0,-0.0227047936937571,-0.0056280527170021,-0.0170767409767549,0.0326707822895487,0.0003134912362601,-8.06773914960535,0.0003849759637443,0.0004210407457618,0.0003972913103561,0.000515507656676,0.0006666582442682,0.0020581656057694,0.0097799741864258,0.0095218378351272,0.0092660171353258,-8.511185693122465,-7.556995130409364,-7.363138986106389,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.0907044893612703,0.0056280527170021,1,0.1283535850708944,0.0106329152507511,1.3861953511387757,7.176191399048183e-05,,1.2932072576256457,1.0,0.0,0.0
1990-08-03,1906.0,1912.0,1861.0,1869.0,-0.024836151075243,-0.0052328743166583,-0.0196032767585845,0.0270358369690958,0.0002012051149002,-8.511185693122465,0.0002636296089486,0.0002170197752943,0.0001739812890823,0.0006168344002322,0.0011908950663257,0.0024230367925642,0.0108853638992678,0.0105946769730258,0.0093927773338334,-7.0193002713878885,-7.578253533909653,-7.352623317539667,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.1125230281322882,0.0052328743166583,1,0.1730392358233397,0.008932603676898,1.3861372885754255,0.0001168448861044,,1.9306560463339035,0.9999933732194906,6.62678050944443e-06,0.0
1990-08-06,1826.0,1833.0,1737.0,1774.0,-0.052166644586038,-0.023275746300649,-0.0288908982853889,0.0537944815985999,0.0008944511459889,-7.0193002713878885,0.0010437344086592,0.0011244894012705,0.0011783832456222,0.002721358807366,0.0038862229402658,0.0051433965990143,0.0174569358717526,0.014623575814059,0.0107281705352767,-7.278087145691123,-7.774282008560379,-7.403031680194947,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.4088760576878034,0.023275746300649,1,0.1206509215937891,0.0119989186492142,1.3861785400846276,0.0003072060802159,,1.4280450370303155,0.9999999999924524,7.547638676641429e-12,0.0
1990-08-07,1757.0,1816.0,1755.0,1812.0,0.0211943237333998,-0.0096290746824276,0.0308233984158274,0.0341674232612724,0.0006905051359412,-7.278087145691123,0.0004210551687492,0.0002166951294866,0.0001092337674233,0.0004491993585161,0.004309391365356,0.0055925959575305,0.0199445397670448,0.0156458322912547,0.0109433509145276,-7.269987089561984,-7.959474722513081,-7.453849702542639,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.4762940570168672,0.0096290746824276,1,0.8020247649750645,0.0207649257449604,1.3826742830391492,0.0002507789963807,,9.59349401120761,1.0,0.0,0.0
1990-08-08,1805.0,1805.0,1725.0,1757.0,-0.0308233984158274,-0.0038706158359433,-0.0269527825798841,0.0453335413015211,0.0006961209799286,-7.269987089561984,0.0007412314529204,0.0007469404834239,0.0008332648846606,0.0009500818899008,0.0052529821126913,0.0061556601411297,0.0205517043524233,0.0165732347999932,0.011332124157778,-8.94850379188984,-8.3580017350829,-7.481907683876667,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.495144495717335,0.0038706158359433,1,0.0747013042158669,0.0246715252954938,1.3862538371582998,0.000292833887975,,5.528978252296542,0.9999999999950036,4.996447700023055e-12,0.0
1990-08-09,1774.0,1784.0,1765.0,1780.0,0.0130055550990337,0.0096290746824276,0.003376480416606,0.0107073437725574,0.0001299314181265,-8.94850379188984,4.1350240569077e-05,5.291961011115301e-05,5.566042365193648e-05,0.000169144463434,0.0049066189194492,0.0063121336569413,0.0221008206899492,0.0167467134373575,0.0113511921344376,-8.830126640676616,-8.047337588627911,-7.386496114082671,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.410436267362472,0.0096290746824276,0,0.4990051094459278,0.026800128430979,1.38528168249444,0.0002397975390956,,29.00845106499928,0.9999999999552902,4.4709902446235004e-11,0.0
1990-08-10,1791.0,1796.0,1770.0,1778.0,-0.0011242272122809,0.006160758774581,-0.0072849859868618,0.0145824232942701,0.0001462597148821,-8.830126640676616,7.669621802453625e-05,8.58224984816048e-05,8.127022484431337e-05,1.263886824832884e-06,0.0042910484060418,0.0063069720508371,0.0223156181153003,0.0166696571449838,0.0113052712382688,-7.73049008866015,-7.916873905860611,-7.385783926976212,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.3380669727667418,0.006160758774581,0,0.2979309671891864,0.0278678029480628,1.3859031816749476,0.0002231631173592,,3395.118080680284,0.9999999933729012,6.627098869658165e-09,0.0
1990-08-13,1737.0,1740.0,1706.0,1721.0,-0.0325836198623105,-0.0233296498327449,-0.0092539700295655,0.0197336641569502,0.000439228802289,-7.73049008866015,0.0001404526744034,0.0001616280615672,0.0001765902697018,0.0010616922833315,0.0026313818820073,0.0072346077230316,0.0233151609127557,0.0176031005307394,0.0117370050816564,-8.000956473110016,-7.541721218980858,-7.38290617230778,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.313634890561761,0.0233296498327449,0,0.5171744372463715,0.0302295017127559,1.3848769805920371,0.0002972325739698,,2.4784788594975646,0.999999999997956,2.04403159213283e-12,0.0
1990-08-14,1736.0,1744.0,1704.0,1712.0,-0.005243239509852,0.0086780990087561,-0.0139213385186081,0.0232028970796637,0.000335141919318,-8.000956473110016,0.0001941775311177,0.0001943219530467,0.0001722890934251,2.7491560557673045e-05,0.0022096740840488,0.0071903157702447,0.0226552801117999,0.017151019659784,0.0117004031013017,-9.01148491424712,-6.973355321004712,-7.375065876864456,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.2736162756133782,0.0086780990087561,0,0.2981136451905801,0.0324173413116186,1.3858214437857896,0.0003122576523816,,80.37644858453186,0.9999999990318256,9.681744295143756e-10,0.0
1990-08-16,1725.0,1733.0,1712.0,1723.0,0.0064046798262422,0.0075647727637726,-0.0011600929375304,0.0121917330139186,0.0001220005600773,-9.01148491424712,5.360995400810835e-05,7.37992959547918e-05,7.522641257509976e-05,4.101992367667381e-05,0.0013006121178247,0.0072274028340661,0.0233158334978674,0.0170675245461429,0.0117162991632766,-7.492708048826357,-6.803753799242035,-7.367765793781363,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.2270736918452871,0.0075647727637726,0,0.339107200401515,0.0314718855028559,1.3858106645763906,0.0003004886697601,,31.70683827618776,0.9999998564259632,1.43574036734837e-07,0.0
1990-08-17,1679.0,1683.0,1650.0,1665.0,-0.0342418341133854,-0.0258685794503888,-0.0083732546629966,0.0198026272961797,0.0005571321736301,-7.492708048826357,0.0001414360682801,0.0001689883878979,0.0001832627675069,0.0011725032034486,0.0023039708578393,0.0083754953084459,0.0241268983602118,0.0178761296894756,0.012147854859602,-7.9041796117677565,-6.817523766971714,-7.396070481490568,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.2223951020275892,0.0258685794503888,0,0.6221168820101797,0.0357513473426495,1.38419384905114,0.0003387767723711,-0.3279266432634529,1.965001757861124,0.9999999999986852,1.3147252986267512e-12,0.0
1990-08-20,1642.0,1644.0,1587.0,1611.0,-0.0329700192375698,-0.0139101124021707,-0.0190599068353991,0.035286855089716,0.0003691972091757,-7.9041796117677565,0.0004490973118857,0.0004822480367897,0.000536055879075,0.0010870221685257,0.0033897291395402,0.0094537469789779,0.0246624188009406,0.0183141448864884,0.0125024134430338,-6.669567920945727,-6.482121916624871,-7.419324969654312,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.1941757631375736,0.0139101124021707,0,0.1571590079282158,0.0328559386054295,1.3861383474076172,0.0003663563451778,-0.1651331243904634,3.1183624718705043,0.9999999341214174,6.58785825888395e-08,0.0
1990-08-21,1615.0,1617.0,1526.0,1546.0,-0.0411841540296071,0.0024798524797825,-0.0436640065093896,0.0579226477327045,0.0012689469169572,-6.669567920945727,0.0012100724111929,0.0009410287980469,0.0007936680077622,0.0016961345431344,0.004024171399343,0.011134304888523,0.0230051073297154,0.019350071779713,0.0130332984312879,-6.046871597894524,-6.622095023470946,-7.511491842984968,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.244642736574714,0.0024798524797825,0,0.2202250201963115,0.0256174015468295,1.3859102674435844,0.000316471907019,-0.0458552192836019,2.3725543549946875,0.9999999999765296,2.347033641439594e-11,0.0
1990-08-22,1510.0,1592.0,1507.0,1586.0,0.0255441730474259,-0.0235612993383972,0.0491054723858232,0.0548701677778328,0.0023652498960766,-6.046871597894524,0.0010858932260012,0.0005738777456186,0.0003012910478128,0.0006525047766768,0.0046491846154622,0.011370908955236,0.0237678732396104,0.0207095986397755,0.0132303208537432,-6.920349975902325,-6.97205761447088,-7.724514994444341,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.334454374251962,0.0235612993383972,0,0.8814408834286056,0.0272519132054746,1.380490618423672,0.0003166263007689,0.0103817615702301,7.1251349791112855,1.0,0.0,0.0
1990-08-23,1540.0,1553.0,1519.0,1553.0,-0.0210265790461062,-0.0294327067871184,0.0084061277410122,0.0221363205529141,0.0009874842833456,-6.920349975902325,0.000176736161296,0.0002177116317067,0.0003039359493375,0.0004421170263821,0.0050502817181677,0.0118067288350127,0.023160460410244,0.0207233532958596,0.0133463998974446,-7.639103250677093,-7.16501007584836,-7.787422695987178,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.336199122620111,0.0294327067871184,0,0.7683026512501315,0.0275565574919936,1.3827629513575204,0.0002858447001783,0.0760688415944259,11.422952307609249,1.0,0.0,0.0
1990-08-24,1585.0,1621.0,1575.0,1617.0,0.0403840364284198,0.0203958631626938,0.0199881732657258,0.0287879704759426,0.0004812598270363,-7.639103250677093,0.0002989073848119,0.0002600385676127,0.0002220539933448,0.0016308703982519,0.005508648912971,0.0134353413366947,0.0276691496019705,0.0233316555084868,0.0140099204081493,-5.971718144853541,-7.267485224006766,-7.803796731864696,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.3077018981970503,0.0203958631626938,0,0.3337576836670127,0.0328099833990171,1.385652842940039,0.0002657366812335,0.2960344354768353,3.3777355426267373,0.9999999999586509,4.1349146329139337e-11,0.0
1990-08-27,1693.0,1703.0,1669.0,1700.0,0.0500556704672005,0.0459295225560284,0.0041261479111722,0.0201667570008532,0.002549856629174,-5.971718144853541,0.0001466853286494,0.0001967723451574,0.0002731404461921,0.0025055701459209,0.0069271968903663,0.0158914670804489,0.0335255725286616,0.0265070377674973,0.0149294202080935,-8.219495700882296,-8.43623618328378,-8.11018076174179,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.3656700267518842,0.0459295225560284,0,1.3002136846065475,0.0303891213311005,1.375509069643071,0.0001503986888283,0.454683370636775,2.7647188001817256,1.0,0.0,0.0
1990-08-28,1705.0,1705.0,1665.0,1680.0,-0.0118344576470027,0.0029368596733097,-0.0147713173203125,0.0237399873030728,0.0002693508630641,-8.219495700882296,0.0002032710414744,0.0001975072306522,0.0002129161115161,0.0001400543877987,0.0053711167350305,0.0159389238900728,0.0322096441938405,0.0265241344642358,0.0148970781906242,-7.822408241827792,-8.37139016894302,-8.106558869509303,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.2636707465321326,0.0029368596733097,0,0.1412374978391154,0.0342279821935166,1.3861884877529764,7.76630044956656e-05,0.4878646410035589,38.35022080422199,0.999999946336512,5.3663487986632674e-08,0.0
1990-08-29,1671.0,1703.0,1651.0,1698.0,0.0106572944739879,-0.0053715438019108,0.0160288382758989,0.0310102367425602,0.0004006556433618,-7.822408241827792,0.0003468364330836,0.0003815692316802,0.0003937675785177,0.0001135779255052,0.004832189883859,0.0160264708821521,0.0324459073527313,0.0268000056648012,0.0149039807456916,-8.711184766471467,-8.528123363833027,-8.147384958850651,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.114506815905355,0.0053715438019108,0,0.0643527515373943,0.0354328525029495,1.3862693685272314,2.6641950449268264e-05,0.3989356201356758,42.54514968309238,0.9999979466924068,2.053307593173973e-06,0.0
1990-08-30,1717.0,1747.0,1716.0,1723.0,0.014615869656637,0.0111274940261829,0.0034883756304541,0.0179040300861488,0.000164732967714,-8.711184766471467,0.0001156155223291,0.0001555764215395,0.0002419805435391,0.0002136236458198,0.0046036965032967,0.016214063594546,0.03275155334987,0.0271808326153761,0.0148452013391604,-9.16414686123318,-8.644108260813018,-7.980055977881167,-26.937873935368604,-26.937873935368604,-26.937873935368604,-26.937873935368604,1.0735382744135604,0.0111274940261829,0,0.3034864076293464,0.0313564148632852,1.385838648231066,3.352078419772853e-19,0.3033835259190487,21.550500479846693,0.99999543521578,4.56479207272877e-06,0.0
