ticker,model,family,horizon,n_trees,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,rmse,mae,qlike,mase,hit_rate,mz_alpha,mz_beta,mz_r2,mz_alpha_p,mz_beta_p,dm_stat,dm_p,jb_p,ljungbox_p,bp_p,tail_corr,tail_corr_p,tail_shape_y,tail_shape_yhat,tail_lambda_90,tail_lambda_95,ceq_gain_bps,enc_beta2,enc_beta2_p,n_params,param_sample_ratio,n_obs_total,n_train,n_test,n_features
EUROSTOXX50,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,1,300,2,0.05,0.8,0.8,10.0,10.0,1.0,0.00011520288086021615,5.0188287933453814e-05,0.3491973957887471,0.4576310247436411,0.8793859649122807,1.2607610178216303e-05,0.7911972355036363,0.19940802844773442,0.022247565783746252,6.64733162822324e-46,-5.530373445918596,4.175106704806808e-08,0.0,2.7501165919249443e-25,,0.09623476103139499,0.36147863625230436,0.5198366632632535,0.3174489155862102,0.4175824175824176,0.28888888888888886,,,,2100,0.5758157389635317,4559,3647,912,8
EUROSTOXX50,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,5,300,2,0.05,0.8,0.8,10.0,10.0,1.0,7.645968653441248e-05,3.80170958175619e-05,0.19939259377173196,0.3466506476538176,0.8870614035087719,1.9908027931053554e-05,0.6652304182334579,0.2525979762477186,3.184495326057356e-07,1.5377294668871296e-59,-6.515363994086533,1.1981904357583062e-10,0.0,5.419240402621729e-244,,-0.06194226530832421,0.5574927365625062,0.43761065055341786,0.3275531037487437,0.4175824175824176,0.24444444444444444,,,,2100,0.5758157389635317,4559,3647,912,8
EUROSTOXX50,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,10,300,2,0.05,0.8,0.8,10.0,10.0,1.0,6.987903089442855e-05,3.782220422610275e-05,0.18333888850886707,0.34487357092165993,0.881578947368421,3.0319036157812447e-05,0.5192769625789256,0.18307157446111855,2.478437994836188e-16,6.801638274078471e-42,-5.96031494617667,3.595802766653833e-09,0.0,0.0,,-0.045142795493426625,0.6691664818949044,0.3950061276906333,0.2876949761604681,0.4065934065934066,0.2,,,,2100,0.5758157389635317,4559,3647,912,8
EUROSTOXX50,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,21,300,2,0.05,0.8,0.8,10.0,10.0,1.0,6.184059604410768e-05,3.7895991388313554e-05,0.15626928447046395,0.34554638316622643,0.8728070175438597,3.8534513030966776e-05,0.38803498659549684,0.1449465568429702,1.4883443603891854e-31,7.867998260552757e-33,-5.0507604683233644,5.315623496926491e-07,0.0,0.0,,-0.15093321825439637,0.15096016482790944,0.3499598026882675,0.2978826346462391,0.31868131868131866,0.13333333333333333,,,,2100,0.5758157389635317,4559,3647,912,8
EUROSTOXX50,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,63,300,2,0.05,0.8,0.8,10.0,10.0,1.0,5.616672762962725e-05,4.222926921146872e-05,0.1524582031067789,0.3850584377184513,0.768640350877193,4.035053806408283e-05,0.2899104981780294,0.12258139285713154,5.574700385566549e-41,1.0810747694166504e-27,-6.340667151773534,3.596125619509394e-10,5.7705702028104e-310,0.0,,-0.6928779495399411,1.9730202992126808e-14,0.06378614462111404,0.17967969283136745,0.08791208791208792,0.0,,,,2100,0.5758157389635317,4559,3647,912,8
EUROSTOXX50,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,100,300,2,0.05,0.8,0.8,10.0,10.0,1.0,5.528205381495693e-05,4.563606281602706e-05,0.16008247525451894,0.41612254674746046,0.8179824561403509,3.078986997796966e-05,0.3421093782581293,0.18020708574061128,2.3327139233265228e-26,3.3702880803681656e-41,-8.46414933424905,2.220446049250313e-16,3.0327429390014813e-105,0.0,,0.6807638364440608,8.282357731233511e-14,0.029277605123735267,0.13353634808899117,0.3626373626373626,0.35555555555555557,,,,2100,0.5758157389635317,4559,3647,912,8
NIFTY50,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,1,200,2,0.05,0.8,0.8,5.0,5.0,0.0,0.00021397885476248847,7.170147606069644e-05,0.520856461733632,0.45930729656462294,0.906789413118527,5.472285150618682e-05,0.15353561859206852,0.018164651018974687,4.962144129754197e-15,6.733161763444609e-05,0.3242858699696886,0.7457997449993565,0.0,1.5252150189314215e-07,,-0.0009841802143325798,0.9927815986128468,0.5679345573378359,0.4399958799001045,0.19767441860465115,0.11627906976744186,,,,1400,0.4031097034264325,4342,3473,869,8
NIFTY50,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,5,200,2,0.05,0.8,0.8,5.0,5.0,0.0,0.00011890430664615889,5.824146521488846e-05,0.30045608180346395,0.3730847871690679,0.9401611047180668,5.2324174723756035e-05,0.17074913363982036,0.01941277026775301,2.581105890415642e-22,3.764453842051088e-05,-1.3660969624038979,0.17226235093586895,0.0,8.315808984510891e-95,,0.10871595791811983,0.31617798663563834,0.5694794411035202,0.37283991537252453,0.27906976744186046,0.18604651162790697,,,,1400,0.4031097034264325,4342,3473,869,8
NIFTY50,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,10,200,2,0.05,0.8,0.8,5.0,5.0,0.0,0.00010950769512061144,5.9105395493481285e-05,0.2677375684821324,0.3786189756193152,0.9378596087456847,5.7985115369137754e-05,0.10595695495587792,0.014672903834827888,3.068563523863999e-43,0.00034508846553809214,-0.8450327192067395,0.39832543087929473,0.0,2.724299256699428e-122,,-0.08418501019153563,0.43819440884799077,0.6091298054995896,0.362429906818215,0.2558139534883721,0.09302325581395349,,,,1400,0.4031097034264325,4342,3473,869,8
NIFTY50,XGB-QLIKE-HAR-X,XGB-QLIKE-HAR-X,21,200,2,0.05,0.8,0.8,5.0,5.0,0.0,7.999425693492906e-05,5.907511486911201e-05,0.242555186226284,0.37842500315903327,0.9332566168009206,4.385623939215925e-05,0.21927754967993643,0.050251502776726964,1.2799067659664337e-25,2.3258648082415944e-11,-4.210496878321811,2.8138876445815697e-05,0.0,2.3498580820973444e-248,,-0.1866032414324677,0.08352663278255786,0.6168995566595441,0.2533261832658925,0.1744186046511628,0.09302325581395349,,,,1400,0.4031097034264325,4342,3473,869,8
