Date,Open,High,Low,Close,r_cc,r_overnight,r_intraday,r_range
1987-12-29,810.9000244140625,810.9000244140625,810.9000244140625,810.9000244140625,-0.016511106572767793,-0.016511106572767793,0.0,0.0
1987-12-30,823.2000122070312,823.2000122070312,823.2000122070312,823.2000122070312,0.015054427290718465,0.015054427290718465,0.0,0.0
1988-01-04,833.5999755859375,833.5999755859375,833.5999755859375,833.5999755859375,0.012554442363004174,0.012554442363004174,0.0,0.0
1988-01-05,879.2999877929688,879.2999877929688,879.2999877929688,879.2999877929688,0.05337248079068776,0.05337248079068776,0.0,0.0
1988-01-06,906.0,906.0,906.0,906.0,0.029913183540692438,0.029913183540692438,0.0,0.0
1988-01-07,911.5,911.5,911.5,911.5,0.006052288075738374,0.006052288075738374,0.0,0.0
1988-01-08,895.2999877929688,895.2999877929688,895.2999877929688,895.2999877929688,-0.017932750113178273,-0.017932750113178273,0.0,0.0
1988-01-11,849.0999755859375,849.0999755859375,849.0999755859375,849.0999755859375,-0.0529819077530928,-0.0529819077530928,0.0,0.0
1988-01-12,870.5,870.5,870.5,870.5,0.02489082295579698,0.02489082295579698,0.0,0.0
1988-01-13,853.9000244140625,853.9000244140625,853.9000244140625,853.9000244140625,-0.019253639703440528,-0.019253639703440528,0.0,0.0
1988-01-14,861.5999755859375,861.5999755859375,861.5999755859375,861.5999755859375,0.008976978001648064,0.008976978001648064,0.0,0.0
1988-01-15,869.7999877929688,869.7999877929688,869.7999877929688,869.7999877929688,0.009472188622790065,0.009472188622790065,0.0,0.0
1988-01-18,917.5999755859376,917.5999755859376,917.5999755859376,917.5999755859376,0.05349825307948691,0.05349825307948691,0.0,0.0
1988-01-19,912.2000122070312,912.2000122070312,912.2000122070312,912.2000122070312,-0.00590226154916019,-0.00590226154916019,0.0,0.0
1988-01-20,924.0999755859376,924.0999755859376,924.0999755859376,924.0999755859376,0.012960986815140067,0.012960986815140067,0.0,0.0
1988-01-21,909.5999755859376,909.5999755859376,909.5999755859376,909.5999755859376,-0.015815348878820253,-0.015815348878820253,0.0,0.0
1988-01-22,904.2000122070312,904.2000122070312,904.2000122070312,904.2000122070312,-0.00595432723501695,-0.00595432723501695,0.0,0.0
1988-01-25,908.9000244140624,908.9000244140624,908.9000244140624,908.9000244140624,0.005184515624962699,0.005184515624962699,0.0,0.0
1988-01-26,907.4000244140624,907.4000244140624,907.4000244140624,907.4000244140624,-0.0016517098504578135,-0.0016517098504578135,0.0,0.0
1988-01-27,897.4000244140625,897.4000244140625,897.4000244140625,897.4000244140625,-0.011081673388164138,-0.011081673388164138,0.0,0.0
1988-01-28,903.7000122070312,903.7000122070312,903.7000122070312,903.7000122070312,0.00699573966853404,0.00699573966853404,0.0,0.0
1988-01-29,908.9000244140624,908.9000244140624,908.9000244140624,908.9000244140624,0.005737643570087853,0.005737643570087853,0.0,0.0
1988-02-01,892.0,892.0,892.0,892.0,-0.018768971405824474,-0.018768971405824474,0.0,0.0
1988-02-02,888.2000122070312,888.2000122070312,888.2000122070312,888.2000122070312,-0.004269175978446139,-0.004269175978446139,0.0,0.0
1988-02-03,895.5,895.5,895.5,895.5,0.008185264899203196,0.008185264899203196,0.0,0.0
1988-02-04,882.0999755859375,882.0999755859375,882.0999755859375,882.0999755859375,-0.015076820913250522,-0.015076820913250522,0.0,0.0
1988-02-05,869.9000244140625,869.9000244140625,869.9000244140625,869.9000244140625,-0.013927110008654526,-0.013927110008654526,0.0,0.0
1988-02-08,859.2000122070312,859.2000122070312,859.2000122070312,859.2000122070312,-0.012376552616822651,-0.012376552616822651,0.0,0.0
1988-02-09,851.7999877929688,851.7999877929688,851.7999877929688,851.7999877929688,-0.008649994803791253,-0.008649994803791253,0.0,0.0
1988-02-10,857.7000122070312,857.7000122070312,857.7000122070312,857.7000122070312,0.006902659070413675,0.006902659070413675,0.0,0.0
1988-02-11,866.7000122070312,866.7000122070312,866.7000122070312,866.7000122070312,0.01043850799613231,0.01043850799613231,0.0,0.0
1988-02-12,873.2000122070312,873.2000122070312,873.2000122070312,873.2000122070312,0.007471728430646221,0.007471728430646221,0.0,0.0
1988-02-15,882.0999755859375,882.0999755859375,882.0999755859375,882.0999755859375,0.010140761932076067,0.010140761932076067,0.0,0.0
1988-02-16,886.5999755859375,886.5999755859375,886.5999755859375,886.5999755859375,0.005088494186709514,0.005088494186709514,0.0,0.0
1988-02-19,890.0,890.0,890.0,890.0,0.003827567951960236,0.003827567951960236,0.0,0.0
1988-02-22,901.7000122070312,901.7000122070312,901.7000122070312,901.7000122070312,0.013060421317472117,0.013060421317472117,0.0,0.0
1988-02-23,894.2000122070312,894.2000122070312,894.2000122070312,894.2000122070312,-0.008352406592434008,-0.008352406592434008,0.0,0.0
1988-02-24,892.4000244140625,892.4000244140625,892.4000244140625,892.4000244140625,-0.002014987535089258,-0.002014987535089258,0.0,0.0
1988-02-25,889.2000122070312,889.2000122070312,889.2000122070312,889.2000122070312,-0.0035922940979875007,-0.0035922940979875007,0.0,0.0
1988-02-26,888.2000122070312,888.2000122070312,888.2000122070312,888.2000122070312,-0.0011252392165835407,-0.0011252392165835407,0.0,0.0
1988-02-29,888.7999877929688,888.7999877929688,888.7999877929688,888.7999877929688,0.0006752679895733904,0.0006752679895733904,0.0,0.0
1988-03-01,890.2999877929688,890.2999877929688,890.2999877929688,890.2999877929688,0.0016862462773450696,0.0016862462773450696,0.0,0.0
1988-03-02,892.2999877929688,892.2999877929688,892.2999877929688,892.2999877929688,0.002243914357212338,0.002243914357212338,0.0,0.0
1988-03-03,912.4000244140624,912.4000244140624,912.4000244140624,912.4000244140624,0.022276131942607868,0.022276131942607868,0.0,0.0
1988-03-04,920.5999755859376,920.5999755859376,920.5999755859376,920.5999755859376,0.008947087695109934,0.008947087695109934,0.0,0.0
1988-03-07,915.7000122070312,915.7000122070312,915.7000122070312,915.7000122070312,-0.005336791418906187,-0.005336791418906187,0.0,0.0
1988-03-08,917.5999755859376,917.5999755859376,917.5999755859376,917.5999755859376,0.0020727257642224823,0.0020727257642224823,0.0,0.0
1988-03-09,932.2999877929688,932.2999877929688,932.2999877929688,932.2999877929688,0.015893099000461236,0.015893099000461236,0.0,0.0
1988-03-10,938.4000244140624,938.4000244140624,938.4000244140624,938.4000244140624,0.006521685146766363,0.006521685146766363,0.0,0.0
1988-03-11,940.5999755859376,940.5999755859376,940.5999755859376,940.5999755859376,0.0023416201991521227,0.0023416201991521227,0.0,0.0
1988-03-14,948.0,948.0,948.0,948.0,0.007836558699913839,0.007836558699913839,0.0,0.0
1988-03-15,944.0999755859376,944.0999755859376,944.0999755859376,944.0999755859376,-0.004122435376166104,-0.004122435376166104,0.0,0.0
1988-03-16,946.5,946.5,946.5,946.5,0.002538903770521764,0.002538903770521764,0.0,0.0
1988-03-17,958.7000122070312,958.7000122070312,958.7000122070312,958.7000122070312,0.012807242166473337,0.012807242166473337,0.0,0.0
1988-03-18,959.7999877929688,959.7999877929688,959.7999877929688,959.7999877929688,0.0011467038899869212,0.0011467038899869212,0.0,0.0
1988-03-21,969.5,969.5,969.5,969.5,0.01005555797686858,0.01005555797686858,0.0,0.0
1988-03-22,957.9000244140624,957.9000244140624,957.9000244140624,957.9000244140624,-0.012037060806792852,-0.012037060806792852,0.0,0.0
1988-03-23,961.5,961.5,961.5,961.5,0.0037511511529207857,0.0037511511529207857,0.0,0.0
1988-03-24,958.5,958.5,958.5,958.5,-0.0031250025431352776,-0.0031250025431352776,0.0,0.0
1988-03-25,945.5999755859376,945.5999755859376,945.5999755859376,945.5999755859376,-0.013549941652459607,-0.013549941652459607,0.0,0.0
1988-03-28,925.2000122070312,925.2000122070312,925.2000122070312,925.2000122070312,-0.021809677282017662,-0.021809677282017662,0.0,0.0
1988-03-29,919.4000244140624,919.4000244140624,919.4000244140624,919.4000244140624,-0.0062886336247522144,-0.0062886336247522144,0.0,0.0
1988-03-30,930.0999755859376,930.0999755859376,930.0999755859376,930.0999755859376,0.011570771073093766,0.011570771073093766,0.0,0.0
1988-03-31,925.7999877929688,925.7999877929688,925.7999877929688,925.7999877929688,-0.004633865587780278,-0.004633865587780278,0.0,0.0
1988-04-05,926.7999877929688,926.7999877929688,926.7999877929688,926.7999877929688,0.0010795639752777572,0.0010795639752777572,0.0,0.0
1988-04-06,935.0,935.0,935.0,935.0,0.008808749901626101,0.008808749901626101,0.0,0.0
1988-04-07,946.0,946.0,946.0,946.0,0.011696039763191236,0.011696039763191236,0.0,0.0
1988-04-08,943.0,943.0,943.0,943.0,-0.0031762864184208183,-0.0031762864184208183,0.0,0.0
1988-04-11,946.5,946.5,946.5,946.5,0.0037046880159200286,0.0037046880159200286,0.0,0.0
1988-04-12,946.0999755859376,946.0999755859376,946.0999755859376,946.0999755859376,-0.00042272474392848525,-0.00042272474392848525,0.0,0.0
1988-04-13,955.4000244140624,955.4000244140624,955.4000244140624,955.4000244140624,0.009781880604172162,0.009781880604172162,0.0,0.0
1988-04-14,957.0999755859376,957.0999755859376,957.0999755859376,957.0999755859376,0.0017777271838676472,0.0017777271838676472,0.0,0.0
1988-04-15,933.4000244140624,933.4000244140624,933.4000244140624,933.4000244140624,-0.025073994021718362,-0.025073994021718362,0.0,0.0
1988-04-18,930.7000122070312,930.7000122070312,930.7000122070312,930.7000122070312,-0.00289685536413808,-0.00289685536413808,0.0,0.0
1988-04-19,930.9000244140624,930.9000244140624,930.9000244140624,930.9000244140624,0.0002148820411109584,0.0002148820411109584,0.0,0.0
1988-04-20,938.5,938.5,938.5,938.5,0.008130969677819922,0.008130969677819922,0.0,0.0
1988-04-21,944.5,944.5,944.5,944.5,0.006372830915000632,0.006372830915000632,0.0,0.0
1988-04-22,955.7999877929688,955.7999877929688,955.7999877929688,955.7999877929688,0.011892986430960527,0.011892986430960527,0.0,0.0
1988-04-25,959.5999755859376,959.5999755859376,959.5999755859376,959.5999755859376,0.003967832151098573,0.003967832151098573,0.0,0.0
1988-04-26,956.4000244140624,956.4000244140624,956.4000244140624,956.4000244140624,-0.0033402444124127164,-0.0033402444124127164,0.0,0.0
1988-04-27,957.0,957.0,957.0,957.0,0.0006271303417435878,0.0006271303417435878,0.0,0.0
1988-04-28,961.5,961.5,961.5,961.5,0.004691173575880239,0.004691173575880239,0.0,0.0
1988-04-29,965.4000244140624,965.4000244140624,965.4000244140624,965.4000244140624,0.004047983486621804,0.004047983486621804,0.0,0.0
1988-05-03,968.9000244140624,968.9000244140624,968.9000244140624,968.9000244140624,0.0036188840732130937,0.0036188840732130937,0.0,0.0
1988-05-04,972.7000122070312,972.7000122070312,972.7000122070312,972.7000122070312,0.003914289836361475,0.003914289836361475,0.0,0.0
1988-05-05,975.7999877929688,975.7999877929688,975.7999877929688,975.7999877929688,0.0031819124469381708,0.0031819124469381708,0.0,0.0
1988-05-06,976.0999755859376,976.0999755859376,976.0999755859376,976.0999755859376,0.00030738029710459885,0.00030738029710459885,0.0,0.0
1988-05-09,971.9000244140624,971.9000244140624,971.9000244140624,971.9000244140624,-0.004312071539716552,-0.004312071539716552,0.0,0.0
1988-05-10,966.7999877929688,966.7999877929688,966.7999877929688,966.7999877929688,-0.005261307426251021,-0.005261307426251021,0.0,0.0
1988-05-11,966.2999877929688,966.2999877929688,966.2999877929688,966.2999877929688,-0.0005173038305984109,-0.0005173038305984109,0.0,0.0
1988-05-12,964.5,964.5,964.5,964.5,-0.0018645000267238914,-0.0018645000267238914,0.0,0.0
1988-05-13,970.2000122070312,970.2000122070312,970.2000122070312,970.2000122070312,0.0058924160473064835,0.0058924160473064835,0.0,0.0
1988-05-16,970.7000122070312,970.7000122070312,970.7000122070312,970.7000122070312,0.0005152249005834865,0.0005152249005834865,0.0,0.0
1988-05-18,975.0,975.0,975.0,975.0,0.0044199977041733405,0.0044199977041733405,0.0,0.0
1988-05-19,964.2999877929688,964.2999877929688,964.2999877929688,964.2999877929688,-0.011035034140464544,-0.011035034140464544,0.0,0.0
1988-05-20,965.2999877929688,965.2999877929688,965.2999877929688,965.2999877929688,0.0010364843513448103,0.0010364843513448103,0.0,0.0
1988-05-23,956.0,956.0,956.0,956.0,-0.009681008157326093,-0.009681008157326093,0.0,0.0
1988-05-24,957.0,957.0,957.0,957.0,0.0010454784015529657,0.0010454784015529657,0.0,0.0
1988-05-25,969.4000244140624,969.4000244140624,969.4000244140624,969.4000244140624,0.012873957143035604,0.012873957143035604,0.0,0.0
1988-05-26,977.0999755859376,977.0999755859376,977.0999755859376,977.0999755859376,0.007911627368059705,0.007911627368059705,0.0,0.0
1988-05-27,983.4000244140624,983.4000244140624,983.4000244140624,983.4000244140624,0.0064270038399659194,0.0064270038399659194,0.0,0.0
1988-05-31,999.2999877929688,999.2999877929688,999.2999877929688,999.2999877929688,0.016039041848145884,0.016039041848145884,0.0,0.0
1988-06-01,1006.4000244140624,1006.4000244140624,1006.4000244140624,1006.4000244140624,0.00707988855282041,0.00707988855282041,0.0,0.0
1988-06-02,1020.9000244140624,1020.9000244140624,1020.9000244140624,1020.9000244140624,0.014304983884242005,0.014304983884242005,0.0,0.0
1988-06-03,1023.9000244140624,1023.9000244140624,1023.9000244140624,1023.9000244140624,0.0029342743357330912,0.0029342743357330912,0.0,0.0
1988-06-06,1035.0999755859375,1035.0999755859375,1035.0999755859375,1035.0999755859375,0.010879127378559793,0.010879127378559793,0.0,0.0
1988-06-07,1031.199951171875,1031.199951171875,1031.199951171875,1031.199951171875,-0.003774891529320973,-0.003774891529320973,0.0,0.0
1988-06-08,1040.5,1040.5,1040.5,1040.5,0.008978241559493297,0.008978241559493297,0.0,0.0
1988-06-09,1042.5999755859375,1042.5999755859375,1042.5999755859375,1042.5999755859375,0.00201620308379735,0.00201620308379735,0.0,0.0
1988-06-10,1046.4000244140625,1046.4000244140625,1046.4000244140625,1046.4000244140625,0.003638155116929177,0.003638155116929177,0.0,0.0
1988-06-15,1066.5,1066.5,1066.5,1066.5,0.019026533876989632,0.019026533876989632,0.0,0.0
1988-06-16,1069.4000244140625,1069.4000244140625,1069.4000244140625,1069.4000244140625,0.0027155074329081913,0.0027155074329081913,0.0,0.0
1988-06-20,1072.300048828125,1072.300048828125,1072.300048828125,1072.300048828125,0.002708153417666368,0.002708153417666368,0.0,0.0
1988-06-21,1058.0999755859375,1058.0999755859375,1058.0999755859375,1058.0999755859375,-0.013331095925356615,-0.013331095925356615,0.0,0.0
1988-06-22,1072.0,1072.0,1072.0,1072.0,0.013051238794124185,0.013051238794124185,0.0,0.0
1988-06-23,1083.4000244140625,1083.4000244140625,1083.4000244140625,1083.4000244140625,0.010578204127721987,0.010578204127721987,0.0,0.0
1988-06-24,1082.699951171875,1082.699951171875,1082.699951171875,1082.699951171875,-0.0006463905400982757,-0.0006463905400982757,0.0,0.0
1988-06-27,1078.0,1078.0,1078.0,1078.0,-0.004350403749428459,-0.004350403749428459,0.0,0.0
1988-06-28,1079.5999755859375,1079.5999755859375,1079.5999755859375,1079.5999755859375,0.0014831070609180026,0.0014831070609180026,0.0,0.0
1988-06-29,1085.4000244140625,1085.4000244140625,1085.4000244140625,1085.4000244140625,0.005358025592591438,0.005358025592591438,0.0,0.0
1988-06-30,1093.199951171875,1093.199951171875,1093.199951171875,1093.199951171875,0.007160525266142721,0.007160525266142721,0.0,0.0
1988-07-01,1105.4000244140625,1105.4000244140625,1105.4000244140625,1105.4000244140625,0.011098152096746989,0.011098152096746989,0.0,0.0
1988-07-04,1094.5,1094.5,1094.5,1094.5,-0.00990964452242392,-0.00990964452242392,0.0,0.0
1988-07-05,1095.699951171875,1095.699951171875,1095.699951171875,1095.699951171875,0.001095745885022133,0.001095745885022133,0.0,0.0
1988-07-06,1091.9000244140625,1091.9000244140625,1091.9000244140625,1091.9000244140625,-0.0034740634686717354,-0.0034740634686717354,0.0,0.0
1988-07-07,1079.4000244140625,1079.4000244140625,1079.4000244140625,1079.4000244140625,-0.011513966576546693,-0.011513966576546693,0.0,0.0
1988-07-11,1095.9000244140625,1095.9000244140625,1095.9000244140625,1095.9000244140625,0.015170611944262218,0.015170611944262218,0.0,0.0
1988-07-12,1107.0999755859375,1107.0999755859375,1107.0999755859375,1107.0999755859375,0.01016799606617264,0.01016799606617264,0.0,0.0
1988-07-13,1109.199951171875,1109.199951171875,1109.199951171875,1109.199951171875,0.001895028907437382,0.001895028907437382,0.0,0.0
1988-07-14,1118.4000244140625,1118.4000244140625,1118.4000244140625,1118.4000244140625,0.008260123588407177,0.008260123588407177,0.0,0.0
1988-07-15,1131.0,1131.0,1131.0,1131.0,0.01120308280711984,0.01120308280711984,0.0,0.0
1988-07-18,1146.5999755859375,1146.5999755859375,1146.5999755859375,1146.5999755859375,0.01369882306559023,0.01369882306559023,0.0,0.0
1988-07-19,1136.199951171875,1136.199951171875,1136.199951171875,1136.199951171875,-0.00911170203362336,-0.00911170203362336,0.0,0.0
1988-07-20,1145.5,1145.5,1145.5,1145.5,0.008151904745463009,0.008151904745463009,0.0,0.0
1988-07-21,1152.5,1152.5,1152.5,1152.5,0.006092272977253328,0.006092272977253328,0.0,0.0
1988-07-22,1142.800048828125,1142.800048828125,1142.800048828125,1142.800048828125,-0.008452061787440759,-0.008452061787440759,0.0,0.0
