ticker,model,family,horizon,hidden_dim_1,hidden_dim_2,dropout,weight_decay,lr,max_epochs,batch_size,rmse,mae,qlike,mase,hit_rate,mz_alpha,mz_beta,mz_r2,mz_alpha_p,mz_beta_p,mz_joint_p,dm_stat_naive,dm_p_naive,dm_stat_har,dm_p_har,jb_p,ljungbox_p,ljungbox_sq_p,bp_p,arch_p,tail_corr,tail_corr_p,tail_shape_y,tail_shape_yhat,tail_lambda_90,tail_lambda_95,ceq_gain_bps,enc_beta2,enc_beta2_p,pit_ks_stat,pit_ks_p,cc_p_95,n_params,param_sample_ratio,n_obs_total,n_train,n_test,n_features,n_nonstationary_feats
STI_SINGAPORE,MLP-HAR-X,MLP-HAR-X,10,32,0,0.1,0.0005,0.001,250,128,0.00017134738351562437,4.785720088859112e-05,0.602065590699306,0.4346993641188034,0.9020866773675762,3.7294561918284046e-06,1.1670401963567185,0.046716531811112016,0.6095780700479769,3.394299105887113e-21,,-6.440401372809514,1.5114265394799986e-10,-1.5129412282260568,0.1304637472686223,0.0,3.62083248882022e-223,1.4462282802460426e-24,9.353198000845276e-09,1.9572647433324185e-20,0.14436116993749518,0.04869980757462743,0.701423980070565,0.37022860332201885,0.0299625468164794,0.0149812734082397,,,,0.059925093632958795,2.8187971966153377e-06,0.0,385,0.05149812734082397,9345,7476,1869,8,0
STI_SINGAPORE,MLP-HAR-X,MLP-HAR-X,21,32,0,0.0,0.0005,0.0005,250,128,0.00017585415511190355,5.25406700026316e-05,0.7014194893204161,0.47712754638032406,0.8816282806641671,3.994229722838439e-05,0.40899337326478813,0.006766021203008732,1.1512303823460647e-07,0.0003739380598340546,,-2.7898111315443215,0.005327479898180831,-0.24661662465587228,0.8052320638487143,0.0,4.171022433041554e-284,1.2052476528596387e-26,0.9992299437428988,1.381258273949773e-21,-0.020142480152977146,0.7843727082564332,0.701423980070565,0.30948856312741513,0.02196036422067488,0.007498660953401178,,,,0.050224343655558834,0.00015633918010398974,0.0,385,0.05156019820543726,9334,7467,1867,8,0
STI_SINGAPORE,MLP-HAR-X,MLP-HAR-X,63,16,0,0.0,0.0001,0.0005,250,128,0.00020632925177322127,6.790546219359216e-05,0.8993689287600399,0.6146430720401767,0.8407746100053792,6.0073162134356e-05,0.035850449689109616,0.000529859948048883,2.2956634826264695e-35,0.32122660397595837,,1.7750065475366241,0.07606049101414136,2.24599407339629,0.024821470332315743,0.0,0.0,3.376774800213968e-26,3.7209317713207856e-20,4.168907733686915e-20,0.019129186112108315,0.7955177242772684,0.6966482225161665,0.6319849076478381,0.014523937600860678,0.004841312533620226,,,,0.09640361191137872,1.7264854838986281e-15,0.0,193,0.025965289923314948,9292,7433,1859,8,0
STI_SINGAPORE,MLP-HAR-X,MLP-HAR-X,100,32,0,0.0,0.0001,0.001,250,128,0.00017914592342209998,5.4487431827478224e-05,0.8242770367169413,0.492108232631767,0.8773635872501351,7.623348357968911e-05,-0.24993688922127572,0.001530884656421816,1.0379054009407153e-16,0.0924027142532467,,-1.4724644130918285,0.14106560881074426,1.2325924032183688,0.21788448771670543,0.0,0.0,5.750643756314526e-27,0.9271815414715993,9.974894695472344e-22,-0.19831697054698458,0.0068088620788350354,0.6966482225161665,0.22941022852192755,0.009724473257698542,0.0016207455429497568,,,,0.0744192328471096,2.3195624754273295e-09,0.0,385,0.051998919502971364,9255,7404,1851,8,0
EUROSTOXX50,MLP-HAR-X,MLP-HAR-X,1,16,0,0.0,0.0001,0.0005,250,128,0.000893821989141593,0.00029945685388919023,1.0536259568485076,2.7305324121341505,0.20175438596491227,6.211154293369621e-05,0.02969230781177802,0.0403055116647939,1.222202325280482e-39,9.53789036907776e-10,,1.5467928055024358,0.12226051265942117,1.5592093731577212,0.11929413881834439,0.0,3.695906221787377e-33,1.392285327056808e-39,2.699309015611006e-143,3.67487057364928e-56,0.09295192885655719,0.3781643638565143,0.512350268877906,0.5767509746551513,0.039473684210526314,0.013157894736842105,,,,0.07984452493998906,1.666599171551479e-05,0.0097192579438371,193,0.05292020839045791,4559,3647,912,8,0
EUROSTOXX50,MLP-HAR-X,MLP-HAR-X,5,16,0,0.0,0.0005,0.001,250,128,0.00021772150193103998,0.00014306751742447984,0.7417612146554454,1.304425510535845,0.5817782656421515,4.823341476472815e-05,0.12863548119591176,0.023403476324064365,1.5390868753928895e-12,3.5110124291852864e-06,,2.6019233802913395,0.009420891797393915,3.1593613255113024,0.0016333520296307746,0.0,2.9906989713180193e-69,5.1698760825857e-110,9.069614700090255e-22,6.125548258561338e-74,0.023666188883580193,0.8237913140302678,0.512350268877906,0.298654842376709,0.026344676180021953,0.005488474204171241,,,,0.077661909989023,3.167549862698455e-05,0.13634502055359987,193,0.05296377607025247,4555,3644,911,8,0
EUROSTOXX50,MLP-HAR-X,MLP-HAR-X,10,16,0,0.0,1e-05,0.0005,250,128,471604.6409206768,164251.91023164167,19.906260986478554,1497548172.6453626,0.0989010989010989,7.000524799402011e-05,1.7377001330300004e-11,0.003617097873934494,2.6684631219409346e-48,0.06976807781523764,,3.735127124199784,0.00019930828855407867,3.735127124199784,0.00019930828855407867,0.0,1.0762706216843477e-71,0.0008237935220218851,5.2897485832013854e-34,0.007346100558712354,-0.09315177576047143,0.37981407995344874,0.512350268877906,0.8434552875161171,0.024175824175824177,0.0032967032967032967,,,,0.09368131868131868,2.1139957372707083e-07,,193,0.05302197802197802,4550,3640,910,8,0
EUROSTOXX50,MLP-HAR-X,MLP-HAR-X,21,16,0,0.0,1e-05,0.001,250,128,0.003213957425321592,0.0004770514414448866,0.8700936480268399,4.348943981412865,0.4889867841409692,7.240299786467497e-05,0.0007971022885824463,0.00039382060221393456,1.668012616138512e-55,0.5503587612496414,,1.9537721565640396,0.05103522622995871,1.952592259037362,0.05117521431406047,0.0,2.811719205228672e-07,0.0011306010342332252,3.233857158816286e-99,0.0008466298522526658,-0.08582576843446409,0.4185716540719847,0.512350268877906,1.4309289503097533,0.019823788546255508,0.005506607929515419,,,,0.0658751669726062,0.0007193886927331962,0.00976605747590542,193,0.053153401266868634,4539,3631,908,8,0
EUROSTOXX50,MLP-HAR-X,MLP-HAR-X,63,16,0,0.1,1e-05,0.001,250,128,0.00957361067452501,0.003317135214434835,3.0573156359431723,30.426188926135747,0.09888888888888889,7.209816275161642e-05,7.639631283567622e-05,2.8615669029230517e-05,1.3576798641137232e-49,0.8726770856957149,,1.3845476796136333,0.16653435879854528,1.3844988119390487,0.16654930638383392,0.0,6.154199819361986e-20,0.7718298601263321,2.9167118674858832e-81,0.7805698953809759,-0.03859735769848129,0.7179627440626988,0.5284141462107376,0.7515648126602172,0.022222222222222223,0.0077777777777777776,,,,0.1308386618478361,6.802365013803608e-14,,193,0.053655824298026136,4497,3597,900,8,0
EUROSTOXX50,MLP-HAR-X,MLP-HAR-X,100,16,0,0.0,0.0005,0.001,250,128,5.57720178155818,2.7666822597904823,9.652472334460779,25329.880256928493,0.0930493273542601,7.035228846465923e-05,3.027994082134098e-07,0.0001320901053200041,7.899490972869203e-42,0.7317598026933219,,3.317940592580192,0.0009435715651084919,3.317940592970841,0.0009435715638053122,0.0,6.0262861768444624e-33,0.0034557908984099495,1.475991817002224e-117,0.01212870743186105,-0.05334814997736346,0.6175072881339974,0.5679393429784075,0.7176158142089843,0.013452914798206279,0.0033632286995515697,,,,0.14069506726457393,7.22512425408112e-16,,193,0.05409192825112107,4460,3568,892,8,0
NIFTY50,MLP-HAR-X,MLP-HAR-X,1,16,0,0.0,0.0001,0.001,250,128,0.005715857763566816,0.001820365653995012,2.1308337325555393,11.660948605685087,0.09436133486766399,6.29121102351325e-05,0.0035844987953692273,0.012945850867521203,1.7190640782840083e-23,0.0007789076327904782,,2.3203068989575764,0.02055531191800397,2.321343987250627,0.02049903940701525,0.0,5.431401346375832e-11,0.5595244115008278,1.3875821956364323e-129,0.6233009219372382,0.03235036815630239,0.7661171204686765,0.5399799715634672,0.8230379009246827,0.028768699654775604,0.006904487917146145,,,,0.041244689843100035,0.1011243651301168,,193,0.05557155197235819,4342,3473,869,8,0
NIFTY50,MLP-HAR-X,MLP-HAR-X,5,16,0,0.1,1e-05,0.001,250,128,0.00017732506979562177,6.865330940163012e-05,0.5715641368421263,0.4399346824081107,0.9089861751152074,5.5286254633771085e-05,0.15859486747485776,0.0020447985159575133,6.954606986773445e-06,0.18318598619535773,,-4.806015858533549,1.8142353159777969e-06,1.8349237171515802,0.06685945036039653,0.0,1.0194183419660452e-17,0.7496811619228149,0.9418961253374708,0.7763072670592541,-0.025406429977400304,0.8153067480687067,0.5399799715634672,0.31436078071594237,0.020737327188940093,0.002304147465437788,,,,0.10549608892548373,7.257748495174021e-09,0.00025704343016441644,193,0.05561959654178674,4338,3470,868,8,0
NIFTY50,MLP-HAR-X,MLP-HAR-X,10,16,0,0.0,0.0005,0.001,250,128,0.00019085151727036445,7.685948242946059e-05,0.5970597931698708,0.49250351349289645,0.8985005767012687,6.450555386316329e-05,0.04928051456088839,0.0005552846491135854,5.289133076835133e-12,0.4883421528878118,,-0.9751164834503867,0.32977478133640803,1.6814614482124934,0.0930338729534852,0.0,1.6895089479336835e-30,2.0136339559423967e-08,0.002605475615556611,2.9677507566818673e-08,0.08084858205146897,0.4566236008752065,0.538903732306132,0.3800650024414062,0.0196078431372549,0.00461361014994233,,,,0.13614708977172213,1.7703593836021452e-14,0.0005249400478016808,193,0.055683785343335256,4333,3466,867,8,0
NIFTY50,MLP-HAR-X,MLP-HAR-X,21,16,0,0.1,1e-05,0.0005,250,128,0.00020072628624953086,8.986212219553432e-05,0.7191212673889839,0.574982087578618,0.8138728323699422,5.911682208024373e-05,0.09587560112056671,0.003624169928885812,1.4652348094312885e-12,0.07679184407523544,,-0.17745351235943535,0.8591937697835399,3.625341352728547,0.000305462247288002,0.0,1.644906948570121e-29,0.6866417097838249,0.15635414267789113,0.6946859083324801,0.036159510096959974,0.7395087210422828,0.538903732306132,0.284657294750213,0.024277456647398842,0.006936416184971098,,,,0.046232407730984026,0.04801340235726825,0.013531231837434876,193,0.05582875325426671,4322,3457,865,8,0
