ticker,model,family,horizon,hidden_dim_1,hidden_dim_2,dropout,weight_decay,lr,max_epochs,batch_size,rmse,mae,qlike,mase,hit_rate,mz_alpha,mz_beta,mz_r2,mz_alpha_p,mz_beta_p,mz_joint_p,dm_stat_naive,dm_p_naive,dm_stat_har,dm_p_har,jb_p,ljungbox_p,ljungbox_sq_p,bp_p,arch_p,tail_corr,tail_corr_p,tail_shape_y,tail_shape_yhat,tail_lambda_90,tail_lambda_95,ceq_gain_bps,enc_beta2,enc_beta2_p,pit_ks_stat,pit_ks_p,cc_p_95,n_params,param_sample_ratio,n_obs_total,n_train,n_test,n_features,n_nonstationary_feats
RUSSELL2000,MLP-HAR-X,MLP-HAR-X,63,16,0,0.1,0.0005,0.001,250,128,0.02171966743453836,0.0044399048091376524,2.4321411251516576,54.165697897397784,0.42297511911064056,0.00015987946841875317,-0.00013326408135766197,8.479778149084183e-05,3.397820529939055e-96,0.6891769532077838,,1.3588707194598728,0.17434986868450597,1.358847379709934,0.17435726474579027,0.0,1.5685344401148523e-31,0.004356267142821135,2.623669278842692e-23,0.004042806394890841,-0.16737944151158035,0.021330308043361935,0.5595594937418624,0.6885780882328114,0.008999470619375331,0.0021175224986765486,,,,0.059325735150628195,3.2007347299212963e-06,,193,0.025545996029119788,9444,7555,1889,8,0
RUSSELL2000,MLP-HAR-X,MLP-HAR-X,100,32,0,0.0,1e-05,0.001,250,128,0.0003370139550443231,0.0001465526695617769,0.9825485632117273,1.7900673090848667,0.47449521785334753,0.00016955501664273163,-0.06880662606793284,0.0008017206950950984,3.797954204746224e-53,0.21953036808713194,,2.2912334152635347,0.022060015451508264,1.0606113683166147,0.28900271644037634,0.0,0.0,2.4129845206861422e-294,0.0035722816055293845,4.116718296156922e-156,-0.09181819797721254,0.2089080651637741,0.5595594937418624,0.3912453803610301,0.007970244420828906,0.0021253985122210413,,,,0.07173255284369146,7.247940596220838e-09,0.0,385,0.05116279069767442,9407,7525,1882,8,0
SENSEX,MLP-HAR-X,MLP-HAR-X,1,32,0,0.1,1e-05,0.001,250,128,0.00020054995292856687,6.752061580777587e-05,0.4869202704498411,0.3524276330376929,0.9135174418604651,2.7950355289613378e-05,0.808774988368198,0.0798289036687615,0.000672477221295793,1.137475793775462e-26,,-10.479947829995886,0.0,0.018352153971311874,0.9853605841572817,0.0,0.09339669652462229,0.9895610574837858,0.050411652899420366,0.966911385753972,0.08757525873937472,0.3070732229053488,0.594763562454207,0.3928888405070585,0.038517441860465115,0.01308139534883721,,,,0.08534891119162269,3.608492618924767e-09,2.7755575615628914e-15,385,0.06998727504090166,6877,5501,1376,8,0
SENSEX,MLP-HAR-X,MLP-HAR-X,5,16,0,0.1,1e-05,0.001,250,128,0.00020349557389686519,7.817011383369862e-05,0.5416475839477033,0.40799393494201064,0.8967272727272727,1.9864431399273575e-05,0.762568170573771,0.05043484437734558,0.056635353881880235,3.5209417299909594e-17,,-8.373405191575772,0.0,0.4121014700590696,0.6803293342548762,0.0,1.3184723226800028e-12,0.9986022042484106,0.031206716508485676,0.9939559825181097,0.11171741756071499,0.1920519496332003,0.594763562454207,0.3578125378664802,0.028363636363636365,0.010181818181818183,,,,0.10094751810575747,1.1898191556775623e-12,8.260059303211165e-14,193,0.035103674063295745,6873,5498,1375,8,0
SENSEX,MLP-HAR-X,MLP-HAR-X,10,16,0,0.0,1e-05,0.001,250,128,0.00021932243838666983,0.0001005201710532811,0.6090520269577785,0.5246990524652365,0.8558951965065502,5.1359871361267314e-05,0.3343083804459499,0.028779411904106378,6.762562910343018e-09,2.475301292328035e-10,,-2.8126348210404037,0.004983709080929044,1.4423153937042148,0.1494414862114648,0.0,9.753238871073725e-28,0.4236694465882845,0.0006895759877555632,0.3730932507609511,0.11473119187924809,0.1802595893637246,0.5821612755433329,0.45310860521653185,0.022561863173216887,0.008005822416302766,,,,0.09664400332982015,1.2726575055749643e-11,7.715884724923683e-06,193,0.03512923188933382,6868,5494,1374,8,0
SENSEX,MLP-HAR-X,MLP-HAR-X,21,32,0,0.1,0.0001,0.001,250,128,0.00023525072067620727,0.0001331380465649759,0.7397737151412147,0.6984555531690776,0.8199708454810496,3.8691185217405635e-05,0.3233829874445977,0.041570549817682045,2.316799592542484e-05,2.4310607778231163e-14,,-0.790156431774729,0.429573061487345,-0.2705161060860479,0.7868039447691069,0.0,2.0515070721930112e-21,0.9797237716976982,0.00024351422804756118,0.9841730219488897,-0.07247898919835885,0.3982210892793637,0.5762067118837934,0.4907606279148775,0.02040816326530612,0.01020408163265306,,,,0.1520505167817876,3.685129699566905e-28,0.0014470907047809956,385,0.07019143117593436,6857,5485,1372,8,0
SENSEX,MLP-HAR-X,MLP-HAR-X,63,32,0,0.1,0.0001,0.001,250,128,0.00027059009695581433,0.0001486563292307638,0.765862579410515,0.8140718528768777,0.7732942039618489,7.882359494420514e-05,0.06707019854803195,0.004184009328407012,3.8151137956135323e-26,0.016923523024042653,,2.0132808012154624,0.0442815147194473,0.5726352283318562,0.5669862149775393,0.0,5.582855566680266e-130,8.013710662808366e-07,4.995566051088191e-28,0.00011606075642762244,-0.020544365000840066,0.8116581300816958,0.5790860490217259,0.5238296424641329,0.016874541452677916,0.00586940572267058,,,,0.16947909024211305,1.0758226912099932e-34,0.014667804942653295,385,0.07061628760088041,6815,5452,1363,8,0
SENSEX,MLP-HAR-X,MLP-HAR-X,100,32,0,0.0,0.0001,0.001,250,128,0.0003832892290732857,0.0002067244675210222,0.9129115521465851,1.1286944412322044,0.5943952802359882,8.818789068579682e-05,0.010137366895819181,0.00024684864328938794,3.6629932104380264e-36,0.5632250453709249,,1.9758960876174247,0.048369140730152305,2.0604882397730195,0.03954242856609791,0.0,3.9680815986420027e-212,2.8719873662345467e-68,1.8862224577739416e-16,2.3132220825830525e-74,0.05733982157339822,0.5072888507487121,0.580932240654996,0.47087119230583535,0.01327433628318584,0.003687315634218289,,,,0.16193232204859692,1.5553611359694e-31,0.0012317181082589501,385,0.07100700848395426,6778,5422,1356,8,0
NASDAQ,MLP-HAR-X,MLP-HAR-X,1,64,0,0.1,0.0005,0.0005,250,128,0.00045224129857141074,0.0001467704004225155,0.5028182504714435,1.2140766529108307,0.7448905109489051,-1.833971762868168e-05,1.090815272577232,0.2097339684417544,0.1080261117832179,3.744743707349676e-142,,-2.183442521361541,0.02908783121651215,-2.1688311837135275,0.0301812872024394,0.0,7.795921209350537e-60,9.963907808492653e-18,5.614334458248184e-26,1.1068491734421108e-13,0.41514835529434074,7.691877764995982e-13,0.6772242454404039,0.380303800541119,0.03941605839416058,0.019343065693430656,,,,0.08998944876455958,9.304692698217991e-20,0.0,769,0.07017703960576747,13698,10958,2740,8,0
NASDAQ,MLP-HAR-X,MLP-HAR-X,5,16,0,0.1,0.0005,0.001,250,128,0.0013510841215227814,0.000882569700559342,1.4688811822833296,7.299898224334248,0.31252281854691494,6.755515605124505e-05,0.11387519801341797,0.05725812287837295,2.1294375874028382e-07,5.732148955007868e-37,,7.552426869976231,5.773159728050814e-14,7.7114382680454225,1.7319479184152442e-14,0.0,0.0,6.885154334308134e-190,1.4639351926637732e-120,2.2566802941698032e-69,0.12213217439494813,0.04338619768680759,0.6719799302330258,0.3308182919726652,0.029207740051113547,0.01022270901788974,,,,0.07996795280370478,1.1054892507889213e-15,1.9872929968300923e-08,193,0.017617526243724327,13694,10955,2739,8,0
