ticker,model,horizon,n_obs_total,n_train,n_test,rmse,mae,qlike,mase_var,hit_rate,dm_stat,dm_p,mz_alpha_log,mz_beta_log,mz_r2_log,mz_alpha_log_p,mz_beta_log_p,jb_p,ljungbox_p,tail_corr,tail_corr_p,enc_beta2,enc_beta2_p,naive_level,naive_den,n_params,param_sample_ratio,garch_alpha_mean,garch_alpha_std,garch_beta_mean,garch_beta_std,garch_persistence,garch_nu_mean,garch_nu_std,q95_coverage,q95_coverage_err,q95_width
NASDAQ,IGARCH,21,13721,10976,206,0.0074887940216949835,0.007486946649045326,2.3739470210979943,37.52156712181235,0.883495145631068,148.47625837515122,0.0,,,,,,0.011798197849238386,4.041335676952189e-210,,,,,0.00015644508685780105,0.00019953715218608102,5,0.00045553935860058307,0.1449116747490329,0.0253289110118667,0.8263746558222861,0.031900914980075336,0.9712863305713193,6.295850500802957,1.5766699241259299,1.0,0.050000000000000044,0.0
NASDAQ,IGARCH,63,13721,10976,206,0.007486311054750389,0.007484994625731281,2.3484676697479934,37.51178436560551,0.883495145631068,170.35341717945502,0.0,,,,,,0.0012068584362657099,7.130298416308498e-305,,,,,0.00015644508685780105,0.00019953715218608102,5,0.00045553935860058307,0.1449116747490329,0.0253289110118667,0.8263746558222861,0.031900914980075336,0.9712863305713193,6.295850500802957,1.5766699241259299,1.0,0.050000000000000044,0.0
NASDAQ,IGARCH,100,13721,10976,206,0.007500660727190907,0.007499544593698881,2.3627616020649103,37.58470295649545,0.8737864077669902,186.80099963698723,0.0,,,,,,0.00023599432353491013,2.639847625624292e-272,,,,,0.00015644508685780105,0.00019953715218608102,5,0.00045553935860058307,0.1449116747490329,0.0253289110118667,0.8263746558222861,0.031900914980075336,0.9712863305713193,6.295850500802957,1.5766699241259299,1.0,0.050000000000000044,0.0
EUROSTOXX50,GARCH,1,4582,3665,761,0.01065030098416887,0.010647633322517246,5.082075880315673,40.44847170598928,0.14848883048620237,417.04987333634,0.0,,,,,,0.0,1.03504725933027e-29,,,,,0.00021530294741290386,0.00026323944696631473,5,0.001364256480218281,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,GARCH,5,4582,3665,757,0.010649713979375017,0.010648668324300042,4.007723015883383,40.452403494308705,0.1215323645970938,445.7710203431714,0.0,,,,,,0.0,0.0,,,,,0.00021530294741290386,0.00026323944696631473,5,0.001364256480218281,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,GARCH,10,4582,3665,752,0.010648995482533227,0.0106483220400716,3.8542143116880854,40.45108802190352,0.11436170212765957,500.521438317432,0.0,,,,,,0.0,0.0,,,,,0.00021530294741290386,0.00026323944696631473,5,0.001364256480218281,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,GARCH,21,4582,3665,741,0.010648819342808957,0.010648433004232957,3.7441615429177757,40.451509555084186,0.1106612685560054,627.5881281734429,0.0,,,,,,0.0,0.0,,,,,0.00021530294741290386,0.00026323944696631473,5,0.001364256480218281,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,GARCH,63,4582,3665,699,0.010651921534699372,0.010651777219424995,3.6731443018016976,40.46421363583872,0.1044349070100143,981.2508367016098,0.0,,,,,,1.1746827994333613e-30,0.0,,,,,0.00021530294741290386,0.00026323944696631473,5,0.001364256480218281,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,GARCH,100,4582,3665,662,0.010653984899036344,0.010653897591317693,3.660206791982921,40.4722685528245,0.0,1225.1593539280684,0.0,,,,,,8.1303235270607e-11,0.0,,,,,0.00021530294741290386,0.00026323944696631473,5,0.001364256480218281,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
EUROSTOXX50,GJR,1,4582,3665,916,0.010661260778440491,0.010658937954502068,5.187456912023173,40.491415999160765,0.1299126637554585,489.4665226787919,0.0,,,,,,0.0,3.7722160339190224e-38,,,,,0.00021530294741290386,0.00026323944696631473,6,0.0016371077762619372,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
