Date,p_change,expected_runlen,p_evt
1962-01-02,1.0,0.0,0.0
1962-01-03,0.9999999995010633,4.989366697571995e-10,0.0
1962-01-04,0.9999999997610152,2.3898483180605927e-10,0.0
1962-01-05,0.9999999999826455,1.7354451207233595e-11,0.0
1962-01-08,1.0,0.0,0.0
1962-01-09,0.9999999999946589,5.341060926866703e-12,0.0
1962-01-10,0.9999999999581791,4.182088009225783e-11,0.0
1962-01-11,0.9999999999321658,6.783418271329558e-11,0.0
1962-01-12,0.9999999999894039,1.059607956856602e-11,0.0
1962-01-15,0.999999999942487,5.751310538869889e-11,0.0
1962-01-16,0.9999999998896274,1.1037259994201802e-10,0.0
1962-01-17,0.9999999974707091,2.529290887654818e-09,0.0
1962-01-18,0.9999999986650029,1.3349971111529837e-09,0.0
1962-01-19,1.0,0.0,0.0
1962-01-22,0.999999998200163,1.799836946148048e-09,0.0
1962-01-23,0.9999999801945795,1.9805420634346054e-08,0.0
1962-01-24,0.9999999798480292,2.0151970781929268e-08,0.0
1962-01-25,0.999998644381032,1.35561896797794e-06,0.0
1962-01-26,0.9999840476454539,1.595236339122982e-05,0.0
1962-01-29,0.8454667919796321,0.1545357549107643,0.0
1962-01-30,0.02855021274490079,0.9731034399156753,0.0
1962-01-31,0.007769428000660745,1.8186459354437692,0.0
1962-02-01,0.020451990994282257,2.3141388932574496,0.0
1962-02-02,0.004547817854841828,2.9550870496457495,0.0
1962-02-05,0.008816345398613801,3.857469494121121,0.0
1962-02-06,0.005242660173762211,4.82312061009484,0.0
1962-02-07,0.0022956275989716064,5.784185741942944,0.0
1962-02-08,0.002882573001534039,6.727640445594988,0.0
1962-02-09,0.00787121936941732,7.66631484595176,0.0
1962-02-12,0.0025313857713624936,8.476704902328603,0.0
1962-02-13,0.005775715896558753,9.288449573954528,0.0
1962-02-14,0.004490103096223477,9.945664217421813,0.0
1962-02-15,0.0036231579755490145,10.734655946590191,0.0
1962-02-16,0.007765716982749548,11.435860664442451,0.0
1962-02-19,0.002170797007184599,11.913066047204149,0.0
1962-02-20,0.0020618254367832773,12.078947703276995,0.0
1962-02-21,0.002083950595329678,12.492040756072203,0.0
1962-02-23,0.002128469990395337,12.69429687682198,0.0
1962-02-26,0.0020419482445655883,13.006587533580863,0.0
1962-02-27,0.002112526196694428,12.933972561117708,0.0
1962-02-28,0.0021284410766715185,12.777171334299336,0.0
1962-03-01,0.0020505364764917162,12.309463467178443,0.0
1962-03-02,0.002129245212188273,12.10508646197121,0.0
1962-03-05,0.0020931686691428373,11.97760494291402,0.0
1962-03-06,0.002027994103010385,11.716635021051946,0.0
1962-03-07,0.0020202022628309454,11.744618233348621,0.0
1962-03-08,0.002056286635492615,12.187016451562151,0.0
1962-03-09,0.0020132077120295594,12.725419264654306,0.0
1962-03-12,0.0020438331812048663,13.468547494174366,0.0
1962-03-13,0.0020460245609584485,14.275228365125592,0.0
1962-03-14,0.002014416359692472,15.105766488047802,0.0
1962-03-15,0.0020743226554250645,16.00142966485661,0.0
1962-03-16,0.002010772057745499,16.908620970035333,0.0
1962-03-19,0.0020501976969148454,17.842535872403978,0.0
1962-03-20,0.002010087921372965,18.75165978687518,0.0
1962-03-21,0.0020443554614405445,19.69501426590681,0.0
1962-03-22,0.002022635221110877,20.59861217965118,0.0
1962-03-23,0.002017190190221466,21.45364824411885,0.0
1962-03-26,0.002037287351270452,22.53767444852678,0.0
1962-03-27,0.0020570100124894524,23.512103961134592,0.0
1962-03-28,0.0020195598828293263,24.474870425357356,0.0
1962-03-29,0.0020413670836464544,25.389107700589822,0.0
1962-03-30,0.0021096672779400876,26.45495250490128,0.0
1962-04-02,0.0020103300114397656,27.33281673123095,0.0
1962-04-03,0.0020742807753928788,28.35194981205578,0.0
1962-04-04,0.0021911194787815405,29.365374408651864,0.0
1962-04-05,0.002276115670094583,30.318012058551545,0.0
1962-04-06,0.002333717175474757,31.370094695362614,0.0
1962-04-09,0.0020622581846526946,32.22735749663464,0.0
1962-04-10,0.002199471272065624,33.24344689498759,0.0
1962-04-11,0.013615329679688794,33.78199208898994,0.0
1962-04-12,0.002917148592545251,34.38026616663761,0.0
1962-04-13,0.15382618533772632,28.80345903110226,0.0
1962-04-16,0.005143557299710684,29.798936671847827,0.0
1962-04-17,0.004409662372596296,31.258502580864032,0.0
1962-04-18,0.0032323565889345995,32.9206387758966,0.0
1962-04-19,0.002254505454603814,36.43915711137983,0.0
1962-04-23,0.0026196414561050906,38.821657027340585,0.0
1962-04-24,0.00214465172905746,41.18579771064532,0.0
1962-04-25,0.00385222916010391,41.54192903638821,0.0
1962-04-26,0.002441010629054937,41.42409458529087,0.0
1962-04-27,0.1393995132704604,32.037552203246456,0.0
1962-04-30,0.7162152807911597,1.8928630460962148,0.0
