Date,abs_return,p_evt
1993-03-10,0.0082649911408059,0.0
1993-03-11,0.0017263324702775,0.0
1993-03-12,0.0164425186986703,0.0
1993-03-15,0.0099610958352892,0.0
1993-03-16,0.0004102609002717,0.0
1993-03-17,0.0001577808984719,0.0
1993-03-18,0.0049423924211292,0.0
1993-03-19,0.0026968771026617,0.0
1993-03-22,0.0121304799617621,0.0
1993-03-23,0.0005386819303054,0.0
1993-03-24,0.0047955627577896,0.0
1993-03-25,0.0012104773469227,0.0
1993-03-26,0.005023406859746,0.0
1993-03-29,3.1672646880955294e-05,0.0
1993-03-30,0.0074882404113478,0.0
1993-03-31,0.002546527488607,0.0
1993-04-01,0.0051625927653622,0.0
1993-04-02,0.0006946188657946,0.0
1993-04-05,0.0022765226681367,0.0
1993-04-06,0.0107363462131197,0.0
1993-04-07,0.0049602185563716,0.0
1993-04-08,0.0019493556586198,0.0
1993-04-13,0.0064497653303095,0.0
1993-04-14,0.0043909152684778,0.0
1993-04-15,0.0045571828887535,0.0
1993-04-16,0.0019776278856548,0.0
1993-04-19,0.0034514916138556,0.0
1993-04-20,0.0041309023542546,0.0
1993-04-21,0.0010198264248402,0.0
1993-04-22,0.0049353333429692,0.0
1993-04-23,0.0096466842774541,0.0
1993-04-26,0.0062642804529515,0.0
1993-04-27,0.0068703366774678,0.0
1993-04-28,0.0009763199003977,0.0
1993-04-29,0.0105801502971288,0.0
1993-05-03,0.000955732396348,0.0
1993-05-04,0.0005735918908023,0.0
1993-05-05,0.0060029874178002,0.0
1993-05-06,0.0051432695148448,0.0
1993-05-07,0.0002545933158445,0.0
1993-05-10,0.0069448481602652,0.0
1993-05-11,9.47819055251218e-05,0.0
1993-05-12,0.0032178866324675,0.0
1993-05-13,0.0106712771390097,0.0
1993-05-14,0.0079264133901657,0.0
1993-05-17,0.00695516235385,0.0
1993-05-18,0.0024911352111243,0.0
1993-05-19,0.0121232959199632,0.0
1993-05-21,0.0016053045907647,0.0
1993-05-24,0.0054844035003034,0.0
1993-05-25,0.0097195932147558,0.0
1993-05-26,0.0028652934739817,0.0
1993-05-27,0.0016382728838218,0.0
1993-05-28,0.010583457273123,0.0
1993-06-01,0.00824070180394,0.0
1993-06-02,0.0034935027144238,0.0
1993-06-03,0.0009446968586285,0.0
1993-06-04,0.000586277391486,0.0
1993-06-07,0.0085322513953396,0.0
1993-06-08,0.0010654728242496,0.0
1993-06-09,0.0102093840913374,0.0
1993-06-10,0.0020421837586825,0.0
1993-06-11,0.0020421837586826,0.0
1993-06-14,0.0101063114014952,0.0
1993-06-15,0.001170703069328,0.0
1993-06-16,0.004107062913883,0.0
1993-06-17,0.0049621247715916,0.0
1993-06-18,0.0009817307201381,0.0
1993-06-21,0.0101094804593225,0.0
1993-06-22,0.0072123302510113,0.0
1993-06-23,0.0011504649025349,0.0
1993-06-24,0.0012748537665547,0.0
1993-06-25,0.0018029091629034,0.0
1993-06-28,0.0085354465145639,0.0
1993-06-29,0.0050319677079152,0.0
1993-06-30,0.0033677252371436,0.0
1993-07-01,0.0022799493715128,0.0
1993-07-02,0.0039778226631523,0.0
1993-07-05,0.0038076349023692,0.0
1993-07-06,0.00676935851126,0.0
1993-07-07,0.0071828504117834,0.0
1993-07-08,0.0153276809418475,0.0
1993-07-09,0.0024067137360668,0.0
1993-07-12,0.0003004449820861,0.0
1993-07-13,0.0009616609704084,0.0
1993-07-14,0.0006617546570009,0.0
1993-07-15,0.0017164524843231,0.0
1993-07-16,0.0057701110835466,0.0
1993-07-19,0.0060349198434151,0.0
1993-07-20,0.0158821950834594,0.0
1993-07-21,0.0082350119377527,0.0
1993-07-22,0.0097470492915813,0.0
1993-07-23,0.0007557328948216,0.0
1993-07-26,0.0091808477977006,0.0
1993-07-27,0.0039474157536838,0.0
1993-07-28,5.971450946427787e-05,0.0
1993-07-29,0.0084704345821212,0.0
1993-07-30,0.0030436680874029,0.0
1993-08-02,0.0062154227469059,0.0
1993-08-03,0.0144430780000742,0.0
1993-08-04,0.0034590844781296,0.0
1993-08-05,0.001789587821858,0.0
1993-08-06,0.0010264016267138,0.0
1993-08-09,0.0045377548873312,0.0
1993-08-10,0.0051569101630433,0.0
1993-08-11,0.0118152328374345,0.0
1993-08-12,0.007096905513133,0.0
1993-08-13,0.0029128036274153,0.0
1993-08-16,0.0031694539471755,0.0
1993-08-17,0.000968771683238,0.0
1993-08-18,0.0125097424166011,0.0
1993-08-19,2.818424780681412e-05,0.0
1993-08-20,0.0007033501478669,0.0
1993-08-23,0.0036941241650302,0.0
1993-08-24,0.0050723538992676,0.0
1993-08-25,0.0075604725441346,0.0
1993-08-26,0.0085166706706468,0.0
1993-08-27,0.0075677719051987,0.0
1993-08-30,0.0133414868452673,0.0
1993-08-31,0.0075484065802323,0.0
1993-09-01,0.0085407921009923,0.0
1993-09-02,0.0070022418833397,0.0
1993-09-03,0.0158731690965093,0.0
1993-09-06,0.0003104211517485,0.0
1993-09-07,0.0052639989919813,0.0
1993-09-08,0.0193107684321146,0.0
1993-09-09,0.0034943088982135,0.0
1993-09-10,0.0028499785664421,0.0
1993-09-13,0.0023544245623292,0.0
1993-09-14,0.0083962225568479,0.0
1993-09-15,0.0233924059598987,0.0
1993-09-16,0.0058924245632004,0.0
1993-09-17,0.00150377211148,0.0
1993-09-20,0.0093764697004733,0.0
1993-09-21,0.005482865140495,0.0
1993-09-22,0.0065846620792196,0.0
1993-09-23,0.0033843218148877,0.0
1993-09-24,0.001734111362554,0.0
1993-09-27,0.0076365415171236,0.0
1993-09-28,0.0004306233513252,0.0
1993-09-29,0.0025306142387231,0.0
1993-09-30,0.0072296204509466,0.0
1993-10-01,0.005558639035504,0.0
1993-10-04,0.0060931720805201,0.0
1993-10-05,0.0113779414163535,0.0
1993-10-06,0.0107803139893623,0.0
1993-10-07,0.0038209270289685,0.0
1993-10-08,0.0007764460951921,0.0
1993-10-11,0.0037074658923623,0.0
1993-10-12,0.0008833895366479,0.0
1993-10-13,0.0006072522699742,0.0
1993-10-14,0.0036102440368137,0.0
1993-10-15,0.0100454387285224,0.0
1993-10-18,0.0092441165144054,0.0
1993-10-19,0.0028831447450943,0.0
1993-10-20,0.0098261445045505,0.0
1993-10-21,0.0105482164087848,0.0
1993-10-22,0.0091588138477481,0.0
1993-10-25,0.0026943047458084,0.0
1993-10-26,0.0048576915997045,0.0
1993-10-27,0.0114358853089466,0.0
1993-10-28,0.0185175545786954,0.0
1993-10-29,0.0021408216335848,0.0
1993-11-01,0.005902663002461,0.0
1993-11-02,0.0032355502206625,0.0
1993-11-03,0.012098315722192,0.0
1993-11-04,0.0001531488750844,0.0
1993-11-05,0.0230340837408878,0.0
1993-11-08,0.0058686071987244,0.0
1993-11-09,0.0019162917046564,0.0
1993-11-10,0.0087186967595235,0.0
1993-11-11,0.0083418215788256,0.0
1993-11-12,0.0079714146746477,0.0
1993-11-15,0.0144510378448859,0.0
1993-11-16,0.0017492634181305,0.0
1993-11-17,0.0034815449347594,0.0
1993-11-18,0.0051004543996165,0.0
1993-11-19,0.0046809143720644,0.0
1993-11-22,0.0243027960594363,0.0
1993-11-23,0.0007785040135798,0.0
1993-11-24,0.0005633692933588,0.0
1993-11-25,0.0182316048416696,0.0
1993-11-26,0.0050700040521275,0.0
1993-11-29,0.0015996581355045,0.0
1993-11-30,0.0063572047517798,0.0
1993-12-01,0.0121565269674016,0.0
1993-12-02,0.0008498346866972,0.0
1993-12-03,0.0045715336504975,0.0
1993-12-06,0.0048311627113674,0.0
1993-12-07,0.002139761786937,0.0
1993-12-08,0.0086900867678746,0.0
1993-12-09,0.0030569622143478,0.0
1993-12-10,0.0003543498695671,0.0
1993-12-13,0.0037277617154874,0.0
1993-12-14,0.0085732054908912,0.0
1993-12-15,0.0026942756461168,0.0
1993-12-16,0.0145142358512525,0.0
1993-12-17,0.0102792040003418,0.0
1993-12-20,0.0173196238455596,0.0
1993-12-21,0.0018986727974483,0.0
1993-12-22,0.0089439686298704,0.0
1993-12-23,0.0057807474036354,0.0
1993-12-24,0.000340593050712,0.0
1993-12-27,0.013124199731976,0.0
1993-12-28,0.0099178666552865,0.0
1993-12-29,0.0008249406644375,0.0
1994-01-03,0.0146173116145885,0.0
1994-01-04,0.0012362155444636,0.0
1994-01-05,0.0035812153305823,0.0
1994-01-06,0.0027660797659371,0.0
1994-01-07,0.0010618672506987,0.0
1994-01-10,0.000942857107396,0.0
1994-01-11,0.0009664894940446,0.0
1994-01-12,0.0182307620559284,0.0
1994-01-13,0.0016826641708972,0.0
1994-01-14,0.0118862366146646,0.0
1994-01-17,0.0054768464135074,0.0
1994-01-18,0.0052588770874243,0.0
1994-01-19,0.0050909961638081,0.0
1994-01-20,0.0055144531892287,0.0
1994-01-21,0.0082953553896314,0.0
1994-01-24,0.0028662278673625,0.0
1994-01-25,0.0080838412399194,0.0
1994-01-26,0.0015729222270449,0.0
1994-01-27,0.0002114720472759,0.0
1994-01-28,0.0095150835315492,0.0
1994-01-31,0.0205651567445819,0.0
1994-02-01,0.0067928630514744,0.0
1994-02-02,0.0037566407479873,0.0
1994-02-03,0.0046980101388949,0.0
1994-02-04,0.0040576250277006,0.0
1994-02-07,0.0200346544893526,0.0
1994-02-08,0.0187526526730468,0.0
1994-02-09,0.0019680526296596,0.0
1994-02-10,0.000182905993864,0.0
1994-02-11,0.006768466252318,0.0
1994-02-14,0.0129527049288246,0.0
1994-02-15,0.0026085967800036,0.0
1994-02-16,0.0039697934806994,0.0
1994-02-17,0.0030074672537481,0.0
1994-02-18,0.0140737317375409,0.0
1994-02-21,0.0031206420801744,0.0
1994-02-22,0.0077852654792872,0.0
1994-02-23,0.0084430566888642,0.0
1994-02-24,0.0177704472426469,0.0
1994-02-25,0.0064033373717516,0.0
1994-02-28,0.0122193583305834,0.0
1994-03-01,0.0114978177835905,0.0
1994-03-02,0.0210646808248378,0.0
1994-03-03,0.012541656666341,0.0
1994-03-04,0.0044516644061489,0.0
1994-03-07,0.0250546723360206,0.0
1994-03-08,0.0041048448745803,0.0
1994-03-09,0.0053806499255019,0.0
1994-03-10,0.0043872490677523,0.0
1994-03-11,0.0111121122402456,0.0
1994-03-14,0.0141836015033396,0.0
1994-03-15,0.0079185784421457,0.0
1994-03-16,0.0047624699136913,0.0
1994-03-17,0.0017417163973511,0.0
1994-03-18,0.0148565267129133,0.0
1994-03-21,0.0047934012310396,0.0
1994-03-22,0.0045992888312875,0.0
1994-03-23,0.0025310038213409,0.0
1994-03-24,0.0177060373697303,0.0
1994-03-25,0.003092311193108,0.0
1994-03-28,0.010027458844578,0.0
1994-03-29,0.0098553897279068,0.0
1994-03-30,0.0053967289725036,0.0
1994-03-31,0.0021271890248368,0.0
1994-04-05,0.0038306649834697,0.0
1994-04-06,0.0181132416710071,0.0
1994-04-07,0.0002664066197643,0.0
1994-04-08,0.0064453009406568,0.0
1994-04-11,0.016987230164404,0.0
1994-04-12,0.002905565973874,0.0
1994-04-13,0.0003301435742139,0.0
1994-04-14,0.0009200419371966,0.0
1994-04-15,0.0033694358879741,0.0
1994-04-18,0.0087178564952414,0.0
1994-04-19,0.0118872361604162,0.0
1994-04-20,0.0038735098264106,0.0
1994-04-21,0.0013730585210416,0.0
1994-04-22,0.0088674649673471,0.0
1994-04-25,0.0099512719682371,0.0
1994-04-26,0.0083035663862955,0.0
1994-04-27,0.0026324005152848,0.0
1994-04-28,0.0036248881135154,0.0
1994-04-29,0.0066356084433448,0.0
1994-05-02,0.0015965728003353,0.0
1994-05-03,0.0064329587158211,0.0
1994-05-04,0.0112302629923749,0.0
1994-05-05,0.0024560615534481,0.0
1994-05-06,0.0015084325648018,0.0
1994-05-09,0.0130173946039902,0.0
1994-05-10,0.009705659911456,0.0
1994-05-11,0.0062731345751365,0.0
1994-05-13,0.0024024205642563,0.0
1994-05-16,0.0034441412929036,0.0
1994-05-17,0.001959366698033,0.0
1994-05-18,0.0053744669455677,0.0
1994-05-19,0.0012266014125061,0.0
1994-05-20,0.0066642891218208,0.0
1994-05-24,0.0109128262545057,0.0
1994-05-25,0.0118012043491231,0.0
1994-05-26,0.003068360237639,0.0
1994-05-27,0.007713575191184,0.0
1994-05-30,0.0019650634317087,0.0
1994-05-31,0.0041086666729564,0.0
1994-06-01,0.0081424499646393,0.0
1994-06-02,0.0055691098406965,0.0
1994-06-03,0.0083206749476305,0.0
1994-06-06,0.0105377260128997,0.0
1994-06-07,0.0050945901088627,0.0
1994-06-08,0.0030057699867997,0.0
1994-06-09,0.0030550549605763,0.0
1994-06-10,0.0035715097206748,0.0
1994-06-13,0.0124197410026205,0.0
1994-06-14,0.0007471468584026,0.0
1994-06-15,0.0015208048406398,0.0
1994-06-16,0.0126552230725681,0.0
1994-06-17,0.0079152140395811,0.0
1994-06-20,0.0252250613527238,0.0
1994-06-21,0.0161946400319846,0.0
1994-06-22,0.0159333920716631,0.0
1994-06-23,0.0120501887395783,0.0
1994-06-24,0.015478820001665,0.0
1994-06-27,0.0114169264021335,0.0
1994-06-28,0.0108662331827521,0.0
1994-06-29,0.0028289867649055,0.0
1994-06-30,0.0032383252056202,0.0
1994-07-01,0.0025518596470465,0.0
1994-07-04,0.0090095381656178,0.0
1994-07-05,0.0043719221581351,0.0
1994-07-06,0.0111992857320298,0.0
1994-07-07,0.0022292273930901,0.0
1994-07-08,0.000984392696138,0.0
1994-07-11,0.0036218187776757,0.0
1994-07-12,0.010461472991424,0.0
1994-07-13,0.008057002582157,0.0
1994-07-14,0.0065278041633148,0.0
1994-07-15,0.0083234578029653,0.0
1994-07-18,0.0038691323977165,0.0
1994-07-19,0.0139016112609227,0.0
1994-07-20,0.0033127926118744,0.0
1994-07-21,0.0031123421748909,0.0
1994-07-22,0.0099244823282696,0.0
1994-07-25,0.0012399028110641,0.0
1994-07-26,0.0035622216317984,0.0
1994-07-27,0.0016558395466114,0.0
1994-07-28,0.0022976590022255,0.0
1994-07-29,0.0073516320089999,0.0
1994-08-01,0.0095813033534068,0.0
1994-08-02,0.0170804968772794,0.0
1994-08-03,0.0039042024278034,0.0
1994-08-04,0.002593203864594,0.0
1994-08-05,0.000285842880333,0.0
1994-08-08,0.0040188839590663,0.0
1994-08-09,0.0108091092618031,0.0
1994-08-10,0.0018934737971729,0.0
1994-08-11,0.0019414737655587,0.0
1994-08-12,0.0057264003790009,0.0
1994-08-15,0.0018080541621748,0.0
1994-08-16,0.0045419242943758,0.0
1994-08-17,0.0017488139550856,0.0
1994-08-18,0.0087263440418989,0.0
1994-08-19,0.0041615141101249,0.0
1994-08-22,0.007593316367349,0.0
1994-08-23,0.003657776680996,0.0
1994-08-24,0.0077831302366409,0.0
1994-08-25,0.008872687979895,0.0
1994-08-26,0.0073936501462045,0.0
1994-08-29,0.0089185727951942,0.0
1994-08-30,0.0085146622389537,0.0
1994-08-31,0.0037123487390902,0.0
1994-09-01,0.0079708299576532,0.0
1994-09-02,0.0024722284529021,0.0
1994-09-05,0.0019877279303631,0.0
1994-09-06,0.0088675708630016,0.0
1994-09-07,0.0021460192653537,0.0
1994-09-08,0.0016124813814884,0.0
1994-09-09,0.0063930719920154,0.0
1994-09-12,0.0033453823673982,0.0
1994-09-13,0.0021345963148718,0.0
1994-09-14,0.0051746054861753,0.0
1994-09-15,0.002554215244383,0.0
1994-09-16,0.0098391099318774,0.0
1994-09-19,0.0012029291103348,0.0
1994-09-20,0.0137021928127832,0.0
1994-09-21,0.0011462197039631,0.0
1994-09-22,0.0018217385291666,0.0
1994-09-23,0.0080849233946446,0.0
1994-09-26,0.0078102334509739,0.0
1994-09-27,0.0004743783526976,0.0
1994-09-28,0.0110454572685278,0.0
1994-09-29,0.0029665633773744,0.0
1994-09-30,0.0040685688952885,0.0
1994-10-03,0.0087136713367095,0.0
1994-10-04,0.0007274545923193,0.0
1994-10-05,0.0212024155945201,0.0
1994-10-06,0.0016647766561201,0.0
1994-10-07,0.0053339693646401,0.0
1994-10-10,0.0151818653673167,0.0
1994-10-11,0.0130265516772504,0.0
1994-10-12,0.0044890619448871,0.0
1994-10-13,0.0123765065321646,0.0
1994-10-14,0.00208467044146,0.0
1994-10-17,0.0006857751427924,0.0
1994-10-18,0.0072241609177622,0.0
1994-10-19,0.0036812249423727,0.0
1994-10-20,0.0015853745407194,0.0
1994-10-21,0.0087648162186735,0.0
1994-10-24,0.0036945689432716,0.0
1994-10-25,0.0078296141338497,0.0
1994-10-26,0.0023828841798583,0.0
1994-10-27,0.0117557215632973,0.0
1994-10-28,0.0127444028160125,0.0
1994-10-31,0.0086896337727224,0.0
1994-11-01,0.0057602928354406,0.0
1994-11-02,0.0110295366049208,0.0
1994-11-03,0.0112976054044039,0.0
1994-11-04,0.0009743093850614,0.0
1994-11-07,0.0053703226275496,0.0
1994-11-08,0.002131700954887,0.0
1994-11-09,0.0093991028089177,0.0
1994-11-10,0.0019457885302254,0.0
1994-11-11,0.0074533142786922,0.0
1994-11-14,0.0030124509573199,0.0
1994-11-15,0.0080133446286449,0.0
1994-11-16,0.0002668655514806,0.0
1994-11-17,0.0019675050800405,0.0
1994-11-18,0.0035073007455484,0.0
1994-11-21,0.0032641261697807,0.0
1994-11-22,0.0116190282430521,0.0
1994-11-23,0.0109842700810964,0.0
1994-11-24,0.0118941615766977,0.0
1994-11-25,0.0008853202483523,0.0
1994-11-28,0.0048841243286756,0.0
1994-11-29,0.0041709112745974,0.0
1994-11-30,0.0065185177217125,0.0
