Date,abs_return,p_evt
1990-08-02,0.0227047936937571,0.0
1990-08-03,0.024836151075243,0.0
1990-08-06,0.052166644586038,0.0
1990-08-07,0.0211943237333998,0.0
1990-08-08,0.0308233984158274,0.0
1990-08-09,0.0130055550990337,0.0
1990-08-10,0.0011242272122809,0.0
1990-08-13,0.0325836198623105,0.0
1990-08-14,0.005243239509852,0.0
1990-08-16,0.0064046798262422,0.0
1990-08-17,0.0342418341133854,0.0
1990-08-20,0.0329700192375698,0.0
1990-08-21,0.0411841540296071,0.0
1990-08-22,0.0255441730474259,0.0
1990-08-23,0.0210265790461062,0.0
1990-08-24,0.0403840364284198,0.0
1990-08-27,0.0500556704672005,0.0
1990-08-28,0.0118344576470027,0.0
1990-08-29,0.0106572944739879,0.0
1990-08-30,0.014615869656637,0.0
1990-08-31,0.0193384286108105,0.0
1990-09-03,0.0275962323009939,0.0
1990-09-04,0.014089053880449,0.0
1990-09-05,0.0104327426773386,0.0
1990-09-06,0.0178631174206315,0.0
1990-09-07,0.0061958066852518,0.0
1990-09-10,0.0262130217377584,0.0
1990-09-11,0.0048250998317569,0.0
1990-09-12,0.0036341651142195,0.0
1990-09-13,0.0012143292324019,0.0
1990-09-14,0.0190131455802582,0.0
1990-09-17,0.0068344472302971,0.0
1990-09-18,0.0150756624054472,0.0
1990-09-19,0.0063492276786587,0.0
1990-09-20,0.0192932029346788,0.0
1990-09-21,0.0019461569554859,0.0
1990-09-24,0.0262654626101863,0.0
1990-09-25,0.0120483385161744,0.0
1990-09-26,0.0093834468657976,0.0
1990-09-27,0.0165402381439938,0.0
1990-09-28,0.0165402381439939,0.0
1990-10-01,0.0276333372175181,0.0
1990-10-02,0.0205530677381621,0.0
1990-10-03,0.0038216607022569,0.0
1990-10-04,0.0089744192073337,0.0
1990-10-05,0.000644122405523,0.0
1990-10-08,0.0216707014516291,0.0
1990-10-09,0.0223152390182544,0.0
1990-10-10,0.0071174677688639,0.0
1990-10-11,0.0012978587156,0.0
1990-10-12,0.0211749971364585,0.0
1990-10-15,0.0151231615742208,0.0
1990-10-16,0.0018744147943503,0.0
1990-10-17,0.0087011114527361,0.0
1990-10-18,0.0190014910965997,0.0
1990-10-19,0.0018231545615151,0.0
1990-10-22,0.0024360547978811,0.0
1990-10-23,0.0217137602237842,0.0
1990-10-24,0.0053843982912343,0.0
1990-10-25,0.0126775015137788,0.0
1990-10-26,0.017157283618578,0.0
1990-10-29,0.0061614489440486,0.0
1990-10-30,0.0092564684372767,0.0
1990-10-31,0.0196445850742634,0.0
1990-11-02,0.0036540844556425,0.0
1990-11-05,0.0116601505173999,0.0
1990-11-06,0.0043303501012208,0.0
1990-11-07,0.0187740182441967,0.0
1990-11-08,0.0082461615386584,0.0
1990-11-09,0.0019090047159241,0.0
1990-11-12,0.0151422451567346,0.0
1990-11-13,0.0081073097634961,0.0
1990-11-14,0.0068557451445544,0.0
1990-11-15,0.0006255865077343,0.0
1990-11-16,0.0087227967403537,0.0
1990-11-19,0.0129431699038915,0.0
1990-11-20,0.0,0.0
1990-11-21,0.0036809857514272,0.0
1990-11-22,0.0073484715247918,0.0
1990-11-23,0.0006099420744144,0.0
1990-11-26,0.0203271550807315,0.0
1990-11-27,0.0006224712308055,0.0
1990-11-28,0.0031181815099923,0.0
1990-11-29,0.0037406527407979,0.0
1990-11-30,0.0012453301733963,0.0
1990-12-03,0.024616627635356,0.0
1990-12-04,0.0006077180375428,0.0
1990-12-05,0.0084695001135737,0.0
1990-12-06,0.0196845007825462,0.0
1990-12-07,0.0011820332345549,0.0
1990-12-10,0.0095069046394135,0.0
1990-12-11,0.0059880418446225,0.0
1990-12-12,0.0018001805041478,0.0
1990-12-13,0.0054102927282475,0.0
1990-12-14,0.0145722068590907,0.0
1990-12-17,0.0178961888246468,0.0
1990-12-18,0.0093838661689201,0.0
1990-12-19,0.0012578618010708,0.0
1990-12-20,0.0229163433880288,0.0
1990-12-21,0.0070580979565692,0.0
1990-12-26,0.0174141775666605,0.0
1990-12-27,0.0052185376095335,0.0
1990-12-28,0.0131667471612134,0.0
1991-01-02,0.0026542815848728,0.0
1991-01-03,0.0223399566559031,0.0
1991-01-04,0.0051847167341868,0.0
1991-01-07,0.0255333020051647,0.0
1991-01-08,0.0033211588149268,0.0
1991-01-09,0.0320813109901895,0.0
1991-01-10,0.0294235021166686,0.0
1991-01-11,0.0079947128017086,0.0
1991-01-14,0.0367888898252646,0.0
1991-01-15,0.0110422101956827,0.0
1991-01-16,0.0,0.0
1991-01-17,0.0683062940483779,0.0
1991-01-18,0.0,0.0
1991-01-21,0.0044972770948956,0.0
1991-01-22,0.0032247689990145,0.0
1991-01-23,0.0169385157280412,0.0
1991-01-24,0.020163284727056,0.0
1991-01-25,0.0064185072727894,0.0
1991-01-28,0.001278772552777,0.0
1991-01-29,0.0070535720466608,0.0
1991-01-30,0.0178576174000064,0.0
1991-01-31,0.0012650223065867,0.0
1991-02-01,0.0012666246151929,0.0
1991-02-04,0.0018993358036525,0.0
1991-02-05,0.015689057297235,0.0
1991-02-06,0.004993768180487,0.0
1991-02-07,0.0,0.0
1991-02-08,0.0149071083491381,0.0
1991-02-11,0.0092053426957766,0.0
1991-02-12,0.0067422872633789,0.0
1991-02-13,0.0061312270549363,0.0
1991-02-14,0.009732436918231,0.0
1991-02-15,0.0108369513298774,0.0
1991-02-18,0.0148591144037499,0.0
1991-02-19,0.003533572581311,0.0
1991-02-20,0.0047142102627264,0.0
1991-02-21,0.0099912673635702,0.0
1991-02-22,0.0040852114007699,0.0
1991-02-25,0.016175973739052,0.0
1991-02-26,0.0190922779348401,0.0
1991-02-27,0.0110369984745218,0.0
1991-02-28,0.0166145328559882,0.0
1991-03-01,0.0074137778981409,0.0
1991-03-04,0.0108170710298486,0.0
1991-03-05,0.0190695627203507,0.0
1991-03-06,0.0115991358433519,0.0
1991-03-07,0.0060224655064676,0.0
1991-03-08,0.0021857932199802,0.0
1991-03-11,0.0171038652305362,0.0
1991-03-12,0.0011135858611798,0.0
1991-03-13,0.0078300176327175,0.0
1991-03-14,0.0194612758715769,0.0
1991-03-15,0.0088496152769825,0.0
1991-03-18,0.0122975278104061,0.0
1991-03-19,0.0210294763056608,0.0
1991-03-20,0.0062983317281476,0.0
1991-03-21,0.0107863662864968,0.0
1991-03-22,0.0005644933821928,0.0
1991-03-25,0.0005641749091816,0.0
1991-03-26,0.0011273958353081,0.0
1991-03-27,0.0123181848740428,0.0
1991-03-28,0.0105176723776795,0.0
1991-04-02,0.006038997216768,0.0
1991-04-03,0.0135908588281179,0.0
1991-04-04,0.0086768440256889,0.0
1991-04-05,0.0086768440256888,0.0
1991-04-08,0.0027034350068847,0.0
1991-04-09,0.0005415651364424,0.0
1991-04-10,0.0158343466666263,0.0
1991-04-11,0.0043931976204207,0.0
1991-04-12,0.0021941862889839,0.0
1991-04-15,0.0005489980922957,0.0
1991-04-16,0.0104828546165863,0.0
1991-04-17,0.0143174251875484,0.0
1991-04-18,0.007133089229627,0.0
1991-04-19,0.0138621571005267,0.0
1991-04-22,0.0134909297410154,0.0
1991-04-23,0.0084531357110581,0.0
1991-04-24,0.0,0.0
1991-04-25,0.0028097798761033,0.0
1991-04-26,0.0016896652851264,0.0
1991-04-29,0.0128817239140342,0.0
1991-04-30,0.0100671991177238,0.0
1991-05-02,0.0249804829684415,0.0
1991-05-03,0.0043763745997987,0.0
1991-05-06,0.0021857932199802,0.0
1991-05-07,0.0010934938213712,0.0
1991-05-10,0.0110318476415053,0.0
1991-05-13,0.0085758496816351,0.0
1991-05-14,0.0158790318133127,0.0
1991-05-15,0.0016628794035195,0.0
1991-05-16,0.0130620353555834,0.0
1991-05-17,0.0003831884439188,0.0
1991-05-21,0.0033332320288557,0.0
1991-05-22,0.0010916435921978,0.0
1991-05-23,0.0095479351131183,0.0
1991-05-24,0.0049191213432162,0.0
1991-05-27,0.001830158170182,0.0
1991-05-28,0.0041161613707812,0.0
1991-05-29,0.0171860534836752,0.0
1991-05-30,0.0064986847243917,0.0
1991-05-31,0.0133555598832554,0.0
1991-06-03,0.0020925036977867,0.0
1991-06-04,0.0077481702362979,0.0
1991-06-05,0.0062463050308918,0.0
1991-06-06,0.0005366534350636,0.0
1991-06-07,0.0061350016658915,0.0
1991-06-10,0.0033524153220708,0.0
1991-06-11,0.0153183502448243,0.0
1991-06-12,0.0149934419921886,0.0
1991-06-13,0.0001623815058897,0.0
1991-06-14,0.0059372983234056,0.0
1991-06-17,0.007183162233111,0.0
1991-06-18,0.0077813200829574,0.0
1991-06-19,0.0178576312172515,0.0
1991-06-20,0.0025056390638272,0.0
1991-06-21,0.0071661138689707,0.0
1991-06-24,0.017308231991799,0.0
1991-06-25,5.6306826983867846e-05,0.0
1991-06-26,0.0084842137880353,0.0
1991-06-27,0.0042511046024814,0.0
1991-06-28,0.0116055600903598,0.0
1991-07-01,0.0143168409886759,0.0
1991-07-02,0.0126587837011844,0.0
1991-07-03,0.0187406378505197,0.0
1991-07-04,0.0057791961932964,0.0
1991-07-05,0.0087433526294636,0.0
1991-07-08,0.0051201174840974,0.0
1991-07-09,0.0117143249135338,0.0
1991-07-10,0.0131162705440872,0.0
1991-07-11,0.0019365640217632,0.0
1991-07-12,0.0001710508364055,0.0
1991-07-15,0.003130249189332,0.0
1991-07-16,0.0024464773493788,0.0
1991-07-17,0.0014799499536391,0.0
1991-07-18,0.0003413218773062,0.0
1991-07-19,0.0034081259912867,0.0
1991-07-22,0.0003969890090891,0.0
1991-07-23,0.0034544165842772,0.0
1991-07-24,0.0051874664801857,0.0
1991-07-25,0.0011241640369115,0.0
1991-07-26,0.0069902898489599,0.0
1991-07-29,0.0055593102253894,0.0
1991-07-30,0.0007398201095016,0.0
1991-07-31,0.0010822342945019,0.0
1991-08-01,0.0068721540688074,0.0
1991-08-02,0.0001698405596466,0.0
1991-08-05,0.002437187075188,0.0
1991-08-06,0.001533322962372,0.0
1991-08-07,0.0129311066686221,0.0
1991-08-08,0.0039754667758185,0.0
1991-08-09,0.0033585254071343,0.0
1991-08-12,0.001739653944563,0.0
1991-08-13,0.0158255971041383,0.0
1991-08-14,0.0063376805175498,0.0
1991-08-19,0.0757532057293864,0.0
1991-08-20,0.0223266581801029,0.0
1991-08-21,0.0382596322916733,0.0
1991-08-22,0.014507425628752,0.0
1991-08-23,0.0078848486641672,0.0
1991-08-26,0.0107950948137917,0.0
1991-08-27,0.0019983659625312,0.0
1991-08-28,0.0011347280192309,0.0
1991-08-29,0.0031809717313038,0.0
1991-08-30,0.00354653657937,0.0
1991-09-02,0.0004292337732331,0.0
1991-09-03,0.0051917323233825,0.0
1991-09-04,0.006641643237902,0.0
1991-09-05,0.0042364467939539,0.0
1991-09-06,0.0044514443257877,0.0
1991-09-09,0.0024217647338636,0.0
1991-09-10,0.0083324929200202,0.0
1991-09-11,0.001140330605966,0.0
1991-09-12,0.0100438103106969,0.0
1991-09-13,0.008027013931101,0.0
1991-09-16,0.0011187097484484,0.0
1991-09-17,5.322521575412775e-05,0.0
1991-09-18,0.0048028268227204,0.0
1991-09-19,0.0058669963250947,0.0
1991-09-20,0.0027085045649954,0.0
1991-09-23,0.0015368849021579,0.0
1991-09-24,0.0016960324517607,0.0
1991-09-25,0.0038797459339228,0.0
1991-09-26,0.0007458046398106,0.0
1991-09-27,0.0038826997336562,0.0
1991-09-30,0.0017001774478157,0.0
1991-10-01,0.0036093716616044,0.0
1991-10-02,0.0048330951072325,0.0
1991-10-03,0.0059807265199247,0.0
1991-10-04,0.0081742596441525,0.0
1991-10-07,0.0044919836474606,0.0
1991-10-08,0.0024379024776022,0.0
1991-10-09,0.002546365277749,0.0
1991-10-10,0.0001084628001468,0.0
1991-10-11,0.0053298253612051,0.0
1991-10-14,0.0002181633985927,0.0
1991-10-15,0.0127362639103505,0.0
1991-10-16,0.0034943453639119,0.0
1991-10-17,0.0042485876175625,0.0
1991-10-18,0.0046777789338685,0.0
1991-10-21,0.0098108443717232,0.0
1991-10-22,0.0049961823542943,0.0
1991-10-23,0.0034904181849221,0.0
1991-10-24,0.0006553529299955,0.0
1991-10-25,0.001745621881673,0.0
1991-10-28,0.0093846069116788,0.0
1991-10-29,0.0012425657303343,0.0
1991-10-30,0.0064662363920948,0.0
1991-10-31,0.0027430957936022,0.0
1991-11-04,0.0082202352299666,0.0
1991-11-05,0.0029281142156868,0.0
1991-11-06,0.0058648274693611,0.0
1991-11-07,0.0013606555195928,0.0
1991-11-08,0.0102809196497898,0.0
1991-11-12,0.0004305967925117,0.0
1991-11-13,0.0062614775211926,0.0
1991-11-14,0.0116815318533912,0.0
1991-11-15,0.0028405565620011,0.0
1991-11-18,0.029908208970378,0.0
1991-11-19,0.0241798722384726,0.0
1991-11-20,0.0009068614785801,0.0
1991-11-21,0.0014166314877987,0.0
1991-11-22,0.0140851134373781,0.0
1991-11-25,0.0011479080316622,0.0
1991-11-26,0.0146345184015959,0.0
1991-11-27,0.0062944864657424,0.0
1991-11-28,0.0017080395625424,0.0
1991-11-29,0.008699232647976,0.0
1991-12-02,0.0179212581431375,0.0
1991-12-03,0.0078111165694973,0.0
1991-12-04,0.004831025266616,0.0
1991-12-05,0.0062626837324609,0.0
1991-12-06,0.0103279270906275,0.0
1991-12-09,0.0133171637083875,0.0
1991-12-10,0.0160594910466669,0.0
1991-12-11,0.0053008204376582,0.0
1991-12-12,0.0156761924657709,0.0
1991-12-13,0.0099408974360677,0.0
1991-12-16,0.0050220186224447,0.0
1991-12-17,0.008742847148452,0.0
1991-12-18,0.0032183533189791,0.0
1991-12-19,0.0129780022525282,0.0
1991-12-20,0.0214248610922251,0.0
1991-12-23,0.0090796300463299,0.0
1991-12-24,0.0393125312574368,0.0
1991-12-26,0.013678039164921,0.0
1991-12-27,0.001045567505598,0.0
1991-12-30,0.0122453291169661,0.0
1991-12-31,0.0135706991558777,0.0
1992-01-02,0.0089885272756679,0.0
1992-01-03,0.0115903939336771,0.0
1992-01-06,0.0097248730887749,0.0
1992-01-07,0.0049911914719921,0.0
1992-01-08,0.00387174658439,0.0
1992-01-09,0.0266903805011942,0.0
1992-01-10,0.0019066821092178,0.0
1992-01-13,0.0071551635650772,0.0
1992-01-14,0.0106323072872498,0.0
1992-01-15,0.0160330149660634,0.0
1992-01-16,0.0071777182533812,0.0
1992-01-17,0.0,0.0
1992-01-20,0.0030595409280305,0.0
1992-01-21,0.0010712947480443,0.0
1992-01-22,0.0143429478441208,0.0
1992-01-23,0.001413096787454,0.0
1992-01-24,0.0060728231508385,0.0
1992-01-27,0.010432458584513,0.0
1992-01-28,0.0113301707385293,0.0
1992-01-29,0.0058352508381964,0.0
1992-01-30,0.0030371416295966,0.0
1992-01-31,0.0007468390332798,0.0
1992-02-03,0.0098063902906709,0.0
1992-02-04,0.000269287735571,0.0
