Date,p_change,expected_runlen,p_evt
2008-02-14,1.0,0.0,0.0
2008-02-15,0.9935135819415913,0.006486418058408772,0.0
2008-02-18,0.9393288792378096,0.06067372068329957,0.0
2008-02-19,0.9942195678756519,0.0058217787992240035,0.0
2008-02-20,0.9406769397956251,0.059886585483287444,0.0
2008-02-21,0.8710315988978271,0.13548269181191727,0.0
2008-02-22,0.923412264449014,0.08253279942067306,0.0
2008-02-25,0.9437299264187,0.07693790577929785,0.0
2008-02-26,0.9988153256911291,0.0021040363424219004,0.0
2008-02-27,0.9991516821774538,0.0008531207567715112,0.0
2008-02-28,0.8075225659487351,0.1926710415180929,0.0
2008-02-29,0.9999931322635656,1.1702427741360095e-05,0.0
2008-03-03,0.9999999999985327,1.4672695273937401e-12,0.0
2008-03-04,0.9975409352171659,0.0024590647842375668,0.0
2008-03-05,0.8075308540816221,0.1924693214984244,0.0
2008-03-07,0.999990371180369,1.712893718646559e-05,0.0
2008-03-10,0.9999997840722803,2.1592771973583495e-07,0.0
2008-03-11,0.999752558037493,0.0002474420451163906,0.0
2008-03-12,0.9999984774908414,1.523945682279584e-06,0.0
2008-03-13,0.9999999960386246,3.961375449911811e-09,0.0
2008-03-14,0.9999960365112301,3.963488769831982e-06,0.0
2008-03-17,0.9999999999882965,1.1703497376848472e-11,0.0
2008-03-18,0.9999718743766642,2.8125623335781448e-05,0.0
2008-03-19,0.9999999196527035,8.034729642815516e-08,0.0
2008-03-24,0.9990574281047514,0.0009425724489775835,0.0
2008-03-25,1.0,0.0,0.0
2008-03-26,0.9955284611523953,0.00447153884760465,0.0
2008-03-27,0.9989217807282402,0.0010782230676544544,0.0
2008-03-28,0.9998969632874594,0.0001032581595184635,0.0
2008-03-31,0.9999999772164295,2.2783570495251544e-08,0.0
2008-04-01,0.9999656190477285,3.438095406613337e-05,0.0
2008-04-02,0.9999984269564883,1.5731904109439729e-06,0.0
2008-04-03,0.9806052195319107,0.019394945256609727,0.0
2008-04-04,0.9989665603895391,0.0010444370678326768,0.0
2008-04-07,0.999942560175229,5.745559156996938e-05,0.0
2008-04-08,0.16228582756348559,0.8378868044171149,0.0
