Date,abs_return,p_evt
1994-08-08,0.020175968162407,0.0
1994-08-09,0.0032393768487004,0.0
1994-08-10,0.0236388363820025,0.0
1994-08-11,0.0047988090192741,0.0
1994-08-12,0.0039707384374527,0.0
1994-08-15,0.0113201989534801,0.0
1994-08-16,0.0119797419318789,0.0
1994-08-17,0.0057467809074638,0.0
1994-08-18,0.0151833888506753,0.0
1994-08-19,0.032158466067631,0.0
1994-08-22,0.0141187532484644,0.0
1994-08-23,0.0346047130081524,0.0
1994-08-24,0.0109285490984983,0.0
1994-08-25,0.0143794217731208,0.0
1994-08-26,0.0369896320309536,0.0
1994-08-30,0.0131434636205458,0.0
1994-08-31,0.0047998526236282,0.0
1994-09-01,0.0574749816335612,0.0
1994-09-02,0.0046998695069481,0.0
1994-09-05,0.0042862431930803,0.0
1994-09-06,0.0127511153382251,0.0
1994-09-07,0.0358939555857714,0.0
1994-09-08,0.0445767859551639,0.0
1994-09-09,0.0257272935297565,0.0
1994-09-12,0.0320841295826393,0.0
1994-09-13,0.0278811166125426,0.0
1994-09-14,0.0046080328027797,0.0
1994-09-15,0.0093040684599343,0.0
1994-09-16,0.0028384818922955,0.0
1994-09-19,0.0295536652992282,0.0
1994-09-20,0.001828124455163,0.0
1994-09-22,0.0303820598381957,0.0
1994-09-23,0.0151598289934207,0.0
1994-09-26,0.0108556414090122,0.0
1994-09-27,0.0108338550686307,0.0
1994-09-28,0.0226868581986768,0.0
1994-09-29,0.008992598307832,0.0
1994-09-30,0.0151240567530008,0.0
1994-10-03,0.0102405735637033,0.0
1994-10-04,0.003993974972031,0.0
1994-10-05,0.0307791721373606,0.0
1994-10-06,0.0177893217444639,0.0
1994-10-07,0.0099140225220729,0.0
1994-10-10,0.0238275661750031,0.0
1994-10-11,0.0262419154198168,0.0
1994-10-12,0.0459032411223313,0.0
1994-10-14,0.0062164961736537,0.0
1994-10-17,0.0328116474659245,0.0
1994-10-18,0.0207566999281618,0.0
1994-10-19,0.0066751546104813,0.0
1994-10-20,0.0171768515220994,0.0
1994-10-21,0.0085256889214895,0.0
