Date,p_change,expected_runlen,p_evt
1992-06-01,1.0,0.0,0.0
1992-06-02,0.0020031363559567784,0.9979968636440433,0.0
1992-06-03,0.002019842786398337,1.9922150577555326,0.0
1992-06-04,0.00200157562091456,2.96163623751535,0.0
1992-06-05,0.0022437289134788407,3.6207840586000226,0.0
1992-06-08,0.007368182893440053,1.9196516224590854,0.0
1992-06-09,0.9984885628603931,0.005087475638083558,0.0
1992-06-10,0.9901853174572289,0.009816177035141798,0.0
1992-06-11,0.9483509642886584,0.05193518507272212,0.0
1992-06-12,0.9968156340563293,0.0033613015029643365,0.0
1992-06-15,0.30994454539391075,0.6945863287798543,0.0
1992-06-16,0.5848669017089643,0.6861746764988642,0.0
1992-06-17,0.9999404277141435,0.0001482988258894096,0.0
1992-06-18,0.010264556869856221,0.9916733589200812,0.0
1992-06-19,0.1619990462761373,1.597888001928445,0.0
1992-06-22,0.9751515504055807,0.065179887769316,0.0
1992-06-23,0.01968744031982951,1.0171380270638797,0.0
1992-06-24,0.02991184355783677,1.9405013750035733,0.0
1992-06-25,0.3699673088598125,1.915516821801227,0.0
1992-06-26,0.030248830438251016,2.4594070136040167,0.0
1992-06-29,1.0,0.0,0.0
1992-06-30,0.013784020819354115,0.9862159791806459,0.0
1992-07-01,1.0,0.0,0.0
1992-07-02,0.9597814887522295,0.04021851124777054,0.0
1992-07-06,0.0029432567410279577,0.9970581973901178,0.0
1992-07-07,0.9971141568144694,0.0057716290098177555,0.0
1992-07-08,0.1901995301056929,0.8182916894844559,0.0
1992-07-09,0.4668769762408094,0.9445691154787919,0.0
1992-07-10,0.01591448055770992,1.5673764027883461,0.0
1992-07-13,0.0031507888000473112,2.631772405899279,0.0
1992-07-14,0.09733369218283736,3.3424075439186196,0.0
1992-07-15,0.007429048824275641,4.064627966656026,0.0
1992-07-16,0.06946523033188401,4.5793932472132255,0.0
1992-07-17,0.5611887771335018,2.3555963636516486,0.0
1992-07-20,0.6359228443301994,0.7939674397946064,0.0
1992-07-21,0.16965882742685867,2.67716258316164,0.0
1992-07-22,0.9986719538533472,0.006098174611437846,0.0
1992-07-23,0.017099357804770555,1.0869808180900422,0.0
1992-07-24,0.008180918241371696,2.59768998759552,0.0
1992-07-27,0.08540534984993466,3.6652300240902407,0.0
1992-07-28,0.9999999978060593,9.110256438580227e-09,0.0
1992-07-29,0.9999145993067816,8.5400703003708e-05,0.0
1992-07-30,0.007086240802032435,0.9929145249591065,0.0
1992-07-31,0.021549212366707354,1.6595498392225854,0.0
1992-08-03,0.02035100568776258,1.8603271765294993,0.0
1992-08-04,0.003525780788301984,2.8853864152354936,0.0
1992-08-05,0.03320741662363167,3.792593660044006,0.0
1992-08-06,0.9470206139560088,0.21843107186394028,0.0
1992-08-07,0.9409346688451116,0.06891630266720096,0.0
