Date,abs_return,p_evt
1962-01-02,0.0082802235552558,0.0
1962-01-03,0.0023928250325661,0.0
1962-01-04,0.0069126024764762,0.0
1962-01-05,0.0139702301463458,0.0
1962-01-08,0.0077821532768185,0.0
1962-01-09,0.0004339159447547,0.0
1962-01-10,0.002751467097755,0.0
1962-01-11,0.0059279239112054,0.0
1962-01-12,0.0034537069582999,0.0
1962-01-15,0.0020132216722862,0.0
1962-01-16,0.0057745435939215,0.0
1962-01-17,0.0109179336690707,0.0
1962-01-18,0.0010240611719755,0.0
1962-01-19,0.0052501303612493,0.0
1962-01-22,0.0008723111873083,0.0
1962-01-23,0.0075856913545283,0.0
1962-01-24,0.0016094905572151,0.0
1962-01-25,0.0007313060912075,0.0
1962-01-26,0.0032239363737337,0.0
1962-01-29,0.0033815474346407,0.0
1962-01-30,0.0039685014774753,0.0
1962-01-31,0.009780359631363,0.0
1962-02-01,0.0060826516719828,0.0
1962-02-02,0.0079096611922379,0.0
1962-02-05,0.0010022149514371,0.0
1962-02-06,0.0011441911023711,0.0
1962-02-07,0.0065536506610323,0.0
1962-02-08,0.0022695564650983,0.0
1962-02-09,0.0014178149325775,0.0
1962-02-12,0.0002838693379984,0.0
1962-02-13,0.0001419648928943,0.0
1962-02-14,0.0004259073016279,0.0
1962-02-15,0.0045338658540021,0.0
1962-02-16,0.0021227140502019,0.0
1962-02-19,0.002553088986542,0.0
1962-02-20,0.003544343215938,0.0
1962-02-21,0.0048234447210829,0.0
1962-02-23,0.0022778487766386,0.0
1962-02-26,0.0057175900371745,0.0
1962-02-27,0.0018617585327127,0.0
1962-02-28,0.0010010683079549,0.0
1962-03-01,0.0034246304954697,0.0
1962-03-02,0.0005698672989629,0.0
1962-03-05,0.0021402807581432,0.0
1962-03-06,0.0032907012372928,0.0
1962-03-07,0.0012905477822295,0.0
1962-03-08,0.0071490150423486,0.0
1962-03-09,0.0032714021998423,0.0
1962-03-12,0.0002840028865807,0.0
1962-03-13,0.0028368380477676,0.0
1962-03-14,0.0043813960741936,0.0
1962-03-15,0.0021130372755368,0.0
1962-03-16,0.0016900724753491,0.0
1962-03-19,0.001269539160625,0.0
1962-03-20,0.0026852508417471,0.0
1962-03-21,0.0021251197303968,0.0
1962-03-22,0.00156128918938,0.0
1962-03-23,0.0007099101882087,0.0
1962-03-26,0.0079806262706151,0.0
1962-03-27,0.0027222947737157,0.0
1962-03-28,0.004866246506853,0.0
1962-03-29,0.0004284009868187,0.0
1962-03-30,0.0065921572542568,0.0
1962-04-02,0.0025914252576336,0.0
1962-04-03,0.0081054892564454,0.0
1962-04-04,0.0046613297145751,0.0
1962-04-05,0.0061136404930678,0.0
1962-04-06,0.0010164403665494,0.0
1962-04-09,0.0077287851422749,0.0
1962-04-10,0.0036531056760906,0.0
1962-04-11,0.0021901723750579,0.0
1962-04-12,0.007483009267596,0.0
1962-04-13,0.0,0.0
1962-04-16,0.0044280965603486,0.0
1962-04-17,0.0044280965603485,0.0
1962-04-18,0.0054343252216631,0.0
1962-04-19,0.0046763158611702,0.0
1962-04-23,0.0008751103348772,0.0
1962-04-24,0.0010219680561824,0.0
1962-04-25,0.0110157537526152,0.0
1962-04-26,0.0097952107339077,0.0
1962-04-27,0.011248712020999,0.0
1962-04-30,0.0161171982127153,0.0
1962-05-01,0.0070261340320431,0.0
1962-05-02,0.0044043039826233,0.0
1962-05-03,0.0081497723823388,0.0
1962-05-04,0.0043684775784878,0.0
1962-05-07,0.0033268022493238,0.0
1962-05-08,0.0129584633301238,0.0
1962-05-09,0.0140618253164389,0.0
1962-05-10,0.0107957307835693,0.0
1962-05-11,0.0145779504500055,0.0
1962-05-14,0.0071570396675649,0.0
1962-05-15,0.0186833670289314,0.0
1962-05-16,0.0003112052427236,0.0
1962-05-17,0.0053041675992305,0.0
