ticker,n,mean,std,skew,kurtosis,jb_p,ks_p,shapiro_p,anderson_stat,hill_alpha,hurst,beta_scaling,evt_var99,evt_viol,ljung_r_p,ljung_abs_p,ljung_sq_p,bds_stat,bds_p,zeta_p1,zeta_p15,zeta_p2,zeta_p25,zeta_p3
SP500,24494,0.0002385636104439631,0.011967483515982669,-0.4663642457887513,18.730128902648403,0.0,3.333195739629024e-201,1.1914253915508905e-20,600.2171479159442,2.5295010870651007,0.5504854603267708,1.0169531403784315,0.03525499662823989,238,2.0977984964055117e-07,0.0,0.0,[44.67826007 56.83239238],[0. 0.],0.5475518403419939,0.7966800173119143,1.030330899926722,1.2488895100733455,1.4534160280739288
