crisis_start,crisis_end,has_signal,lead_days,signal,ticker
1998-06-10,1998-06-17,1,7.0,HMM,HANG_SENG
1998-07-10,1998-07-14,1,37.0,HMM,HANG_SENG
1998-07-27,1998-10-08,1,54.0,HMM,HANG_SENG
2002-10-07,2002-10-11,1,47.0,HMM,HANG_SENG
2003-03-06,2003-03-17,1,-12.0,HMM,HANG_SENG
2003-03-27,2003-05-07,1,9.0,HMM,HANG_SENG
2008-10-16,2009-04-14,1,37.0,HMM,HANG_SENG
2009-04-21,2009-04-30,1,60.0,HMM,HANG_SENG
2022-10-20,2022-11-04,1,55.0,HMM,HANG_SENG
2024-01-08,2024-02-15,0,,HMM,HANG_SENG
