Date,vov_21,gap_abs,jump_flag,vdi,rsi_s,pde,fdi,srs,sai
1928-05-24,,,1,,,8.289306334778563e-11,,,25.648581916330578
1928-05-25,,0.0015086137611839373,1,,,8.289306334778563e-11,,,370.6805115078454
1928-05-28,,0.01672194674719048,1,,0.0113897770999946,8.289306334778563e-11,3.679110772499238e-05,,3.2479052407467974
1928-05-29,,0.012693747690553129,1,,0.017398416212577535,8.289306334778563e-11,1.1148464647107137e-05,,5.445893151102046
1928-05-31,1.8851880236564673,0.009040760049514518,1,,0.0139620590696928,8.289306334778563e-11,2.8953489030136084e-05,,6.869251131401003
1928-06-01,1.7812915358537136,0.003493874048686095,1,,0.01227902445591994,8.289306334778563e-11,2.759562456381867e-05,,43.98838753950508
1928-06-04,1.7268159901027307,0.013544248434483902,1,,0.0130722074604616,8.289306334778563e-11,4.055011858569466e-06,,3.9147285166744474
1928-06-05,1.7544382643685497,0.002522127182624456,1,,0.013499945768553985,8.289306334778563e-11,6.579413436244495e-06,,69.93753668960677
1928-06-06,1.6676493627239697,0.009617919393134456,1,,0.013329958369454588,8.289306334778563e-11,5.242314151100527e-06,,4.0674256217575655
1928-06-07,1.6795689900785222,0.0025464356249229186,0,,0.0126345723026498,8.289306334778563e-11,6.943433369315667e-06,,46.420124299892755
1928-06-08,1.6539559215440938,0.01231415058740342,0,,0.013214430221634856,8.289306334778563e-11,2.566133901127033e-05,,2.904508868735459
1928-06-11,1.8725583529870922,0.03627207160762709,0,,0.013850803611840344,8.289306334778563e-11,9.169445750577162e-05,,1.195329732581085
1928-06-12,1.8644813584018112,0.018368973989460538,0,,0.01257162618744291,8.289306334778563e-11,9.498996402855147e-05,,5.641971056822728
1928-06-13,1.9266922807584983,0.02954817405431952,0,,0.017489866232191956,8.289306334778563e-11,8.52145814584197e-05,,3.074465975395039
1928-06-14,1.856639780692004,0.008434412320805261,0,,0.01921951909137927,8.289306334778563e-11,8.603835705091723e-05,-0.18032302058390748,38.641849422710315
1928-06-15,1.8224883990351803,0.016406796926663077,0,,0.02008652873185686,8.289306334778563e-11,0.0001217311263066205,-0.034075625090166935,10.648887246116223
1928-06-18,1.7983646642499398,0.018309620713841172,0,,0.01851280075075353,8.289306334778563e-11,0.00013210897673349858,0.09744771866943942,5.626016763123144
1928-06-19,1.8136531122312476,0.0032661687346205656,0,,0.018835401351138235,8.289306334778563e-11,0.0001404739356540794,0.08859839451264814,146.1705601609417
1928-06-20,1.7697111319698386,0.012462883782538906,0,,0.019797353434354646,8.289306334778563e-11,0.00010756192507523001,-0.030024272943638474,5.418085370109506
1928-06-21,2.133021853437304,0.0005386603474101013,0,,0.020156667786295587,8.289306334778563e-11,0.00010403976130223573,-0.0605867677232684,2656.1806802302635
1928-06-22,2.251220021342519,0.0010780890644957817,0,,0.017554613085946923,8.289306334778563e-11,8.228816390151863e-05,-0.08372281340445449,432.5009947408959
1928-06-25,2.26716244432393,0.0037828524840137993,0,,0.015865909286097088,8.289306334778563e-11,1.7083903649652375e-05,-0.07717581478423169,12.701192564433097
1928-06-26,2.1640998377552734,0.011305692102841188,0,,0.012218286679772067,8.289306334778563e-11,2.615377232283497e-05,-0.16644731239169533,2.338504527567342
1928-06-27,2.1372708030969987,0.009589860429805917,0,,0.01006296111749661,8.289306334778563e-11,1.7384932657577563e-06,-0.24884117179704277,2.5612506363504517
1928-06-28,2.1312616881765645,0.011073094041866887,0,,0.007467630491340245,8.289306334778563e-11,1.1750061480596045e-06,-0.3251844916884975,2.918683607531196
1928-06-29,2.1505370544109095,0.0036639505266089782,0,,0.008079443794460189,8.289306334778563e-11,2.026027351139462e-05,-0.372123328156303,27.571311026673957
1928-07-02,2.1268751895990587,0.0083945850724424,0,,0.007747786418885766,8.289306334778563e-11,2.3401914342096464e-05,-0.31491159885563186,6.049337162142276
1928-07-03,2.1385061620597665,0.01620110531530869,0,,0.008732968404507078,8.289306334778563e-11,4.1399769632456515e-05,-0.3552028966867897,2.1371425834510327
1928-07-05,2.0824383857721216,0.009801400336349114,0,,0.0079994307210638,8.289306334778563e-11,3.8130321824975356e-05,-0.41798932702375297,5.88180771195559
1928-07-06,2.0933888613567966,0.004630836938313131,0,,0.009543076116350089,8.289306334778563e-11,3.6613162868000814e-05,-0.3901223117947788,21.63157090002783
1928-07-09,2.0620651234601257,0.0036035919343179465,0,,0.0101574833889182,8.289306334778563e-11,3.951110747969164e-05,-0.42585551167171254,35.68822405263185
1928-07-10,2.1666168720853136,0.0015427506154611543,0,,0.009052794273687555,8.289306334778563e-11,4.014374707084956e-05,-0.42362748834544567,166.10945445970563
1928-07-11,2.115968020517513,0.02501430730667898,0,,0.011470097053485622,8.289306334778563e-11,1.7240202617154267e-05,-0.3909458394182953,1.2123617482842108
1928-07-12,2.0690114169568696,0.007415356868370923,0,,0.013260732256401968,8.289306334778563e-11,3.168206529719638e-06,-0.35224456592511516,13.048664721065279
1928-07-13,1.9558781310322595,0.007942833618846675,0,,0.014143959697730813,8.289306334778563e-11,6.734477817974999e-06,-0.4026315498693811,12.033197197534772
1928-07-16,1.9826947884752322,0.013807883880126107,0,,0.015220868797722078,8.289306334778563e-11,2.8443353038990933e-05,-0.3343068423274293,4.913673223184787
1928-07-17,1.9359228393208816,0.005333264594575542,0,,0.014614808585161034,8.289306334778563e-11,1.1666918427047989e-05,-0.37551664523181694,33.852580630716105
1928-07-18,1.8970029753399626,0.012159888136305913,0,,0.014662243981024463,8.289306334778563e-11,1.583326544011448e-05,-0.41882613590535445,3.2803389853718716
1928-07-19,1.934076570819464,0.002104204618884258,0,,0.014643561256638678,8.289306334778563e-11,2.7998788034895536e-05,-0.4166388962313127,98.12830184983694
1928-07-20,1.9496850768320575,0.0021042046188843233,0,,0.014196225741653955,8.289306334778563e-11,2.0717287787184605e-05,-0.43948877372783185,84.87961308263935
1928-07-23,1.6450710192600404,0.004718234125891796,0,,0.013914857625790443,8.289306334778563e-11,1.9602802228303745e-05,-0.47338811076044635,9.317498612684567
1928-07-24,1.5737890255247375,0.0015703057854785536,0,,0.012005633539140711,8.289306334778563e-11,1.9633346823506275e-05,-0.4739200468945944,73.58314521601467
1928-07-25,1.559492880917683,0.005745673039429043,0,,0.010863081137651769,8.289306334778563e-11,1.0099907083437955e-05,-0.5095516246303563,2.017271715920701
1928-07-26,1.6018787910065388,0.002081114571250138,0,,0.009563788691091922,8.289306334778563e-11,1.598066786928173e-05,-0.5298973828697189,15.354068460122248
1928-07-27,1.6000058744097596,0.00931203345039119,0,,0.007950477733332843,8.289306334778563e-11,1.727056311461301e-05,-0.5676284803764459,1.715817653215369
1928-07-30,1.6047654744949462,0.0025713173254542964,0,,0.006572651916692322,8.289306334778563e-11,1.793181253034332e-05,-0.5887198239961218,20.13639825998271
1928-07-31,1.6503487983419323,0.002056505021489982,0,,0.0063283406728271785,8.289306334778563e-11,1.5834414239871464e-05,-0.584514210520303,31.89686128160377
1928-08-01,1.91354345096365,0.000514812303964337,0,,0.004914740668642233,8.289306334778563e-11,7.638391702476238e-06,-0.589355179050049,385.42760586006335
1928-08-02,1.8219355916986308,0.004645177518486037,0,,0.0049060691105037,8.289306334778563e-11,7.35029804060142e-06,-0.5701432715938471,5.533383813269351
1928-08-03,1.8302847289611353,0.0015508241015336872,0,,0.005304066011949499,8.289306334778563e-11,7.119030426760121e-06,-0.5857225139019127,14.589531896667808
1928-08-06,1.8878071360265238,0.011299519830985965,0,,0.005688527769514178,8.289306334778563e-11,1.2090413130158719e-05,-0.6137679964819418,1.2230354236796885
1928-08-07,1.8877638689018637,0.004607131429922849,0,,0.006643046929069867,8.289306334778563e-11,1.125343617058883e-05,-0.5946063332857626,8.157699757908867
1928-08-08,1.8907109554706212,0.012390441042123756,0,,0.007100685945072312,8.289306334778563e-11,1.7932448573886058e-06,-0.5424122445975716,2.1261342141942148
1928-08-09,1.733431891689945,0.0025939956465042147,0,,0.007962187923904188,8.289306334778563e-11,2.1521565257897033e-06,-0.5613471612236738,46.30261547972435
1928-08-10,1.7212931844825758,0.002593995646504269,0,,0.007789662942578802,8.289306334778563e-11,5.429847403185457e-06,-0.5548759653754906,46.9451890081532
