Date,vov_21,gap_abs,jump_flag,vdi,rsi_s,pde,fdi,srs,sai
1990-07-27,,,1,0.16059722203490945,,1.3862039024032797,,,6.1178460444566
1990-07-30,,0.0030581063588208846,1,0.23688293412707165,,1.386100379863624,,,6.785309895239196
1990-07-31,,0.0061193459695929415,1,0.5056603526211323,0.00736240771267595,1.3853540774197288,2.4194823185544892e-05,,7.543399731650092
1990-08-01,,0.0030581063588208846,1,0.1918379391974879,0.007458213129348666,1.386176029123789,1.876593255275254e-05,,30.902873697782898
1990-08-02,1.0907044893612705,0.005628052717002114,1,0.12835358507089442,0.010632915250751124,1.3861953511387757,7.176191399048183e-05,,1.2932072576256455
1990-08-03,1.1125230281322882,0.005232874316658391,1,0.17303923582333972,0.00893260367689808,1.3861372885754255,0.00011684488610441836,,1.9306560463339033
1990-08-06,1.4088760576878034,0.023275746300649033,1,0.12065092159378919,0.011998918649214233,1.3861785400846276,0.0003072060802159145,,1.4280450370303155
1990-08-07,1.4762940570168672,0.009629074682427628,1,0.8020247649750645,0.020764925744960454,1.3826742830391492,0.0002507789963807064,,9.59349401120761
1990-08-08,1.495144495717335,0.0038706158359433085,1,0.07470130421586697,0.024671525295493803,1.3862538371582998,0.0002928338879750102,,5.528978252296542
1990-08-09,1.410436267362472,0.009629074682427631,0,0.49900510944592785,0.026800128430979057,1.38528168249444,0.00023979753909561513,,29.008451064999278
1990-08-10,1.3380669727667418,0.006160758774581039,0,0.2979309671891864,0.027867802948062806,1.3859031816749476,0.00022316311735928268,,3395.1180806802836
1990-08-13,1.313634890561761,0.023329649832744926,0,0.5171744372463715,0.03022950171275598,1.3848769805920373,0.0002972325739698368,,2.4784788594975646
1990-08-14,1.2736162756133782,0.00867809900875614,0,0.29811364519058015,0.03241734131161869,1.3858214437857896,0.0003122576523816241,,80.37644858453186
1990-08-16,1.2270736918452871,0.007564772763772673,0,0.33910720040151504,0.03147188550285599,1.3858106645763906,0.00030048866976014997,,31.706838276187757
1990-08-17,1.2223951020275892,0.025868579450388833,0,0.6221168820101797,0.03575134734264951,1.38419384905114,0.0003387767723711309,-0.32792664326345294,1.9650017578611239
1990-08-20,1.1941757631375736,0.013910112402170716,0,0.15715900792821583,0.03285593860542958,1.3861383474076172,0.0003663563451778362,-0.1651331243904634,3.1183624718705043
1990-08-21,1.244642736574714,0.0024798524797825334,0,0.22022502019631152,0.025617401546829524,1.3859102674435844,0.00031647190701907554,-0.045855219283601964,2.3725543549946875
1990-08-22,1.334454374251962,0.023561299338397235,0,0.8814408834286056,0.027251913205474612,1.380490618423672,0.00031662630076897074,0.01038176157023011,7.1251349791112855
1990-08-23,1.336199122620111,0.029432706787118495,0,0.7683026512501315,0.027556557491993608,1.3827629513575204,0.00028584470017835117,0.0760688415944259,11.422952307609247
1990-08-24,1.3077018981970505,0.020395863162693834,0,0.33375768366701275,0.0328099833990171,1.385652842940039,0.0002657366812335481,0.2960344354768353,3.3777355426267373
1990-08-27,1.3656700267518842,0.045929522556028404,0,1.3002136846065475,0.030389121331100555,1.375509069643071,0.00015039868882834548,0.45468337063677505,2.7647188001817256
1990-08-28,1.2636707465321326,0.0029368596733097057,0,0.14123749783911546,0.03422798219351663,1.3861884877529764,7.76630044956656e-05,0.4878646410035589,38.35022080422199
1990-08-29,1.114506815905355,0.005371543801910877,0,0.06435275153739435,0.035432852502949565,1.3862693685272314,2.6641950449268264e-05,0.39893562013567585,42.54514968309238
