Date,vov_21,gap_abs,jump_flag,vdi,rsi_s,pde,fdi,srs,sai
2007-08-28,,,1,0.6338436108919994,,1.3847302467734042,,,1.5709659467818566
2007-08-29,,0.004977977136818155,1,0.33378748805395714,,1.3858216517209128,,,10.623706607524904
2007-08-30,,0.005313014162781922,1,0.08170456186871881,0.0145795309689104,1.3862657992480205,6.1834006056629205e-06,,3.054575864807723
2007-08-31,,0.004295815819856836,1,0.12806181173141398,0.0100888148411911,1.3862309178389127,4.265286212737331e-05,,4.609661687178662
2007-09-03,1.157344543424639,0.0007913633051667143,1,0.17568292910761352,0.010319236598434875,1.3862101130854692,3.050637628455837e-05,,5348.373563434348
2007-09-04,1.0654435837016045,0.0018429854838089925,1,0.060874491948847684,0.009504752029991102,1.3862784101041035,3.4747448705918156e-05,,8.248011555058982
2007-09-05,1.0041569940695232,0.0027580070247821115,1,0.6811960589915491,0.0124808714763096,1.3843959576121558,2.491276134532102e-06,,1.7573938748368314
2007-09-06,0.9673015856500149,0.0034882117015950236,1,0.24133510705383981,0.014363531571597199,1.3860276973311358,5.570370229227249e-06,,26.383869071882145
2007-09-07,0.9891051369346543,0.0010437343746738572,1,0.31167232494414493,0.015960485076073175,1.3858027262451769,2.8894730838109528e-05,,2.007078556943965
2007-09-10,0.9328700984906668,0.0007468497133638809,0,0.0980480574696236,0.01596517780942989,1.3862531067006678,3.2893792216280496e-05,,26.389818391468804
2007-09-11,0.9114349405929463,0.006037606925145741,0,0.227083457623057,0.015819641608695437,1.386111636844872,8.384148684225903e-06,,5.636525224952839
2007-09-12,0.8809811004881085,0.00013097994420311208,0,0.19695919715354138,0.016315988103174087,1.3861471769006208,5.325378452799597e-06,,77.68747807581946
2007-09-13,0.8573347076895658,0.00197783609601126,0,0.07862597862310666,0.01684698168615119,1.3862664987169147,8.689116746737699e-07,,10.240711333571493
2007-09-14,0.8354245072191092,0.0028541127529314943,0,0.2784366489499032,0.017356128913758165,1.385993864878349,2.1082274045774127e-05,,9.08064639223851
2007-09-17,0.8120254714134707,0.0014271099676629673,0,0.08146919706965731,0.016907118043269567,1.386268856155917,3.263972689864475e-05,-0.5879886457512237,5.562384003744801
2007-09-18,0.8375877181858392,0.0017938898352333683,0,0.5222491614965642,0.016937153187212735,1.3850035267294913,1.9475173476352484e-05,-0.5158382082557315,1.591704357238943
2007-09-19,0.819088398531985,0.010752388266561282,0,0.42501460585482037,0.015194739071545433,1.385500020120153,5.382624107096577e-05,-0.1673564042422171,1.669540588938052
2007-09-20,0.8281705377677228,0.004589825909357751,0,0.2427428362777443,0.015975179613284665,1.386101317078279,3.911057352234366e-05,-0.077499887153488,47.746930259875505
2007-09-21,0.8064663438397901,0.0024513643217061645,0,0.2137327517783611,0.014891750016891088,1.3861229652369158,6.178248054418918e-05,-0.07054971654884246,1408.3729715074167
2007-09-24,0.8703478064945188,0.001564044215379355,0,0.16049685489572096,0.01292638650808852,1.3862168256509884,6.513105408431967e-05,-0.0244187543259562,246.95119866528657
2007-09-25,0.8583927898237714,0.0033997328440727526,0,0.23359721989123036,0.012219322339657212,1.386090315494001,3.839936933448036e-05,0.06560110455769226,17.253121821499708
