Date,vov_21,gap_abs,jump_flag,vdi,rsi_s,pde,fdi,srs,sai
1992-05-26,,,1,0.168411075636784,,1.3861995211560991,,,2.5467867842785243
1992-05-27,,0.0,1,0.16755851436914404,,1.3862090145407486,,,22.231217768190874
1992-05-28,,0.0,1,0.8316893804905597,0.0074843297615746,1.3842309571332057,8.558112696540637e-06,,2.0787329209163414
1992-05-29,,0.0,1,0.3691063945125371,0.007894480778928466,1.3858299228964581,4.6018581739059125e-06,,628.9877144300016
1992-06-01,0.5621322987261741,0.0,1,0.2030314536706621,0.007227988771556874,1.3861281461322006,8.775086086111904e-06,,6.099582803598455
1992-06-02,0.5112121471911816,0.0,1,0.05310763660067567,0.007744299279925098,1.3862851149350046,2.615485241679356e-06,,4.763960153349576
1992-06-03,0.47222120089216957,0.0,1,0.15760363129483734,0.007824733682674832,1.386204350602212,4.524785262888506e-06,,12.373390118327986
1992-06-04,0.5830482974436412,0.0,1,0.12161305512139516,0.007471108314662943,1.3862520948620571,2.3967361629976925e-06,,13.737698891843023
1992-06-05,0.8495659959968518,0.0,1,0.21174725551371207,0.0067685664918836754,1.386184669139686,1.8413373628009237e-06,,729.0476703730644
1992-06-08,0.8881334209348227,0.0,0,0.1841805283774682,0.00622559375343939,1.3862064228877475,2.2778399777834975e-06,,16.941399900661537
1992-06-09,0.9297023986054237,0.0,0,0.1849267443081136,0.006575440153452522,1.3861607062218457,8.729590394139766e-07,,1.1713998624894273
1992-06-10,0.8981580976994135,0.0,0,0.3401517658410645,0.006098870561571433,1.3859082311858446,4.622814540906971e-06,,2.7252813155970372
1992-06-11,0.8722261442087356,0.0,0,0.25008193835503023,0.006289918368686366,1.3860704301722129,6.8376188398498085e-06,,28.298994749735314
1992-06-12,0.8631245828171858,0.00014917580396135531,0,0.3901681845474541,0.0058883845436210665,1.3857274093942833,6.25163840655872e-06,,233.4883832432144
1992-06-15,0.8317959379792673,0.0,0,0.21861848874750747,0.004877972630534656,1.3861337435365608,7.814727567382183e-06,-0.37864825313939243,7749.18693077638
1992-06-16,0.8244102553718533,0.0,0,0.06845369565890433,0.004824854096828745,1.3862769236617571,9.525064459020569e-06,-0.22228625920558678,2.2153475808245626
1992-06-17,0.8365180874986289,0.0,0,0.6341623411662171,0.004786446482866188,1.3848263007604675,1.9475075478405592e-05,-0.33148656693845524,1.4071537403848855
1992-06-18,0.8218043667801684,0.0,0,0.07488906949094991,0.005517234808844477,1.386277489608661,2.0507316750097118e-05,-0.2573011693911254,13.46720368427404
1992-06-19,0.7986879389251552,9.156438503758948e-05,0,0.18272967226171222,0.006154915645026878,1.3861820312912492,1.9757804955074263e-05,-0.35869689988819686,20.718347291283138
1992-06-22,0.796456464602898,0.0,0,0.34500235597775153,0.005395048872524389,1.3858368332903328,2.0721561525143187e-05,-0.3724773932175831,126.27286589679174
1992-06-23,0.7937006793237497,0.0,0,0.2624960439281947,0.005475062518955711,1.386092881809125,1.3512004109874911e-05,-0.4516038395715564,89.94536486583532
1992-06-24,0.8014821723801474,0.0,0,0.22394937997509431,0.004325591785694911,1.3861417357977146,8.075656410860293e-06,-0.5265399901801162,14.88730665410232
1992-06-25,0.7923823814543958,0.0,0,0.1951965419717314,0.004544966589398966,1.3861549700558147,9.966113667114328e-06,-0.5155442265933956,5.423904571952529
1992-06-26,0.8000362491854275,0.0,0,0.21331427300601025,0.004637734187556756,1.386151665730018,1.0474905247455633e-05,-0.5471955482946764,45.87979518586292
1992-06-29,0.8089316055958566,9.140723980703414e-05,0,3.0914877545631985,0.005091771257591634,1.362689734786913,6.773260094606034e-06,-0.13741159777394055,1.0693808337754223
1992-06-30,0.8022109610686938,1.1986855493865378e-05,0,0.28005044602601664,0.005842204353671377,1.3860717639381699,1.994417626837573e-06,-0.14874639211721824,808.3753822613152
1992-07-01,0.8102834530982947,9.041291673489705e-05,0,3.4078606451311177,0.006136930694353632,1.3590833512744478,1.0377176551076483e-05,-0.02606742402564212,2.170993500151493
1992-07-02,0.8470264696128158,0.0,0,0.07997578458249086,0.0072670192248585775,1.3862675468368462,9.616145517895232e-06,0.04642271224075067,5.792747585818859
1992-07-06,0.8811083699675112,0.0,0,0.07939304098025114,0.007816301639056243,1.386278272437441,9.142779225628224e-06,-0.010264484091213612,42.20816656752369
1992-07-07,0.8356793973905019,0.0,0,0.15685343683079997,0.009268541372624055,1.386184407079543,3.2103230460610333e-06,-0.12891646389040476,1.9768051285841768
1992-07-08,0.7574399676021634,0.0,0,0.22149612013131212,0.010668395151032344,1.3861180597008405,1.7151017135241593e-06,-0.13665241769090183,1046.1488630692895
1992-07-09,0.7541934192422434,9.110471440578826e-05,0,0.11381868944039915,0.011368009051083934,1.3862439307645986,7.950018014617543e-06,-0.1285274480830882,3.701623619192204
1992-07-10,0.7612852736709951,0.0,0,0.18034247235495954,0.01201296729087682,1.3861883887597326,1.0992524886445478e-05,-0.1674290821602544,71.76547723643793
1992-07-13,0.8008442092898297,0.0,0,0.13080869974623316,0.010704182243508777,1.3862457570024271,1.289486962355916e-05,-0.2054807900317945,67.05045268349389
1992-07-14,0.79162722915054,0.0,0,0.10236721682588901,0.009874774453171722,1.3862588603729897,8.33238151967359e-06,-0.2549413171307501,3.387663689333597
1992-07-15,0.7973167709884177,0.0,0,0.05744452834289246,0.009774832909496744,1.3862840462530632,5.961474221227562e-06,-0.207084509438996,9.923793309555
1992-07-16,0.7871710670640716,0.0,0,0.06393152882668066,0.008765667088379177,1.3862799730801691,1.5005839940143255e-06,-0.2585541852074653,3.6832300783774126
1992-07-17,0.7847556205162816,0.00014874975423435834,0,0.054542473200081626,0.009210698494933934,1.3862825513576444,2.7176300695063534e-07,-0.20701790855304822,2.0221418091809613
1992-07-20,0.7995004804269955,0.00015008929901729994,0,0.032084552745810166,0.007478431645754444,1.3862902289551573,8.056717490511747e-06,-0.15369771581214126,3.1318253678285264
1992-07-21,0.8057167181632995,9.083717848516549e-05,0,0.2933792487104246,0.007208143246622078,1.3860252760736258,2.4160389394368582e-06,-0.18312763726116352,73.35528156797925
1992-07-22,0.7923983683138087,0.00015114188162925645,0,0.7320892667236538,0.007330486415956911,1.3846033375116367,3.2456031863135837e-06,-0.13911944534082624,3.0655294932272548
1992-07-23,0.7724739524700096,0.0,0,0.09618760175092567,0.007972031234502089,1.3862639324878026,6.285588160111224e-06,-0.1834653757326732,18.17122071018391
