Date,Open,High,Low,Close,r_cc,r_overnight,r_intraday,r_range,r_high_open,r_low_open,r_close_open,r_open_close,abs_r_cc,daily_range_perc,volatility_parkinson,volatility_gk,volatility_rs,rv_10d,rv_22d,rv_100d,log_rv_10d,log_rv_22d,log_rv_100d,bpv_22d,log_bpv_22d,jump_component,log_jump
1987-05-28,2950.800048828125,2950.800048828125,2950.800048828125,2950.800048828125,0.0031226523721602,0.0031226523721602,0.0,0.0,0.0,0.0,0.0,0.0,0.0031226523721602,0.0,0.0,0.0,0.0,2.6909729310152573e-05,8.983763990491165e-05,0.00018421412441602583,-10.523022615194945,-9.317506506728904,-8.599411751871362,9.4509389870759e-05,-9.266811354108128,0.0,-27.631021115928547
1987-05-29,2950.800048828125,2950.800048828125,2950.800048828125,2950.800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.665900775558485e-05,7.873378007194548e-05,0.0001826608628392622,-10.532383424865749,-9.449438256112064,-8.607879327492268,8.89187417478357e-05,-9.327787608106387,0.0,-27.631021115928547
1987-06-02,2934.10009765625,2934.10009765625,2934.10009765625,2934.10009765625,-0.0056755409893357,-0.0056755409893357,0.0,0.0,0.0,0.0,0.0,0.0,0.0056755409893357,0.0,0.0,0.0,0.0,3.366133625712058e-05,6.209478696561215e-05,0.00018305748120766037,-10.299160641615227,-9.686848502247424,-8.605710344020832,6.861359704577873e-05,-9.587019820634195,0.0,-27.631021115928547
1987-06-03,2963.0,2963.0,2963.0,2963.0,0.0098014730053346,0.0098014730053346,0.0,0.0,0.0,0.0,0.0,0.0,0.0098014730053346,0.0,0.0,0.0,0.0,3.973088179162457e-05,6.222384407019575e-05,0.00018257694941727564,-10.133381768610533,-9.684772270426127,-8.608338827687415,5.4312172262406296e-05,-9.820762170838806,7.911671807789458e-06,-11.747171318418392
1987-06-04,3023.60009765625,3023.60009765625,3023.60009765625,3023.60009765625,0.0202459381424615,0.0202459381424615,0.0,0.0,0.0,0.0,0.0,0.0,0.0202459381424615,0.0,0.0,0.0,0.0,6.982894741395741e-05,7.347477630272467e-05,0.00018558462231013905,-9.56946190044989,-9.518568376589716,-8.591999589588813,6.584752224050383e-05,-9.62816874262351,7.627254062220833e-06,-11.783782533329958
1987-06-05,3064.300048828125,3064.300048828125,3064.300048828125,3064.300048828125,0.0133709675131296,0.0133709675131296,0.0,0.0,0.0,0.0,0.0,0.0,0.0133709675131296,0.0,0.0,0.0,0.0,6.259881002096769e-05,7.644535617183045e-05,0.00018690278535215873,-9.678764273313872,-9.478934357690646,-8.584921935362633,8.333936008697256e-05,-9.392589598342376,0.0,-27.631021115928547
1987-06-08,3068.0,3068.0,3068.0,3068.0,0.0012067092579902,0.0012067092579902,0.0,0.0,0.0,0.0,0.0,0.0,0.0012067092579902,0.0,0.0,0.0,0.0,6.420287501033854e-05,5.004120746925821e-05,0.0001836957346637191,-9.653462550602919,-9.90266372259206,-8.602229779601533,7.083989030307378e-05,-9.555088279451246,0.0,-27.631021115928547
1987-06-09,3108.60009765625,3108.60009765625,3108.60009765625,3108.60009765625,0.0131466119765155,0.0131466119765155,0.0,0.0,0.0,0.0,0.0,0.0,0.0131466119765155,0.0,0.0,0.0,0.0,6.479205130526212e-05,5.099638614461729e-05,0.00018143825192861563,-9.644327611738277,-9.883755768050863,-8.614595166392014,6.660393361287164e-05,-9.616746903891638,0.0,-27.631021115928547
1987-06-10,3097.300048828125,3097.300048828125,3097.300048828125,3097.300048828125,-0.0036417154804037,-0.0036417154804037,0.0,0.0,0.0,0.0,0.0,0.0,0.0036417154804037,0.0,0.0,0.0,0.0,7.018021574164282e-05,5.4109247604153984e-05,0.00018050679374813345,-9.564444099446307,-9.824505432856723,-8.619742136865877,6.871875662169709e-05,-9.585488359297782,0.0,-27.631021115928547
1987-06-11,3087.5,3087.5,3087.5,3087.5,-0.003169078047026,-0.003169078047026,0.0,0.0,0.0,0.0,0.0,0.0,0.003169078047026,0.0,0.0,0.0,0.0,7.666371807612624e-05,5.117534807571078e-05,0.00018030631356454638,-9.476081985281423,-9.880252605224538,-8.620853405825036,6.217549021042048e-05,-9.685549667856952,0.0,-27.631021115928547
