Date,Open,High,Low,Close,r_cc,r_overnight,r_intraday,r_range,r_high_open,r_low_open,r_close_open,r_open_close,abs_r_cc,daily_range_perc,volatility_parkinson,volatility_gk,volatility_rs,rv_10d,rv_22d,rv_100d,log_rv_10d,log_rv_22d,log_rv_100d,bpv_22d,log_bpv_22d,jump_component,log_jump
1993-12-07,7828.2998046875,7828.2998046875,7828.2998046875,7828.2998046875,-0.0032127010107337,-0.0032127010107337,0.0,0.0,0.0,0.0,0.0,0.0,0.0032127010107337,0.0,0.0,0.0,0.0,0.0005047737732796022,0.0005018673980858644,0.0006135648054556317,-7.591400200781783,-7.597174618412327,-7.396224665397676,0.0006554725943220931,-7.330154062923419,0.0,-27.631021115928547
1993-12-08,7860.1298828125,7860.1298828125,7860.1298828125,7860.1298828125,0.004057783020243,0.004057783020243,0.0,0.0,0.0,0.0,0.0,0.0,0.004057783020243,0.0,0.0,0.0,0.0,0.0005134428557338039,0.0004377809730738232,0.0006092428749274259,-7.574371816708491,-7.733791831851307,-7.403293558711689,0.0005621642424041323,-7.4837165027166686,0.0,-27.631021115928547
1993-12-09,8230.66015625,8230.66015625,8230.66015625,8230.66015625,0.0460630940327288,0.0460630940327288,0.0,0.0,0.0,0.0,0.0,0.0,0.0460630940327288,0.0,0.0,0.0,0.0,0.0005969330422133876,0.0004954815125460812,0.0006054648744567102,-7.423705606283023,-7.60998051357623,-7.40951400580862,0.0005707948811231174,-7.468480638549096,0.0,-27.631021115928547
1993-12-10,8842.0703125,8842.0703125,8842.0703125,8842.0703125,0.0716548226078623,0.0716548226078623,0.0,0.0,0.0,0.0,0.0,0.0,0.0716548226078623,0.0,0.0,0.0,0.0,0.0008351662802658,0.0006645919530556815,0.0006455139409044015,-7.087879713698526,-7.316337308563526,-7.345463749298273,0.000804808228216319,-7.124906533501694,0.0,-27.631021115928547
1993-12-13,9452.8603515625,9452.8603515625,9452.8603515625,9452.8603515625,0.0667963309354792,0.0667963309354792,0.0,0.0,0.0,0.0,0.0,0.0,0.0667963309354792,0.0,0.0,0.0,0.0,0.0007290994647237405,0.0007952469358359778,0.0006778691834353147,-7.2237003939408835,-7.136857879167679,-7.2965562319505795,0.0011252432967805172,-6.789756002013799,0.0,-27.631021115928547
1993-12-14,9212.8603515625,9212.8603515625,9212.8603515625,9212.8603515625,-0.0257170061590104,-0.0257170061590104,0.0,0.0,0.0,0.0,0.0,0.0,0.0257170061590104,0.0,0.0,0.0,0.0,0.001072625035347769,0.0008540066520812213,0.0006873574846719535,-6.837646329950245,-7.065571573712816,-7.282656043479896,0.001205232403190479,-6.721082864087765,0.0,-27.631021115928547
1993-12-15,8931.0,8931.0,8931.0,8931.0,-0.0310720015507499,-0.0310720015507499,0.0,0.0,0.0,0.0,0.0,0.0,0.0310720015507499,0.0,0.0,0.0,0.0,0.001423419520652035,0.0009276543463330651,0.0007025267934114857,-6.554693188389136,-6.982851365108723,-7.260827015972731,0.001198494394362089,-6.726689180477833,0.0,-27.631021115928547
1993-12-16,9055.3203125,9055.3203125,9055.3203125,9055.3203125,0.0138240941106846,0.0138240941106846,0.0,0.0,0.0,0.0,0.0,0.0,0.0138240941106846,0.0,0.0,0.0,0.0,0.0014229042093340462,0.0009282843931851534,0.0006987968754139895,-6.555055277436019,-6.982172412875875,-7.266150449642827,0.0012080280441029673,-6.718765963594164,0.0,-27.631021115928547
1993-12-17,9010.7197265625,9010.7197265625,9010.7197265625,9010.7197265625,-0.0049375155209504,-0.0049375155209504,0.0,0.0,0.0,0.0,0.0,0.0,0.0049375155209504,0.0,0.0,0.0,0.0,0.001460607233266912,0.0009201866338659492,0.0006950933476602341,-6.528903015848649,-6.990934044510577,-7.271464406799841,0.001205367521966224,-6.72097076022983,0.0,-27.631021115928547
1993-12-20,9026.919921875,9026.919921875,9026.919921875,9026.919921875,0.0017962660286127,0.0017962660286127,0.0,0.0,0.0,0.0,0.0,0.0,0.0017962660286127,0.0,0.0,0.0,0.0,0.0012945732855034959,0.0008717727230885325,0.0006938510003406951,-6.649574146621997,-7.044981805540305,-7.273253315982345,0.001190522317735561,-6.733363144850162,0.0,-27.631021115928547
1993-12-21,8540.0595703125,8540.0595703125,8540.0595703125,8540.0595703125,-0.0554432320975172,-0.0554432320975172,0.0,0.0,0.0,0.0,0.0,0.0,0.0554432320975172,0.0,0.0,0.0,0.0,0.0017662934041896476,0.00107572917256188,0.0007227576894949593,-6.338872049496283,-6.834756546356856,-7.232436536522618,0.0011811185577165748,-6.741293358391795,0.0,-27.631021115928547
1993-12-22,8711.5400390625,8711.5400390625,8711.5400390625,8711.5400390625,0.0198806047634486,0.0198806047634486,0.0,0.0,0.0,0.0,0.0,0.0,0.0198806047634486,0.0,0.0,0.0,0.0,0.0017749987313445761,0.0010419540360184303,0.0007144095943541487,-6.333955570227083,-6.866657446970848,-7.2440540971453915,0.0012455293542887622,-6.688194654460089,0.0,-27.631021115928547
1993-12-23,8777.01953125,8777.01953125,8777.01953125,8777.01953125,0.0074883008977675,0.0074883008977675,0.0,0.0,0.0,0.0,0.0,0.0,0.0074883008977675,0.0,0.0,0.0,0.0,0.001617100175657674,0.0009848819401660654,0.000714391989920635,-6.4271207481368755,-6.922988780659769,-7.244078739382192,0.0012234850491775874,-6.706051894054779,0.0,-27.631021115928547
1993-12-24,8796.2099609375,8796.2099609375,8796.2099609375,8796.2099609375,0.0021840535712994,0.0021840535712994,0.0,0.0,0.0,0.0,0.0,0.0,0.0021840535712994,0.0,0.0,0.0,0.0,0.0010927361982261384,0.0009871637663758015,0.0007142738190542223,-6.819070453697867,-6.920674607901812,-7.244244167666084,0.0011951070556554717,-6.729519510451962,0.0,-27.631021115928547
1993-12-28,8801.16015625,8801.16015625,8801.16015625,8801.16015625,0.0005626062769727,0.0005626062769727,0.0,0.0,0.0,0.0,0.0,0.0,0.0005626062769727,0.0,0.0,0.0,0.0,0.0005406241544857555,0.0009876969443614715,0.0007095660919317979,-7.522786242386624,-6.920134642733449,-7.250856911464853,0.0011938127311181958,-6.7306031170845575,0.0,-27.631021115928547
1993-12-29,8821.5302734375,8821.5302734375,8821.5302734375,8821.5302734375,0.00231180662692,0.00231180662692,0.0,0.0,0.0,0.0,0.0,0.0,0.00231180662692,0.0,0.0,0.0,0.0,0.0005034974541760049,0.0009861075898124749,0.0006926857376184145,-7.5939319000865435,-6.921745090843556,-7.27493414125446,0.0011938601771406677,-6.730563374603689,0.0,-27.631021115928547
1993-12-30,8662.0302734375,8662.0302734375,8662.0302734375,8662.0302734375,-0.01824621760181,-0.01824621760181,0.0,0.0,0.0,0.0,0.0,0.0,0.01824621760181,0.0,0.0,0.0,0.0,0.0004437580960435118,0.0009811945386835508,0.0006902259430027096,-7.720230970482502,-6.926739810532694,-7.278491558898291,0.0011960579260731998,-6.728724190618894,0.0,-27.631021115928547
1993-12-31,8429.01953125,8429.01953125,8429.01953125,8429.01953125,-0.0272686795953886,-0.0272686795953886,0.0,0.0,0.0,0.0,0.0,0.0,0.0272686795953886,0.0,0.0,0.0,0.0,0.0004584577187001479,0.0010430084899199932,0.0006920707149120733,-7.687642484914206,-6.865645962133749,-7.275822416943328,0.0012032347416400609,-6.722741729986061,0.0,-27.631021115928547
1994-01-03,8456.419921875,8456.419921875,8456.419921875,8456.419921875,0.0032454488083193,0.0032454488083193,0.0,0.0,0.0,0.0,0.0,0.0,0.0032454488083193,0.0,0.0,0.0,0.0,0.00046920835011039975,0.0010430488140147698,0.000685721779065436,-7.664463642727832,-6.8656073015517345,-7.285038580921235,0.001189399111301844,-6.7343070470332025,0.0,-27.631021115928547
1994-01-04,7833.2099609375,7833.2099609375,7833.2099609375,7833.2099609375,-0.0765535242796848,-0.0765535242796848,0.0,0.0,0.0,0.0,0.0,0.0,0.0765535242796848,0.0,0.0,0.0,0.0,0.0009412612293668935,0.0013687480822571786,0.0007295311499947859,-6.968289847588659,-6.593858764760496,-7.223108489069697,0.0011933601858073034,-6.730982264579676,0.0001753878964498752,-8.64851048012243
1994-01-05,8341.3896484375,8341.3896484375,8341.3896484375,8341.3896484375,0.0628574443127997,0.0628574443127997,0.0,0.0,0.0,0.0,0.0,0.0,0.0628574443127997,0.0,0.0,0.0,0.0,0.001256097594308195,0.0014653740640526065,0.0006764291334177101,-6.679745510684017,-6.525644734598515,-7.298682869103246,0.0014967534044454083,-6.504456912934804,0.0,-27.631021115928547
1994-01-06,8096.43994140625,8096.43994140625,8096.43994140625,8096.43994140625,-0.0298053753457926,-0.0298053753457926,0.0,0.0,0.0,0.0,0.0,0.0,0.0298053753457926,0.0,0.0,0.0,0.0,0.0012574697075811844,0.0013747956302134468,0.0006652382135370526,-6.678653744883947,-6.5894501907551755,-7.315365364103985,0.001458633889458139,-6.530254972761444,0.0,-27.631021115928547
1994-01-07,7999.43017578125,7999.43017578125,7999.43017578125,7999.43017578125,-0.0120541405417742,-0.0120541405417742,0.0,0.0,0.0,0.0,0.0,0.0,0.0120541405417742,0.0,0.0,0.0,0.0,0.0012313409601246313,0.0013822201789253678,0.000667604980369245,-6.699651491151212,-6.58406424655437,-7.311813904596815,0.0014709380569872153,-6.521854947027672,0.0,-27.631021115928547
1994-01-10,8116.58984375,8116.58984375,8116.58984375,8116.58984375,0.0145397848643125,0.0145397848643125,0.0,0.0,0.0,0.0,0.0,0.0,0.0145397848643125,0.0,0.0,0.0,0.0,0.0012780752518907175,0.0013902839367736337,0.0006491444241445864,-6.662400041434279,-6.578247280920583,-7.339855331125896,0.0014825211209955787,-6.514011179642066,0.0,-27.631021115928547
1994-01-11,7943.419921875,7943.419921875,7943.419921875,7943.419921875,-0.0215661928152625,-0.0215661928152625,0.0,0.0,0.0,0.0,0.0,0.0,0.0215661928152625,0.0,0.0,0.0,0.0,0.0012847348828350302,0.0013108931289088786,0.0006524539825636648,-6.657202898002733,-6.6370465955180995,-7.334769944528386,0.0014915641785307702,-6.507929924743644,0.0,-27.631021115928547
1994-01-12,7921.35986328125,7921.35986328125,7921.35986328125,7921.35986328125,-0.0027810121678649,-0.0027810121678649,0.0,0.0,0.0,0.0,0.0,0.0,0.0027810121678649,0.0,0.0,0.0,0.0,0.0012731074085726617,0.0010433262209621288,0.0006530295514534599,-6.666294587810978,-6.865341379132153,-7.333888173274733,0.0012601810967296468,-6.676499839989819,0.0,-27.631021115928547
1994-01-13,7452.0400390625,7452.0400390625,7452.0400390625,7452.0400390625,-0.0610750653435245,-0.0610750653435245,0.0,0.0,0.0,0.0,0.0,0.0,0.0610750653435245,0.0,0.0,0.0,0.0,0.0015277577690624969,0.0009122288252416999,0.0006946846764127031,-6.483954128250622,-6.999619693394805,-7.272052516917634,0.0009305688551731139,-6.979714485508415,0.0,-27.631021115928547
1994-01-14,7723.169921875,7723.169921875,7723.169921875,7723.169921875,0.0357370657473171,0.0357370657473171,0.0,0.0,0.0,0.0,0.0,0.0,0.0357370657473171,0.0,0.0,0.0,0.0,0.001753598881240514,0.0009966478773915616,0.0007046003931168825,-6.3460850986192465,-6.911113031537481,-7.2578797327088935,0.0009637584943361252,-6.944669818250229,3.288938305543636e-05,-10.32236062535015
1994-01-17,7951.89013671875,7951.89013671875,7951.89013671875,7951.89013671875,0.029184762053214,0.029184762053214,0.0,0.0,0.0,0.0,0.0,0.0,0.029184762053214,0.0,0.0,0.0,0.0,0.0018900033333759693,0.00102938150721094,0.0007093159351663104,-6.271176685692053,-6.878797134564497,-7.251209522552948,0.0009811728354352544,-6.926761929987554,4.820867177568553e-05,-9.93997161998823
1994-01-18,8042.080078125,8042.080078125,8042.080078125,8042.080078125,0.0112781124604679,0.0112781124604679,0.0,0.0,0.0,0.0,0.0,0.0,0.0112781124604679,0.0,0.0,0.0,0.0,0.0012873287496288934,0.001025044345024565,0.000709489827078027,-6.655185943493171,-6.883019402913433,-7.250964398213916,0.0009740047744988182,-6.934094351357559,5.103957052574688e-05,-9.882909313834707
1994-01-19,7794.259765625,7794.259765625,7794.259765625,7794.259765625,-0.0313002306303048,-0.0313002306303048,0.0,0.0,0.0,0.0,0.0,0.0,0.0313002306303048,0.0,0.0,0.0,0.0,0.000913733018164907,0.0010554891897576395,0.0007102243475887168,-6.997972130750221,-6.853750931602198,-7.24992965391355,0.00099433593706399,-6.9134354425461515,6.115325269364941e-05,-9.702127488846783
1994-01-20,7604.10986328125,7604.10986328125,7604.10986328125,7604.10986328125,-0.0246986626715575,-0.0246986626715575,0.0,0.0,0.0,0.0,0.0,0.0,0.0246986626715575,0.0,0.0,0.0,0.0,0.000890215896500509,0.0010662307023558413,0.0007133022381286072,-7.0240465431949675,-6.843625556995453,-7.245605329573184,0.001048900028368354,-6.860013254997523,1.733067398748721e-05,-10.963032505919248
1994-01-21,7491.2900390625,7491.2900390625,7491.2900390625,7491.2900390625,-0.0149478550592383,-0.0149478550592383,0.0,0.0,0.0,0.0,0.0,0.0,0.0149478550592383,0.0,0.0,0.0,0.0,0.0008947704450706757,0.0009570111110038062,0.0007165644825949911,-7.018943357424514,-6.951695555289486,-7.241042316706562,0.0010681495115649766,-6.841827555203877,0.0,-27.631021115928547
1994-01-24,7438.75,7438.75,7438.75,7438.75,-0.00703819357629,-0.00703819357629,0.0,0.0,0.0,0.0,0.0,0.0,0.00703819357629,0.0,0.0,0.0,0.0,0.0008401416020980161,0.0009237118713314096,0.0007119440167403854,-7.081940105217417,-6.987110361431735,-7.247511276412666,0.00099696108724541,-6.910798817605194,0.0,-27.631021115928547
1994-01-25,7165.8798828125,7165.8798828125,7165.8798828125,7165.8798828125,-0.0373719673317038,-0.0373719673317038,0.0,0.0,0.0,0.0,0.0,0.0,0.0373719673317038,0.0,0.0,0.0,0.0,0.0009102421935864144,0.0009525204039677887,0.0007243782468585848,-7.001799845967288,-6.956399028654516,-7.230196860210132,0.0010051120343444544,-6.902656265729623,0.0,-27.631021115928547
1994-01-26,6990.8798828125,6990.8798828125,6990.8798828125,6990.8798828125,-0.024724430951937,-0.024724430951937,0.0,0.0,0.0,0.0,0.0,0.0,0.024724430951937,0.0,0.0,0.0,0.0,0.0009217222391892967,0.000956211162000098,0.0007322211349013496,-6.989266637724145,-6.9525317875044,-7.219427991399556,0.001069917791171963,-6.840173463205708,0.0,-27.631021115928547
1994-01-27,7100.52001953125,7100.52001953125,7100.52001953125,7100.52001953125,0.0155615978594077,0.0155615978594077,0.0,0.0,0.0,0.0,0.0,0.0,0.0155615978594077,0.0,0.0,0.0,0.0,0.0006817145965041502,0.0009821562531355695,0.0007334574309935001,-7.290899466440391,-6.9257601440034495,-7.217740996157305,0.0010973012614498168,-6.814901511462563,0.0,-27.631021115928547
1994-01-28,7158.18994140625,7158.18994140625,7158.18994140625,7158.18994140625,0.008089123980608,0.008089123980608,0.0,0.0,0.0,0.0,0.0,0.0,0.008089123980608,0.0,0.0,0.0,0.0,0.0005088997715286671,0.0009903154534717147,0.0007335301623382518,-7.5832594713558965,-6.917487024710343,-7.2176418387478725,0.001106196185355234,-6.80682800792796,0.0,-27.631021115928547
1994-01-31,7222.97998046875,7222.97998046875,7222.97998046875,7222.97998046875,0.0090104598949567,0.0090104598949567,0.0,0.0,0.0,0.0,0.0,0.0,0.0090104598949567,0.0,0.0,0.0,0.0,0.00038470183384494485,0.001001373467980728,0.0007338568962021068,-7.863041978669843,-6.906382752347173,-7.217196511297412,0.0011083885172603466,-6.8048481038703645,0.0,-27.631021115928547
1994-02-01,7090.4501953125,7090.4501953125,7090.4501953125,7090.4501953125,-0.018518771676882,-0.018518771676882,0.0,0.0,0.0,0.0,0.0,0.0,0.018518771676882,0.0,0.0,0.0,0.0,0.0003351481640771227,0.0009890116515719402,0.0007291337734797885,-8.000937840105557,-6.918804444235096,-7.22365333870293,0.0010847774769683549,-6.826380402453515,0.0,-27.631021115928547
1994-02-02,6887.83984375,6887.83984375,6887.83984375,6887.83984375,-0.0289913203843601,-0.0289913203843601,0.0,0.0,0.0,0.0,0.0,0.0,0.0289913203843601,0.0,0.0,0.0,0.0,0.00032608321415593,0.0010021512163967106,0.0007393807016445765,-8.028357947956659,-6.905606372140493,-7.20969761047073,0.0011167920581969348,-6.797294936299376,0.0,-27.631021115928547
