Date,Open,High,Low,Close,r_cc,r_overnight,r_intraday,r_range,r_high_open,r_low_open,r_close_open,r_open_close,abs_r_cc,daily_range_perc,volatility_parkinson,volatility_gk,volatility_rs,rv_10d,rv_22d,rv_100d,log_rv_10d,log_rv_22d,log_rv_100d,bpv_22d,log_bpv_22d,jump_component,log_jump
1965-06-04,1120.530029296875,1120.530029296875,1120.530029296875,1120.530029296875,-0.0095832312866011,-0.0095832312866011,0.0,0.0,0.0,0.0,0.0,0.0,0.0095832312866011,0.0,0.0,0.0,0.0,0.00018353522309978853,8.818909417442933e-05,9.778214051641176e-05,-8.60310395194395,-9.336027240073397,-9.232768599678971,9.613500339468206e-05,-9.249757058626322,0.0,-27.631021115928547
1965-06-07,1114.52001953125,1114.52001953125,1114.52001953125,1114.52001953125,-0.0053779773336306,-0.0053779773336306,0.0,0.0,0.0,0.0,0.0,0.0,0.0053779773336306,0.0,0.0,0.0,0.0,0.00018075796788614664,8.47320751520654e-05,9.757216033115708e-05,-8.618351610007082,-9.37601632490214,-9.23491833749442,9.600617913756007e-05,-9.251097992135595,0.0,-27.631021115928547
1965-06-08,1109.4200439453125,1109.4200439453125,1109.4200439453125,1109.4200439453125,-0.0045864406237459,-0.0045864406237459,0.0,0.0,0.0,0.0,0.0,0.0,0.0045864406237459,0.0,0.0,0.0,0.0,0.00017744455778123918,8.496155445229174e-05,9.678309311305641e-05,-8.636852342733057,-9.373311692583954,-9.243038226526801,9.716108857938908e-05,-9.239140239613755,0.0,-27.631021115928547
1965-06-09,1101.3499755859375,1101.3499755859375,1101.3499755859375,1101.3499755859375,-0.0073007179696896,-0.0073007179696896,0.0,0.0,0.0,0.0,0.0,0.0,0.0073007179696896,0.0,0.0,0.0,0.0,0.00017853647927047633,8.592929285429932e-05,9.591170896225575e-05,-8.630717606362369,-9.361985764358241,-9.252082477561995,9.954582154603213e-05,-9.214892491709422,0.0,-27.631021115928547
1965-06-10,1090.3800048828125,1090.3800048828125,1090.3800048828125,1090.3800048828125,-0.0100104140634611,-0.0100104140634611,0.0,0.0,0.0,0.0,0.0,0.0,0.0100104140634611,0.0,0.0,0.0,0.0,0.00016596675428273027,8.774694150178178e-05,9.651751650629566e-05,-8.703723059045464,-9.341053539509879,-9.245786037531001,0.00010475454658520262,-9.163890586403156,0.0,-27.631021115928547
1965-06-11,1093.1400146484375,1093.1400146484375,1093.1400146484375,1093.1400146484375,0.0025280384066711,0.0025280384066711,0.0,0.0,0.0,0.0,0.0,0.0,0.0025280384066711,0.0,0.0,0.0,0.0,0.00013100483057169735,8.865887709956177e-05,9.65527578420224e-05,-8.940276353216557,-9.330714382691315,-9.245420975266786,0.00010607594327751369,-9.151355264935647,0.0,-27.631021115928547
1965-06-14,1080.2900390625,1080.2900390625,1080.2900390625,1080.2900390625,-0.0118247424545691,-0.0118247424545691,0.0,0.0,0.0,0.0,0.0,0.0,0.0118247424545691,0.0,0.0,0.0,0.0,0.0001239842788647493,9.114127239629771e-05,9.698214674986179e-05,-8.995355775680183,-9.30309980035542,-9.24098364021489,0.00010725322410188989,-9.140317929728175,0.0,-27.631021115928547
1965-06-15,1069.0699462890625,1069.0699462890625,1069.0699462890625,1069.0699462890625,-0.0104404983523551,-0.0104404983523551,0.0,0.0,0.0,0.0,0.0,0.0,0.0104404983523551,0.0,0.0,0.0,0.0,0.00013190928673331275,9.246262542374339e-05,9.625024638813434e-05,-8.93339608575935,-9.28870603375374,-9.248559014533352,0.00011472036966768726,-9.073012950053965,0.0,-27.631021115928547
1965-06-16,1062.6800537109375,1062.6800537109375,1062.6800537109375,1062.6800537109375,-0.0059949916414229,-0.0059949916414229,0.0,0.0,0.0,0.0,0.0,0.0,0.0059949916414229,0.0,0.0,0.0,0.0,4.8026321933925106e-05,9.254978893692833e-05,9.642635970492088e-05,-9.943761302912899,-9.28776378867259,-9.246730942432906,0.00011844728579329636,-9.041042533545873,0.0,-27.631021115928547
1965-06-17,1055.5999755859375,1055.5999755859375,1055.5999755859375,1055.5999755859375,-0.0066847672566013,-0.0066847672566013,0.0,0.0,0.0,0.0,0.0,0.0,0.0066847672566013,0.0,0.0,0.0,0.0,1.68042197277629e-05,9.276471570340487e-05,9.666170427785548e-05,-10.993880469313575,-9.28544419840693,-9.244293249680862,0.00012116950129420588,-9.018320147229437,0.0,-27.631021115928547
