Date,Open,High,Low,Close,r_cc,r_overnight,r_intraday,r_range,r_high_open,r_low_open,r_close_open,r_open_close,abs_r_cc,daily_range_perc,volatility_parkinson,volatility_gk,volatility_rs,rv_10d,rv_22d,rv_100d,log_rv_10d,log_rv_22d,log_rv_100d,bpv_22d,log_bpv_22d,jump_component,log_jump
2007-08-28,4235.27978515625,4235.27978515625,4164.580078125,4170.68017578125,-0.016708212597072,-0.0013379559108734,-0.0153702566861985,0.0168339419364457,0.0,-0.01683394193644584,-0.015370256686198512,0.015370256686198552,0.016708212597072,0.016951601190088032,0.00010220830765361555,5.0430770107227774e-05,2.463959251589652e-05,0.00020552038124858083,0.00023858969011652208,0.00011118690657301469,-8.489965345254971,-8.340765254948344,-9.10429792073216,0.00025989930569765725,-8.25521628389385,0.0,-27.631021115928547
2007-08-29,4149.97021484375,4197.64013671875,4135.740234375,4193.580078125,0.0054756688256427,-0.0049779771368181,0.0104536459624608,0.0148561659385859,0.011421338099391738,-0.003434827839194284,0.01045364596246086,-0.01045364596246091,0.0054756688256427,0.014760634396047157,7.960274260096824e-05,6.813908222412301e-05,5.875685552985428e-05,0.0002081804824789622,0.00024034299783603233,0.00011144843211711498,-8.477105145471338,-8.33344349308525,-9.10194855729704,0.000262917639741067,-8.243669727904964,0.0,-27.631021115928547
2007-08-30,4215.919921875,4253.6298828125,4191.830078125,4246.1201171875,0.0124508493407488,0.0053130141627819,0.0071378351779669,0.0146352970837144,0.008904891286463355,-0.005730405797251197,0.007137835177966971,-0.007137835177967003,0.0124508493407488,0.01455441744037008,7.725340545840115e-05,8.741476831380258e-05,8.947568522805604e-05,0.0001084214375319913,0.00024795839829245186,0.00011118584915366706,-9.129484716077775,-8.302249570658523,-9.104307431063896,0.0002676070357005607,-8.225990934463395,0.0,-27.631021115928547
2007-08-31,4264.39990234375,4313.02001953125,4259.5400390625,4294.56005859375,0.0113434667549963,0.0042958158198568,0.0070476509351393,0.0124771769260924,0.011336891133080392,-0.0011402857930121729,0.007047650935139383,-0.0070476509351394,0.0113434667549963,0.012452959031678318,5.614967080990346e-05,5.8652969177517625e-05,5.796323709288085e-05,7.351886346065992e-05,0.00023880340038301537,0.000112345055136546,-9.517968525348147,-8.339869932899798,-9.093935564426237,0.0002760654379042241,-8.194872622871216,0.0,-27.631021115928547
2007-09-03,4297.9599609375,4306.77001953125,4288.0,4295.990234375,0.0003329648848301,0.0007913633051667,-0.0004583984203365,0.0043677839730591,0.002047725307420507,-0.002320058665638744,-0.00045839842033658856,0.00045839842033658303,0.0003329648848301,0.0043691951115388756,6.880766946170285e-06,9.457596726673243e-06,9.451013965443353e-06,7.428470640685677e-05,0.0002369747911801187,0.00011229648229164579,-9.50760544967444,-8.347556784595197,-9.094368012011673,0.0002683109794585156,-8.22336387532275,0.0,-27.631021115928547
2007-09-04,4288.080078125,4326.9599609375,4262.1201171875,4324.35009765625,0.0065797786410461,-0.0018429854838089,0.0084227641248551,0.0150984913216375,0.009026109362222581,-0.006072381959414893,0.008422764124855122,-0.008422764124855103,0.0065797786410461,0.014994124500960845,8.222079184012783e-05,8.6577356422814e-05,9.346592367686129e-05,7.469174836725081e-05,0.00022868574518947546,0.00011224176771739887,-9.502140922163186,-8.383161784240873,-9.094855363942495,0.000262203289924715,-8.246390435513154,0.0,-27.631021115928547
2007-09-05,4312.43994140625,4318.93017578125,4235.41015625,4235.41015625,-0.020781690066856,-0.0027580070247821,-0.0180236830420739,0.0195275545039834,0.001503871461909467,-0.018023683042073916,-0.018023683042073916,0.018023683042073985,0.020781690066856,0.019719464337592748,0.0001375340604422556,6.517375226102799e-05,2.936693193942231e-05,0.00011967438213024351,0.00024832497549948394,0.0001165510597886761,-9.030735977240507,-8.300772280498986,-9.057181090947985,0.0002657207836624433,-8.233064482204398,0.0,-27.631021115928547
2007-09-06,4250.2099609375,4268.39990234375,4202.919921875,4256.1201171875,0.0048778020764668,0.003488211701595,0.001389590374872,0.0154595236511371,0.004270642591795571,-0.011188881059341708,0.0013895903748720028,-0.0013895903748720264,0.0048778020764668,0.015384899548375535,8.619990033249459e-05,0.00011875251625583508,0.00015304296509252485,0.00012180008586246638,0.00023502174182185226,0.00011671128231471848,-9.013129489532194,-8.355832525453891,-9.05580733684416,0.0002651496726817111,-8.235216085075043,0.0,-27.631021115928547
2007-09-07,4251.68017578125,4265.18017578125,4154.08984375,4162.419921875,-0.0222613575309382,-0.0010437343746738,-0.0212176231562643,0.0263910717821881,0.0031701849623150123,-0.023220886819873224,-0.021217623156264347,0.021217623156264406,0.0222613575309382,0.026688881495937188,0.0002512051874935009,0.00017433942969322612,0.00012383142136436958,0.00017276335399697777,0.00023432274369331775,0.00012082352565823344,-8.663587790073203,-8.358811142073154,-9.02117953432168,0.0002476792076846059,-8.30337616247836,0.0,-27.631021115928547
2007-09-10,4165.52978515625,4192.77978515625,4131.47998046875,4136.4501953125,-0.0062586378546546,0.0007468497133638,-0.0070054875680185,0.0147282556079044,0.0065204803241500735,-0.008207775283754475,-0.0070054875680185934,0.007005487568018599,0.0062586378546546,0.014819422885102315,7.823789785761431e-05,8.950264386622655e-05,9.806391490314954e-05,0.00017382362724875815,0.00021845026771147264,0.00011897844310020621,-8.657469403575076,-8.428952172485312,-9.036568223276015,0.000227846204209299,-8.386839695169028,0.0,-27.631021115928547
