ticker,model,horizon,rmse,mae,qlike,mase,hit_rate,mz_alpha,mz_beta,mz_r2,mz_alpha_p,mz_beta_p,dm_stat,dm_p,jb_p,ljungbox_p,bp_p,tail_corr,tail_corr_p,beta_stability,ceq_gain_bps,enc_beta2,enc_beta2_p,n_params,param_sample_ratio
NIKKEI225,HAR-X,1,0.0005655957884195296,0.0001614621817080784,3.3506467410004785,0.8190763636894158,0.7594035920027109,-1.2316708893205588,0.8921159134571852,0.06166430665740141,0.06250073775784856,1.0281529792077031e-42,-0.33428518329245505,0.738188132692331,0.0,4.282849139121059e-91,1.6153469700567369e-37,0.30819084390512963,6.555073070454589e-08,184.8656365149692,-7251.276898857899,3.4132450101319487e-10,0.8648668411291667,13,0.0011015082189459414
NIKKEI225,HAR-X,5,0.00034650367178677217,0.00012122748247565301,0.5403567806341444,0.8080483942435194,0.7333107421213149,-1.760107380304319,0.8195706404330806,0.21311025681782114,4.624729944023994e-11,1.0647425918718118e-155,-0.5092836874459596,0.6105914817478713,0.0,0.0,1.4171677340788005e-42,0.22196471809062612,0.00012092362720700859,8.043051996936802,-1738.162623352221,1.5891785819384642e-08,2.6130974839426625e-37,13,0.0011015082189459414
NIKKEI225,HAR-X,10,0.00027684901711556056,0.00010820032722229176,0.39049804818026745,0.7760385746378599,0.7272111148763131,-2.097641743457094,0.7760114522968801,0.2396786207715379,1.612257140515549e-19,1.0166245732176709e-177,-0.05036472904871066,0.9598351525354025,0.0,0.0,5.910834927244931e-79,0.16607505118401006,0.004233592701149178,87.34127186462165,-1010.039326188472,1.6157649083606118e-08,7.360749770353089e-52,13,0.0011015082189459414
NIKKEI225,HAR-X,21,0.00022121181124042045,0.00010063591385570849,0.32396682972917507,0.7707818371517917,0.7190782785496442,-2.4930473836743996,0.7283757207372689,0.2282826177468611,5.801106438151353e-29,3.504054325863366e-168,0.5006882356418085,0.61662790519176,0.0,0.0,5.436478816385556e-100,0.035668944627782403,0.5417111294791254,300.63537974906995,-514.6013869711113,1.7466913659295075e-08,4.127732649328748e-74,13,0.0011015082189459414
NIKKEI225,HAR-X,63,0.00014597018944373242,9.070797624124821e-05,0.24649897291215062,0.7775973819131504,0.6397831243646221,-3.553500862449644,0.6066658407124014,0.12187077469079532,4.181460371112443e-40,2.5117071019337597e-85,1.8566885876942156,0.06345509278568584,0.0,0.0,4.1603765946137235e-22,-0.1707246160030664,0.00326661404115163,391.0722964722166,118.235253479034,1.8774228274350692e-08,4.962069233736405e-84,13,0.0011015082189459414
NIKKEI225,HAR-X,100,0.00012168743232415849,8.501693734647109e-05,0.20385824541297495,0.7800921107016278,0.5974246018298882,-4.9237006431215695,0.44827914609529623,0.06376834113260199,1.8443777013352308e-67,3.6926511931999484e-44,2.6334920709651213,0.008495303277895383,5.5561688395785985e-244,0.0,4.875101731637671e-15,-0.3780955808800846,1.8494870457200133e-11,385.2164832816624,561.8639520842854,2.087126351122559e-08,2.1894926720391064e-109,13,0.0011015082189459414
NIFTY50,HAR-X,1,0.0002091648643632111,7.19760248528319e-05,3.9112051090317093,0.3158675719819773,0.8928150765606596,-4.320480620895864,0.6161143863590597,0.021678527573162687,0.005839830969151355,1.6526843977643303e-05,-3.0150365005317448,0.002646068944693658,0.0,3.326455109111951e-14,1.2669224270311325e-16,0.26333789329685364,0.014889588607536594,414.24364206632833,-8907.536068358917,4.957229699764948e-09,0.02944824184200976,13,0.003829160530191458
NIFTY50,HAR-X,5,0.00011308620242350444,5.079509077462761e-05,0.501776709566541,0.2841078405380906,0.9257950530035336,-4.095125471189212,0.5957780394839862,0.10529390804921046,6.1075341345320645e-12,2.8778782257762594e-22,-5.862349692279028,6.532656193769526e-09,0.0,3.206867301689809e-187,0.005296014015637239,-0.041274184092241546,0.7076197048799625,224.0105576167413,-6569.3056007045025,5.787845165184548e-09,7.051563488730375e-06,13,0.003829160530191458
NIFTY50,HAR-X,10,8.665840844020013e-05,4.534609837353945e-05,0.33235525742042954,0.26886066405235887,0.9128386336866903,-3.892386052948625,0.6108550192997815,0.1485893138167197,4.317993363416447e-15,1.8318948295342344e-31,-6.65107018457048,5.211275855288022e-11,0.0,0.0,0.000984394340716754,-0.20291186241938636,0.06253524517200888,191.61177491961342,-6092.025855298979,6.365882361528912e-09,7.717251503735357e-10,13,0.003829160530191458
NIFTY50,HAR-X,21,6.583837342862633e-05,4.027779243242344e-05,0.22834074897497303,0.25091477911905874,0.9093050647820966,-4.025839318587606,0.5947997367763522,0.165335851262165,4.384674245567512e-19,3.8580841847237144e-35,-8.899059998464795,0.0,0.0,0.0,7.867571531794716e-15,-0.2317373461012312,0.03284112997988896,117.71602517980723,-5735.748203965407,6.670753163447251e-09,1.1827324590373039e-15,13,0.003829160530191458
NIFTY50,HAR-X,63,4.61457394635426e-05,3.627841797707532e-05,0.1486997367202609,0.24199530950274364,0.950530035335689,-4.8575778764699,0.5125755201934838,0.13409059190183337,1.2016748514854767e-28,2.457616938867151e-28,-15.883259701168848,0.0,8.901065191330678e-15,0.0,3.52393298807352e-50,0.46730506155950746,6.519922343526449e-06,43.87645623376607,-5149.227878403822,6.464799223701544e-09,5.970120099984039e-26,13,0.003829160530191458
NIFTY50,HAR-X,100,4.45003543110194e-05,3.527437442488182e-05,0.13671773982887644,0.2459865263479857,0.9599528857479388,-5.152515739677053,0.4865013640551379,0.12192575342803447,4.200579219523305e-32,9.477490818495618e-26,-19.838018967994987,0.0,6.611944550875583e-14,0.0,2.751113253790399e-70,0.43783466875122146,2.7839143145753537e-05,76.73590686638687,-4801.708913925601,6.147942761921241e-09,1.6257782593709873e-29,13,0.003829160530191458
STI_SINGAPORE,HAR-X,1,0.0002885077255364133,6.924777891678473e-05,2.996361173291035,0.3897171523536044,0.8920086393088553,-1.0620366074137049,0.9201977457324914,0.05738425770937128,0.26997629828572023,1.3954548098357925e-25,-2.931450934712712,0.0034152130664582003,0.0,7.545762050381065e-163,7.300229805203004e-43,0.35267915837175795,7.931565393982367e-07,242.93616389316713,-8606.430446003878,-1.3991819051531155e-09,0.17780845797712583,13,0.0017558076715289033
STI_SINGAPORE,HAR-X,5,0.00016366920596216645,5.2947972492598995e-05,0.5972827329661279,0.3780036675129141,0.9303455723542117,-2.6307166527192862,0.7565412006712611,0.1724502438892096,1.1944309487071023e-11,4.0588394462066036e-78,-2.015309107946235,0.04401657401314929,0.0,0.0,4.303501806455374e-58,0.3140813748024374,1.2676902131073345e-05,633.7621555717722,-5860.095315388053,-2.1224394167653334e-11,0.9733340414138723,13,0.0017558076715289033
STI_SINGAPORE,HAR-X,10,0.00014789066003447333,5.135315101308069e-05,0.45385966133943806,0.39126444581222825,0.9303455723542117,-3.5518105859879427,0.6582524374025116,0.169834643828631,1.0558848468620218e-25,7.575371027401373e-77,-2.1987662268561703,0.02801788671188543,0.0,0.0,3.285602523671414e-69,0.3277603979691266,4.954463447584687e-06,581.0800836499483,-5407.098839023939,7.197843025179404e-10,0.2384159600990421,13,0.0017558076715289033
STI_SINGAPORE,HAR-X,21,0.00013879120791188463,5.056859001301727e-05,0.39167365540127075,0.410308713572545,0.9314254859611231,-4.622325638463847,0.54436590460721,0.12241148198134877,2.875795280685758e-42,1.8485523592579355e-54,-2.8226372028838296,0.004813957687188619,0.0,0.0,1.729671716779445e-26,0.1442619435029302,0.049472636303498733,379.24617819245066,-5182.065394287681,2.835138301640979e-09,8.538698158996849e-06,13,0.0017558076715289033
STI_SINGAPORE,HAR-X,63,0.00010472768878824064,4.882328350221822e-05,0.3832203044639243,0.4505868814408275,0.9136069114470843,-7.016693779531398,0.289806685757277,0.032898027580389066,1.2169873708044969e-80,3.672144998491347e-15,-3.5638143382374214,0.0003747668765903267,0.0,0.0,4.005220749485276e-06,-0.17591857857512505,0.016314755700853254,96.06353973240181,-4764.832766146917,6.4631165268510235e-09,2.1483464760610735e-29,13,0.0017558076715289033
STI_SINGAPORE,HAR-X,100,9.276469796174971e-05,4.980780795305258e-05,0.33103464136357996,0.49104919009842535,0.906047516198704,-7.771025482386521,0.20740822569296372,0.017213548905018028,5.245287165168279e-98,1.4541075648737446e-08,-3.173029778559132,0.001533332401558507,0.0,0.0,8.883920565720463e-12,0.11886576934015264,0.1061118970930194,50.478397061861,-4526.786518597116,8.3923735120931e-09,7.066131592070187e-56,13,0.0017558076715289033
DJIA,HAR-X,1,0.0007415419228213582,0.0001435946277885252,3.9002652305686096,1.0356015698129937,0.7890625,0.5361573130275673,1.044382202868979,0.12596355774815982,0.46786400155203056,1.414791592895053e-50,-1.440601719077415,0.14988547448174483,0.0,1.4769731425110925e-307,1.8269074991103276e-59,0.3207019695548662,2.3850784984056357e-05,334.35581632068636,-7295.053363481505,5.97288916277067e-09,0.004820917372545832,13,0.001953712052900511
DJIA,HAR-X,5,0.0022837435428149067,0.00016855961609131572,0.6112596003850135,1.6127302010292315,0.7992788461538461,-0.9207125712335871,0.9007234320881345,0.39104267325955033,0.0006711248071480177,3.067060915987764e-181,1.0007629378214822,0.31708702307675196,0.0,8.441225547989727e-33,3.5703973707668875e-109,0.4378265843528091,3.2807316830305322e-09,261.5183847396502,4583.487629794114,1.7121009649946513e-08,2.093797810645404e-28,13,0.001953712052900511
DJIA,HAR-X,10,0.0008549386552211736,0.00011953315690655215,0.49900211979423253,1.2206370264484636,0.8155048076923077,-0.9980301787644773,0.8901421822404383,0.4156721369604621,7.002277700858738e-05,3.7449726028018827e-196,0.944975553937636,0.3448086291401906,0.0,3.1423501127857093e-78,6.51297692407668e-118,0.33608686241973884,8.977675442196193e-06,285.5069212831907,890.7815769266597,1.5482370828660744e-08,1.2868621351739175e-29,13,0.001953712052900511
DJIA,HAR-X,21,0.00041807413434798976,0.0001034474535852756,0.6131103886817019,1.1077665786314823,0.8137019230769231,-1.433977945233127,0.8419891880053776,0.35724645492644,7.357477815792032e-08,9.990112155499718e-162,-0.9106366132891924,0.36261884260348687,0.0,0.0,2.6275901269557294e-68,0.12299926824492152,0.11328903565473517,312.86506707936877,-1031.1536897367641,1.0688414781096586e-08,7.036847520823739e-18,13,0.001953712052900511
DJIA,HAR-X,63,0.00029639361837095285,9.883335976590936e-05,1.0336591285102275,1.142526550326205,0.7896634615384616,-3.7718035486511927,0.5911997594386806,0.1470820987138619,3.9129511257860113e-29,1.9506824492062315e-59,-0.25346803047552624,0.7999378932258574,0.0,0.0,1.6144324963156738e-07,-0.2178491553897369,0.004682007797155244,111.21480923342442,-1440.5320527200888,1.0828506419803407e-08,9.000535916901945e-23,13,0.001953712052900511
DJIA,HAR-X,100,0.0002561429380275384,0.00010016150433481517,1.076402248255278,1.2131532905683962,0.7235576923076923,-5.496389233536323,0.40389667350355235,0.05779545849211498,1.7537855858639912e-45,2.637014329331804e-23,1.398306190986538,0.16220758142117186,0.0,0.0,2.382228085918206e-19,-0.32474208210085853,1.8547250874025845e-05,112.34778349394458,-1525.6147902262921,1.3677668691493897e-08,5.6815887851690685e-39,13,0.001953712052900511
